GEOID,POP10
69001,9449
69020,397
69021,1348
69022,1570
69023,440
69024,1195
69025,1220
69026,220
69027,133
69028,731
69029,316
69030,324
69032,498
69033,2577
69034,908
69036,126
69037,115
69038,449
69039,139
69040,634
69041,161
69042,36
69043,549
69044,825
69045,975
69046,194
69101,29904
69120,931
69121,400
69122,619
69123,935
69125,346
69127,739
69128,302
69129,1368
69130,5307
69131,561
69132,117
69133,386
69134,364
69135,65
69138,4489
69140,1775
69141,385
69142,137
69143,1460
69144,202
69145,3214
69146,334
69147,737
69148,217
69149,699
69150,522
69151,815
69152,886
69153,5769
69154,1291
69155,1034
69156,699
69157,21
69161,81
69162,7765
69163,873
69165,1789
69166,600
69167,441
69168,271
69169,651
69170,372
69171,26
69201,4005
69210,2484
69211,311
69212,248
69214,203
69216,232
69217,533
69218,260
69219,80
69220,59
69221,222
69301,10125
69331,59
69333,239
69334,2351
69335,53
69336,2466
69337,7365
69339,1462
69340,121
69341,11165
69343,2538
69345,455
69346,592
69347,1249
69348,1503
69350,383
69351,235
69352,619
69353,37
69354,97
69355,115
69356,1882
69357,3567
69358,1907
69360,1361
69361,17999
69365,44
69366,253
69367,259
