GEOID,POP10
80002,18020
80003,35384
80004,35892
80005,25553
80007,7262
80010,39728
80011,47461
80012,46665
80013,69588
80014,36710
80015,62432
80016,41219
80017,34270
80018,9206
80019,1690
80020,46871
80021,30051
80022,42699
80023,15415
80024,228
80025,253
80026,26378
80027,31034
80030,15329
80031,33932
80033,23969
80045,277
80101,392
80102,5514
80103,2458
80104,27588
80105,1171
80106,4232
80107,12042
80108,22612
80109,17219
80110,20867
80111,28948
80112,29217
80113,20562
80116,3942
80117,2587
80118,5308
80120,28435
80121,17853
80122,29783
80123,44795
80124,18020
80125,10190
80126,39698
80127,42597
80128,34988
80129,27007
80130,27054
80131,243
80132,19637
80133,2042
80134,55075
80135,3833
80136,4834
80137,1323
80138,29786
80202,10148
80203,18839
80204,31493
80205,29221
80206,21521
80207,21216
80209,21526
80210,33946
80211,31583
80212,18051
80214,24821
80215,17843
80216,10924
80218,17928
80219,61296
80220,33529
80221,37779
80222,20073
80223,17987
80224,17256
80226,30930
80227,33667
80228,30138
80229,49598
80230,7559
80231,32127
80232,21411
80233,45386
80234,25937
80235,7571
80236,16123
80237,17569
80238,10058
80239,40512
80241,31746
80246,12875
80247,25449
80249,23404
80260,31412
80264,0
80290,0
80293,0
80294,0
80301,22555
80302,26941
80303,22361
80304,25623
80305,16874
80310,6578
80401,39378
80403,18211
80419,0
80420,933
80421,8042
80422,4326
80423,169
80424,9627
80425,184
80426,104
80427,822
80428,706
80432,439
80433,8354
80434,43
80435,7278
80436,565
80438,486
80439,23778
80440,2422
80442,2309
80443,3676
80444,1080
80446,3715
80447,1964
80448,193
80449,909
80451,753
80452,3097
80453,197
80454,1224
80455,497
80456,620
80457,612
80459,2450
80461,7090
80463,136
80465,15147
80466,3338
80467,2224
80468,391
80469,337
80470,3287
80471,23
80473,51
80475,57
80476,194
80477,155
80478,1606
80479,48
80480,1300
80481,572
80482,1630
80483,585
80487,16745
80488,157
80497,411
80498,7002
80501,39521
80503,31064
80504,46876
80510,420
80511,76
80512,2185
80513,10296
80514,4106
80515,1010
80516,20254
80517,9313
80520,1498
80521,33409
80524,31668
80525,48419
80526,44183
80528,17946
80530,3790
80532,165
80534,11301
80535,2636
80536,1759
80537,38821
80538,43930
80540,4461
80542,3631
80543,5887
80544,111
80545,851
80546,149
80547,624
80549,8642
80550,20675
80601,33833
80602,27665
80603,11973
80610,2791
80611,659
80612,430
80615,7482
80620,17775
80621,12079
80622,268
80623,1028
80624,946
80631,48603
80634,52861
80640,11054
80642,4309
80643,3011
80644,2989
80645,3905
80648,1001
80649,299
80650,1432
80651,4176
80652,574
80653,791
80654,2359
80701,16042
80705,884
80720,2558
80721,154
80722,349
80723,7179
80726,381
80727,425
80728,878
80729,540
80731,1494
80733,529
80734,3045
80735,405
80736,648
80737,1537
80740,108
80741,935
80742,225
80743,1074
80744,488
80745,156
80746,29
80747,462
80749,341
80750,412
80751,18857
80754,164
80755,163
80757,255
80758,3795
80759,4698
80801,154
80802,238
80804,327
80805,453
80807,5304
80808,6351
80809,1519
80810,1127
80812,275
80813,2055
80814,4023
80815,911
80816,5180
80817,27311
80818,343
80819,921
80820,806
80821,1093
80822,260
80823,203
80824,207
80825,422
80827,549
80828,3341
80829,5476
80830,254
80831,21993
80832,666
80833,754
80834,318
80835,911
80836,1157
80840,6682
80860,594
80861,255
80862,31
80863,11754
80864,1325
80902,12289
80903,15057
80904,19867
80905,16254
80906,37719
80907,26758
80908,13827
80909,35739
80910,28794
80911,30596
80913,2988
80914,386
80915,19519
80916,34640
80917,29273
80918,45467
80919,27398
80920,38569
80921,18999
80922,26549
80923,26105
80924,4534
80925,5906
80926,1403
80927,604
80928,1202
80929,231
80930,821
80938,17
80939,0
80951,4202
