GEOID,INTPTLAT,INTPTLONG
37010,36.575109,-87.101199
37012,36.073830,-86.001565
37013,36.052237,-86.632503
37014,35.875229,-86.632954
37015,36.279401,-87.075554
37016,35.957452,-86.100226
37018,35.630679,-86.211258
37019,35.392281,-86.709825
37020,35.634389,-86.407093
37022,36.514582,-86.317038
37023,36.592456,-87.782744
37025,35.948733,-87.307754
37026,35.696497,-86.105655
37027,35.999288,-86.785062
37028,36.627542,-87.862973
37029,36.042551,-87.264603
37030,36.271536,-85.942108
37031,36.366154,-86.292718
37032,36.524214,-87.017154
37033,35.744616,-87.557840
37034,35.640624,-86.690998
37035,36.383876,-87.124806
37036,36.233308,-87.262176
37037,35.703083,-86.351238
37040,36.522633,-87.334932
37042,36.568751,-87.416322
37043,36.490934,-87.240533
37046,35.781876,-86.700740
37047,35.317300,-86.835786
37048,36.491315,-86.595909
37049,36.557059,-86.673094
37050,36.374338,-87.630998
37051,36.304293,-87.410243
37052,36.378818,-87.401828
37055,36.077149,-87.442912
37057,36.418109,-86.029944
37058,36.444343,-87.876657
37059,35.981046,-85.898328
37060,35.745465,-86.637752
37061,36.287708,-87.635077
37062,35.990876,-87.135932
37064,35.884862,-86.954138
37066,36.398757,-86.455540
37067,35.912217,-86.780257
37069,35.987493,-86.903598
37072,36.352140,-86.746651
37073,36.432426,-86.816630
37074,36.426436,-86.152749
37075,36.339969,-86.607922
37076,36.149290,-86.576839
37078,35.912603,-87.744540
37079,36.478557,-87.658719
37080,36.332761,-86.916886
37082,36.094872,-87.115266
37083,36.535354,-86.011048
37085,35.954824,-86.280498
37086,36.022228,-86.559357
37087,36.263321,-86.268888
37090,36.111740,-86.299189
37091,35.489239,-86.767472
37095,35.982447,-85.970274
37096,35.612807,-87.870302
37097,35.779865,-87.823480
37098,35.872377,-87.319372
37101,36.060244,-87.629074
37110,35.645205,-85.741067
37115,36.253847,-86.695530
37118,35.930240,-86.190225
37122,36.182639,-86.480715
37127,35.781304,-86.327533
37128,35.784183,-86.489369
37129,35.932526,-86.442648
37130,35.884923,-86.317204
37132,35.849273,-86.364315
37134,35.992357,-87.948031
37135,35.915796,-86.676604
37137,35.884160,-87.505366
37138,36.244014,-86.609391
37140,35.859175,-87.652527
37141,36.614915,-86.701927
37142,36.410888,-87.509688
37143,36.127732,-87.031243
37144,35.305223,-86.660358
37145,36.377361,-85.906530
