GEOID,POP10
81001,30498
81003,14939
81004,25540
81005,29975
81006,11513
81007,29709
81008,9641
81019,1690
81020,954
81021,14
81022,1560
81023,1236
81024,134
81025,1071
81027,125
81029,326
81030,193
81033,155
81036,962
81038,486
81039,1856
81040,536
81041,760
81043,61
81044,224
81045,88
81047,1559
81049,289
81050,9894
81052,9534
81054,5134
81055,1339
81057,418
81058,990
81059,651
81062,2439
81063,2726
81064,282
81067,5670
81069,1888
81071,334
81073,1932
81076,418
81077,532
81081,70
81082,12480
81084,137
81087,145
81089,4602
81090,981
81091,812
81092,865
81101,14675
81120,2267
81121,270
81122,8228
81123,805
81124,303
81125,3447
81126,276
81128,115
81129,156
81130,671
81131,1189
81132,3231
81133,840
81136,261
81137,5225
81138,56
81140,2341
81141,1318
81143,672
81144,7344
81146,531
81147,11446
81148,404
81149,838
81151,1470
81152,1434
81154,1148
81155,225
81201,8645
81210,275
81211,7623
81212,29742
81220,141
81221,310
81222,263
81223,1639
81224,3446
81225,952
81226,9066
81227,10
81230,9075
81231,715
81232,23
81233,823
81235,802
81236,1017
81237,82
81239,79
81240,4323
81241,78
81242,606
81243,93
81244,398
81248,48
81251,220
81252,3830
81253,410
81301,28308
81303,7743
81320,388
81321,14459
81323,4409
81324,1387
81325,121
81326,2193
81327,639
81328,4069
81330,26
81331,476
81332,282
81334,1493
81335,131
81401,22437
81403,10534
81410,1655
81411,55
81413,5243
81415,1612
81416,13874
81418,1714
81419,3883
81422,692
81423,1480
81424,1239
81425,5424
81426,181
81427,1124
81428,3701
81429,181
81430,727
81431,460
81432,2682
81433,659
81434,158
81435,4965
81501,23465
81503,15250
81504,28481
81505,9779
81506,10961
81507,15081
81520,13447
81521,15397
81522,139
81523,763
81524,2300
81525,871
81526,5321
81527,2073
81601,15442
81610,446
81611,9921
81612,20
81615,2839
81620,10450
81621,5914
81623,15235
81624,1537
81625,12921
81630,979
81631,8215
81632,10276
81633,19
81635,5957
81637,7721
81638,112
81639,2463
81640,249
81641,3834
81642,61
81643,793
81645,1121
81646,184
81647,7104
81648,2808
81649,277
81650,13006
81652,4904
81653,31
81654,1391
81655,65
81656,242
81657,5581
