GEOID,POP10
51001,2432
51002,2741
51003,1700
51004,1033
51005,1491
51006,1075
51007,730
51008,151
51009,164
51010,456
51011,79
51012,6642
51014,528
51016,1378
51018,404
51019,773
51020,658
51022,789
51023,3216
51024,2070
51025,1989
51026,862
51027,1260
51028,2065
51029,251
51030,1737
51031,12336
51033,428
51034,1820
51035,1685
51036,726
51037,322
51038,1535
51039,2475
51040,3712
51041,6976
51044,253
51046,1660
51047,646
51048,554
51049,506
51050,2631
51051,90
51052,1027
51053,1161
51054,5110
51055,1319
51056,478
51058,1007
51060,615
51061,510
51062,526
51063,1100
51101,809
51103,17453
51104,22104
51105,10216
51106,26544
51108,5566
51109,3098
51111,94
51201,6193
51230,462
51231,282
51232,875
51234,1268
51235,1079
51237,1703
51238,1184
51239,3123
51240,1746
51241,1737
51242,212
51243,807
51244,79
51245,1359
51246,3844
51247,4870
51248,1857
51249,3593
51250,8249
51301,12691
51331,1140
51333,522
51334,7661
51338,1000
51341,49
51342,1249
51343,238
51345,403
51346,2451
51347,1431
51350,411
51351,4365
51354,1096
51355,874
51357,728
51358,1310
51360,8031
51363,130
51364,690
51365,453
51366,379
51401,12373
51430,761
51431,394
51433,676
51436,904
51439,1047
51440,400
51441,353
51442,9838
51443,1798
51444,246
51445,2867
51446,511
51447,228
51448,611
51449,2128
51450,1583
51451,116
51453,695
51454,1346
51455,2306
51458,1467
51459,75
51461,1165
51462,1013
51463,552
51465,733
51466,1092
51467,615
51501,35406
51503,36376
51510,3785
51520,233
51521,2036
51523,357
51525,1184
51526,1753
51527,530
51528,931
51529,1671
51530,854
51531,914
51532,622
51533,895
51534,9236
51535,1923
51536,448
51537,6703
51540,449
51541,363
51542,1011
51543,445
51544,721
51545,378
51546,2915
51548,433
51549,465
51550,181
51551,1828
51552,301
51553,1013
51554,187
51555,5245
51556,437
51557,873
51558,560
51559,1788
51560,2099
51561,1455
51562,449
51563,779
51564,501
51565,501
51566,7035
51570,1039
51571,649
51572,398
51573,1093
51575,1616
51576,2110
51577,1184
51578,79
51579,2340
51601,6025
51630,173
51631,306
51632,7297
51636,405
51637,214
51638,1299
51639,795
51640,1748
51645,262
51646,763
51647,141
51648,255
51649,328
51650,370
51652,1783
51653,1379
51654,526
51656,71
