GEOID,POP10
23002,10439
23004,851
23005,15227
23009,6279
23011,1429
23015,4249
23021,345
23022,930
23023,323
23024,8120
23025,233
23027,1413
23030,5128
23032,283
23035,1473
23038,1775
23039,1056
23040,4661
23043,1692
23045,96
23047,1952
23050,598
23055,915
23056,458
23059,31919
23060,33417
23061,21208
23062,2340
23063,5278
23064,131
23065,1909
23066,471
23068,257
23069,3197
23070,431
23071,1563
23072,11541
23075,9819
23076,606
23079,437
23083,1732
23084,1799
23085,364
23086,3247
23089,4914
23091,309
23092,584
23093,12694
23102,2659
23103,4634
23106,976
23108,161
23109,1821
23110,794
23111,36490
23112,46982
23113,23848
23114,17449
23115,146
23116,27228
23117,9141
23119,295
23120,5971
23123,1860
23124,3185
23125,223
23126,534
23128,1045
23129,374
23130,268
23138,953
23139,24425
23140,5175
23141,6471
23146,3093
23148,1827
23149,3190
23150,12045
23153,1334
23156,1555
23160,2708
23161,173
23163,220
23168,6115
23169,1325
23173,2820
23175,1907
23176,656
23177,616
23180,441
23181,5426
23185,46370
23187,267
23188,38733
23192,7067
23219,3781
23220,35545
23221,13680
23222,24563
23223,47677
23224,33461
23225,39169
23226,15805
23227,24440
23228,34198
23229,32283
23230,5852
23231,34685
23233,28908
23234,42989
23235,30165
23236,25822
23237,21192
23238,25134
23250,0
23294,17558
23301,1831
23302,155
23303,741
23304,71
23306,1088
23307,769
23308,2106
23310,4736
23313,78
23314,6991
23315,1525
23316,342
23320,51797
23321,33653
23322,60473
23323,35906
23324,22851
23325,17592
23336,2941
23337,377
23347,671
23350,3403
23354,207
23356,1246
23357,776
23358,152
23359,776
23389,137
23395,645
23398,153
23401,212
23405,973
23407,411
23408,77
23409,84
23410,2015
23413,840
23414,100
23415,1893
23416,356
23417,4047
23418,863
23420,2376
23421,4255
23422,278
23423,344
23426,225
23427,243
23430,17281
23432,1538
23433,1218
23434,47670
23435,27053
23436,942
23437,4283
23438,1818
23440,727
23441,171
23442,1059
23451,41544
23452,59321
23453,35960
23454,60283
23455,47938
23456,51748
23457,4289
23459,1091
23460,1201
23461,287
23462,61973
23464,72359
23480,328
23486,140
23487,6298
23488,201
23502,20678
23503,30856
23504,23483
23505,28503
23507,25818
23508,20263
23509,12817
23510,7031
23511,2457
23513,29595
23517,4484
23518,28095
23523,7793
23551,930
23601,25127
23602,39676
23603,3899
23604,5720
23605,13854
23606,29283
23607,24519
23608,42917
23651,696
23661,14113
23662,12150
23663,14495
23664,10194
23665,5120
23666,49825
23669,43148
23690,3032
23691,127
23692,18846
23693,23292
23696,3669
23701,25161
23702,11424
23703,25739
23704,18716
23707,14236
23708,181
23709,78
23801,3393
23803,40542
23805,19490
23806,2251
23821,1597
23824,7214
23827,1443
23828,395
23829,2622
23830,1491
23831,33079
23832,33739
23833,2297
23834,25612
23836,11444
23837,4298
23838,15341
23839,741
23840,1858
23841,3479
23842,6906
23843,654
23844,788
23845,356
23846,933
23847,16962
23850,1051
23851,13715
23856,1033
23857,525
23860,31970
23866,2237
23867,2189
23868,7367
23872,2376
23874,1004
23875,10878
23876,456
23878,1118
23879,679
23881,2176
23882,2516
23883,2551
23884,93
23885,2807
23887,574
23888,2275
23889,581
23890,4249
23891,2358
23893,454
23894,673
23897,595
23898,2223
23899,351
23901,16399
23909,2027
23915,1220
23917,3684
23919,2666
23920,3489
23921,1991
23922,3785
23923,2592
23924,6232
23927,4381
23930,5690
23934,681
23936,8212
23937,1970
23938,407
23942,1112
23943,225
23944,4261
23947,4293
23950,3348
23952,217
23954,2017
23958,3170
23959,1264
23960,1990
23962,670
23963,587
23964,1138
23966,2337
23967,1118
23968,837
23970,8254
23974,5012
23976,230
