GEOID,POP10
02019,16332
02021,21561
02025,7542
02026,24711
02030,5589
02032,4226
02035,16865
02038,31635
02043,22157
02045,10293
02047,180
02048,23184
02050,25429
02052,12024
02053,12752
02054,7891
02056,10981
02061,10506
02062,28602
02066,17656
02067,17486
02071,1707
02072,26999
02081,18472
02090,14636
02093,10955
02108,3825
02109,3771
02110,1733
02111,7383
02113,6915
02114,11999
02115,28441
02116,20628
02118,26498
02119,25346
02120,15181
02121,25978
02122,23479
02124,47783
02125,33295
02126,25562
02127,31799
02128,40508
02129,16439
02130,35401
02131,29826
02132,25861
02134,21503
02135,42780
02136,28488
02138,36314
02139,36349
02140,17607
02141,11910
02142,3141
02143,24514
02144,23891
02145,25439
02148,59503
02149,41550
02150,35124
02151,51808
02152,17497
02155,57964
02163,2582
02169,55055
02170,19505
02171,17711
02176,26983
02180,21437
02184,35744
02186,27003
02188,14608
02189,14559
02190,16119
02191,8457
02199,1146
02203,0
02210,2090
02215,26125
02301,61025
02302,32741
02322,4356
02324,26563
02330,11509
02332,15059
02333,13794
02338,7518
02339,13879
02341,10218
02343,10745
02346,23106
02347,10612
02351,16029
02356,12564
02357,1360
02359,17828
02360,56271
02364,12629
02366,197
02367,2820
02368,32158
02370,17489
02375,9188
02379,6916
02382,14489
02420,14052
02421,17342
02445,20679
02446,29311
02451,17426
02452,14238
02453,28968
02457,1432
02458,12131
02459,19095
02460,8742
02461,7059
02462,1554
02464,2953
02465,11710
02466,8096
02467,22491
02468,5273
02472,32014
02474,26312
02476,16532
02478,24664
02481,16244
02482,10306
02492,19931
02493,11261
02494,8955
02532,12690
02534,842
02535,1177
02536,19583
02537,6293
02538,3603
02539,4067
02540,8221
02542,1139
02543,635
02553,226
02554,9852
02556,3115
02557,4491
02558,2156
02559,3376
02561,539
02562,2977
02563,10359
02564,310
02568,4000
02571,10481
02575,2725
02576,3754
02584,10
02601,14089
02630,1850
02631,9679
02632,10742
02633,3884
02635,3296
02637,253
02638,3207
02639,2875
02641,532
02642,4937
02643,26
02644,3955
02645,9663
02646,1676
02647,129
02648,7301
02649,14006
02650,848
02651,16
02652,1175
02653,5911
02655,3518
02657,2942
02659,1108
02660,6261
02663,173
02664,9371
02666,828
02667,2580
02668,3278
02669,285
02670,1307
02671,1023
02672,180
02673,8402
02675,6577
02702,4125
02703,43593
02713,52
02715,3123
02717,4745
02718,6655
02719,15873
02720,30287
02721,26290
02723,14767
02724,16908
02725,2631
02726,15534
02738,4907
02739,6045
02740,43087
02743,10307
02744,11900
02745,24576
02746,15342
02747,22927
02748,11442
02760,26739
02762,8264
02763,1973
02764,3988
02766,19031
02767,13566
02769,11608
02770,5093
02771,13708
02777,15840
02779,6411
02780,49036
02790,15717
02791,246
02802,786
02804,2607
02806,16310
02807,1051
02808,2401
02809,22938
02812,1497
02813,7831
02814,7496
02815,278
02816,32611
02817,6135
02818,18082
02822,6111
02825,5377
02826,791
02827,2172
02828,7704
02830,5976
02831,3515
02832,4608
02833,784
02835,5405
02836,136
02837,3492
02838,3400
02839,1902
02840,23335
02841,1392
02842,16095
02852,22551
02857,8412
02858,570
02859,6738
02860,45199
02861,26178
02863,19385
02864,33396
02865,16951
02871,17171
02872,218
02873,235
02874,5860
02875,307
02876,430
02878,15780
02879,20371
02881,7841
02882,14184
02885,10627
02886,29269
02888,19912
02889,28217
02891,21198
02892,4988
02893,29630
02894,722
02895,41186
02896,11537
02898,1696
02903,10780
02904,29359
02905,25223
02906,28387
02907,27445
02908,37467
02909,43540
02910,21000
02911,15574
02912,1370
02914,21963
02915,16897
02916,8139
02917,13762
02919,28790
02920,37547
02921,12361
