GEOID,INTPTLAT,INTPTLONG
39038,33.186060,-90.484577
39039,32.816550,-90.217495
39040,32.641738,-90.423181
39041,32.404857,-90.468800
39042,32.198148,-89.895597
39044,32.029303,-89.974668
39045,32.819535,-89.784552
39046,32.632163,-89.983933
39047,32.421114,-89.945500
39051,32.773554,-89.493725
39054,32.774344,-90.939277
39056,32.377538,-90.351758
39057,32.490854,-89.284427
39059,31.982082,-90.355929
39061,33.085796,-90.817800
39062,31.985097,-89.898310
39063,33.116674,-89.897489
39066,32.298256,-90.605851
39067,33.110083,-89.443782
39069,31.686160,-91.043249
39071,32.554114,-90.318382
39073,32.102431,-90.135817
39074,32.393704,-89.478007
39078,31.878048,-90.188204
39079,32.935327,-89.898550
39082,31.941844,-90.120075
39083,31.844615,-90.477306
39086,31.947443,-90.759188
39088,32.766647,-90.708326
39090,33.002016,-89.543898
39092,32.319548,-89.362401
39094,32.586250,-89.663156
39095,33.129605,-90.087121
39096,31.820913,-91.115372
39097,32.989535,-90.607517
39108,33.149349,-89.338532
39110,32.504210,-90.147164
39111,31.896635,-89.718092
39113,32.913834,-91.017222
39114,31.951841,-89.824616
39115,33.044863,-90.566898
39116,31.896441,-89.538254
39117,32.306434,-89.654596
39119,31.751549,-89.670777
39120,31.509057,-91.357494
39140,31.750881,-90.008555
39144,31.822623,-90.792933
39145,32.340469,-89.794300
39146,32.876001,-89.994907
39149,31.831965,-90.010649
39150,32.004742,-90.976048
39152,32.207475,-89.585474
39153,32.046463,-89.488280
39154,32.225111,-90.444671
39156,32.548314,-90.778416
39157,32.425874,-90.169852
39159,32.826566,-90.935377
39160,32.993805,-89.762307
39162,32.622735,-90.630068
39166,33.040820,-90.481639
39167,32.094088,-90.041116
39168,31.831878,-89.411823
39169,33.218364,-90.238620
39170,32.111889,-90.330006
39174,32.401521,-90.159625
39175,32.090647,-90.631288
39176,33.306079,-89.768327
39177,32.623273,-90.800274
39179,32.802438,-90.096939
39180,32.230115,-90.857925
39183,32.447095,-90.806574
