GEOID,INTPTLAT,INTPTLONG
28001,35.338579,-80.208179
28006,35.410411,-81.092319
28007,35.104593,-80.109909
28009,35.409174,-80.108238
28012,35.208087,-81.040035
28016,35.315184,-81.283239
28017,35.247062,-81.670698
28018,35.490775,-81.802678
28019,35.276712,-81.787707
28020,35.525046,-81.641414
28021,35.400774,-81.403346
28023,35.567714,-80.602258
28025,35.382677,-80.523467
28027,35.408065,-80.682200
28031,35.473953,-80.898428
28032,35.233033,-81.079513
28033,35.419270,-81.328253
28034,35.353664,-81.178943
28036,35.480547,-80.792539
28037,35.509034,-81.020257
28039,35.678835,-80.437427
28040,35.389195,-81.758135
28043,35.306240,-81.872786
28052,35.214656,-81.233227
28054,35.262879,-81.149075
28056,35.216936,-81.125003
28071,35.517631,-80.316323
28072,35.614070,-80.445205
28073,35.198574,-81.483781
28075,35.302748,-80.639937
28076,35.259147,-81.788606
28077,35.404802,-81.202770
28078,35.405286,-80.864020
28079,35.114710,-80.600423
28080,35.453165,-81.109643
28081,35.502816,-80.670173
28083,35.489602,-80.580668
28086,35.243945,-81.378942
28088,35.544276,-80.614646
28089,35.318233,-81.659574
28090,35.454659,-81.559555
28091,34.987392,-79.933002
28092,35.486463,-81.253899
28097,35.296715,-80.393050
28098,35.271041,-81.098623
28101,35.257964,-81.077722
28102,34.818432,-79.972265
28103,34.998925,-80.351327
28104,35.060868,-80.693292
28105,35.115597,-80.713708
28107,35.252860,-80.518680
28108,34.934781,-80.681183
28109,35.496966,-80.288530
28110,35.065318,-80.524866
28112,34.889925,-80.549548
28114,35.230441,-81.747702
28115,35.584580,-80.778871
28117,35.565698,-80.898332
28119,34.851078,-80.016985
28120,35.328651,-81.026393
28124,35.399652,-80.408792
28125,35.659025,-80.698613
28127,35.468227,-80.182719
28128,35.210696,-80.154523
28129,35.231662,-80.327162
28133,34.844926,-80.265681
28134,35.085402,-80.893095
28135,35.029760,-80.217276
28137,35.563109,-80.236391
28138,35.515381,-80.438760
28139,35.348363,-81.994737
28144,35.706685,-80.464788
28146,35.619299,-80.393298
28147,35.681117,-80.562942
28150,35.342703,-81.576248
28152,35.242720,-81.599412
28159,35.694752,-80.431873
28160,35.361024,-81.922321
28163,35.207494,-80.428517
28164,35.389444,-81.037135
28166,35.682791,-80.875531
28167,35.508403,-81.966885
28168,35.552360,-81.425071
28169,35.358470,-81.429395
28170,34.998731,-80.098787
28173,34.916155,-80.731415
28174,34.969035,-80.439580
28202,35.227271,-80.844194
28203,35.208185,-80.859107
28204,35.214620,-80.827014
28205,35.218791,-80.789601
28206,35.256127,-80.820999
28207,35.194148,-80.824585
28208,35.230430,-80.907493
28209,35.178714,-80.853985
28210,35.129916,-80.856206
28211,35.166342,-80.797285
28212,35.187703,-80.744556
28213,35.286034,-80.734355
28214,35.275252,-80.968144
28215,35.244979,-80.693471
28216,35.311450,-80.887981
28217,35.168896,-80.908285
28226,35.102697,-80.822129
28227,35.189404,-80.645488
28244,35.224605,-80.843094
28262,35.322061,-80.739981
28269,35.337313,-80.803472
28270,35.112079,-80.764415
28273,35.127365,-80.946828
28277,35.052875,-80.817552
28278,35.133403,-81.009373
28280,35.226332,-80.843091
28282,35.224815,-80.845277
28301,35.074800,-78.884257
28303,35.085957,-78.959520
28304,35.025528,-78.989604
28305,35.052609,-78.907244
28306,34.958495,-78.896848
28307,35.138559,-78.981887
28308,35.171548,-79.017082
28310,35.163471,-79.037914
28311,35.167782,-78.887753
28312,34.947752,-78.738133
28314,35.052914,-79.029891
28315,35.116885,-79.432157
28318,35.019873,-78.613574
28320,34.558122,-78.772715
28323,35.314162,-78.834901
28325,35.153922,-78.104138
28326,35.273826,-79.159382
28327,35.354586,-79.416505
28328,35.003498,-78.337924
28330,34.909597,-79.821980
28332,34.659039,-78.737889
28333,35.284311,-78.012655
28334,35.272208,-78.568104
28337,34.657050,-78.561570
28338,35.107707,-79.759691
28339,35.310540,-78.732747
28340,34.471354,-79.134422
28341,35.120111,-78.174052
28342,35.191183,-78.651262
28343,34.757362,-79.564875
28344,35.160500,-78.624483
28345,34.873551,-79.670637
28347,35.058323,-79.600604
28348,34.915262,-78.926748
28349,34.981158,-77.927065
28350,35.243159,-79.314018
28351,34.848270,-79.563854
28352,34.767332,-79.451076
28356,35.235916,-78.791040
28357,34.901888,-79.082766
28358,34.608106,-78.934474
28360,34.670334,-79.074938
28363,34.957094,-79.546024
28364,34.707179,-79.323457
28365,35.172565,-78.052357
28366,35.230268,-78.361985
28367,35.172701,-79.725159
28369,34.423373,-79.029416
28371,34.903171,-78.979570
28372,34.696873,-79.177622
28373,35.091323,-79.488461
28374,35.197454,-79.462959
28375,34.475744,-79.038553
28376,34.992407,-79.242642
28377,34.826879,-79.213242
28379,34.930279,-79.778633
28382,34.971283,-78.517812
28383,34.576974,-79.262696
28384,34.797090,-78.960927
28385,35.048806,-78.491269
28386,34.853619,-79.129616
28387,35.179464,-79.376327
28390,35.218735,-78.958164
28391,35.021629,-78.698798
28392,34.734941,-78.800703
28393,34.980876,-78.189681
28394,35.218967,-79.244848
28395,35.139367,-78.740661
28396,34.927252,-79.401588
28398,34.995035,-78.071712
28399,34.784523,-78.709012
28401,34.271985,-77.963628
28403,34.221684,-77.880633
28405,34.263182,-77.866380
28409,34.154846,-77.862676
28411,34.301944,-77.792770
28412,34.143756,-77.928152
28420,34.073706,-78.481116
28421,34.505822,-78.168375
28422,34.018953,-78.173965
28423,34.313913,-78.388900
28424,34.290291,-78.699689
28425,34.562207,-77.894389
28428,34.046841,-77.909659
28429,34.341211,-77.900216
28430,34.298389,-78.937388
28431,34.314264,-78.838420
28432,34.168118,-78.758679
28433,34.488505,-78.616673
28434,34.468325,-78.465485
28435,34.405910,-78.109108
28436,34.275102,-78.267215
28438,34.408974,-78.918311
28439,34.286894,-79.001225
28441,34.804613,-78.431800
28442,34.288447,-78.600598
28443,34.445036,-77.675712
28444,34.698827,-78.322020
28445,34.483968,-77.556317
28447,34.599052,-78.263349
28448,34.491995,-78.317144
28449,33.978811,-77.933743
28450,34.324660,-78.515299
28451,34.230517,-78.089706
28452,33.992284,-78.546504
28453,34.886439,-78.076256
28454,34.678126,-77.650871
28455,34.111534,-78.631633
28456,34.374410,-78.287094
28457,34.449598,-77.886638
28458,34.814773,-78.090782
28460,34.542056,-77.418498
28461,33.967234,-78.059091
28462,34.026571,-78.289593
28463,34.104765,-78.782385
28464,34.776640,-78.017320
28465,33.912317,-78.102548
28466,34.741253,-77.875651
28467,33.919644,-78.593713
28468,33.899623,-78.519137
28469,33.926319,-78.467404
28470,33.964096,-78.403407
28472,34.298566,-78.689949
28478,34.641461,-78.040878
28479,34.100688,-78.016511
28480,34.225734,-77.797334
28501,35.242923,-77.516659
28504,35.224563,-77.634868
28508,35.099668,-77.824788
28510,34.987612,-76.804461
28511,34.901116,-76.345763
28512,34.712151,-76.793416
28513,35.441505,-77.388853
28515,35.184068,-76.699387
28516,34.903303,-76.550480
28518,34.894823,-77.747493
28519,35.119725,-77.026974
28520,34.991933,-76.323297
28521,34.817902,-77.736618
28523,35.210915,-77.286014
28524,34.790935,-76.468562
28525,35.125496,-77.691316
28526,35.270197,-77.356588
28527,35.259463,-77.030444
28528,34.732058,-76.538662
28529,35.070527,-76.854760
28530,35.374768,-77.415297
28531,34.698739,-76.558460
28532,34.895340,-76.890571
28533,34.902869,-76.901473
28537,35.232516,-76.527113
28538,35.416645,-77.565077
28539,34.696777,-77.213281
28540,34.754586,-77.507427
28543,34.734489,-77.376708
28544,34.718075,-77.308684
28546,34.798974,-77.356169
28547,34.669025,-77.366970
28551,35.321323,-77.780856
28552,35.300932,-76.546476
28553,34.729600,-76.512376
28554,35.478481,-77.586122
28555,34.871187,-77.224973
28556,35.114002,-76.625583
28557,34.738960,-76.749232
28560,35.125849,-76.977181
28562,35.081631,-77.126893
28570,34.781518,-76.857549
28571,35.068472,-76.691654
28572,35.027895,-77.736417
28573,34.985070,-77.148842
28574,34.878931,-77.589588
28575,34.707959,-76.883568
28577,34.864837,-76.373188
28578,35.196952,-77.856972
28579,34.759099,-76.510294
28580,35.453155,-77.679803
28581,34.844375,-76.435463
28582,34.751399,-77.154380
28583,35.138820,-76.740716
28584,34.736766,-77.077619
28585,35.076923,-77.412405
28586,35.313457,-77.167497
28587,35.193948,-76.661669
28589,34.808441,-76.510879
28590,35.520683,-77.416661
28594,34.689904,-76.969688
28601,35.772393,-81.326659
28602,35.672123,-81.387667
28604,36.177700,-81.858589
28605,36.129632,-81.694929
28606,36.053487,-81.322174
28607,36.218021,-81.652370
28609,35.671692,-81.055604
28610,35.730324,-81.135305
28611,36.010955,-81.735254
28612,35.650391,-81.537561
28613,35.737687,-81.207681
28615,36.462963,-81.670360
28616,36.023071,-81.920191
28617,36.480702,-81.361979
28618,36.208178,-81.516799
28619,35.758603,-81.602494
28621,36.275650,-80.914624
28622,36.192676,-81.947333
28623,36.534328,-80.971405
28624,36.127737,-81.410206
28625,35.868681,-80.890284
28626,36.292547,-81.517798
28627,36.458749,-81.003763
28628,35.726329,-81.785107
28629,36.346063,-81.365327
28630,35.827169,-81.421657
28631,36.547594,-81.410274
28634,35.972899,-80.756960
28635,36.305463,-81.126045
28636,35.939426,-81.063433
28637,35.718005,-81.419361
28638,35.845093,-81.477938
28640,36.403077,-81.402662
28642,36.218398,-80.820312
28643,36.523609,-81.534236
28644,36.426225,-81.277976
28645,35.979227,-81.547182
28646,36.073331,-81.847093
28647,35.938084,-81.972993
28649,36.333842,-81.209458
28650,35.571814,-81.150614
28651,36.306214,-81.308783
28652,36.100032,-81.987170
28654,36.058164,-81.159284
28655,35.757931,-81.741356
28657,36.026471,-81.943352
28658,35.637619,-81.235843
