GEOID,POP10
58001,55
58002,23
58004,266
58005,854
58006,427
58007,119
58008,229
58009,102
58011,391
58012,2474
58013,101
58015,291
58016,192
58017,313
58018,324
58021,447
58027,1391
58029,129
58030,649
58031,414
58032,722
58033,374
58035,262
58036,274
58038,332
58040,920
58041,1545
58042,1386
58043,167
58045,2230
58046,583
58047,3560
58048,418
58049,289
58051,1458
58052,581
58053,1171
58054,3128
58056,191
58057,147
58058,123
58059,1168
58060,1329
58061,413
58062,174
58063,340
58064,450
58065,22
58067,243
58068,321
58069,176
58071,409
58072,7997
58075,9276
58076,236
58077,787
58078,26321
58079,530
58081,845
58102,29850
58103,47302
58104,28322
58105,2483
58201,34880
58202,1839
58203,18229
58204,2107
58205,260
58210,322
58212,474
58214,367
58216,153
58218,700
58219,47
58220,2360
58222,295
58223,212
58224,41
58225,1125
58227,504
58228,880
58229,114
58230,663
58231,490
58233,283
58235,418
58237,5499
58238,167
58239,71
58240,1276
58241,126
58243,539
58244,194
58249,2574
58250,241
58251,2049
58254,513
58256,872
58257,2239
58258,290
58259,454
58260,173
58261,1112
58262,134
58265,519
58266,203
58267,1520
58269,207
58270,1950
58271,708
58272,312
58273,264
58274,953
58275,733
58276,503
58277,225
58278,1988
58281,124
58282,1441
58301,9864
58311,60
58316,6486
58317,226
58318,3684
58321,161
58323,47
58324,1345
58325,92
58327,390
58329,3313
58330,341
58331,122
58332,320
58335,1694
58338,105
58339,47
58341,2597
58343,81
58344,958
58345,158
58346,650
58348,727
58351,478
58352,435
58353,140
58355,84
58356,1751
58357,364
58361,190
58362,82
58363,83
58365,304
58366,1080
58367,1707
58368,3801
58369,1231
58370,1280
58372,106
58374,640
58377,334
58379,360
58380,442
58381,317
58382,163
58384,549
58385,225
58386,134
58401,17142
58402,260
58405,427
58413,1150
58415,145
58416,440
58418,353
58420,314
58421,2850
58422,195
58423,78
58424,301
58425,1379
58426,200
58428,271
58429,357
58430,112
58431,132
58433,1092
58436,1965
58438,625
58439,310
58440,181
58441,389
58442,478
58443,200
58444,192
58445,160
58448,347
58451,185
58452,27
58454,360
58455,303
58456,523
58458,1397
58460,230
58461,413
58463,651
58464,242
58466,355
58467,606
58472,419
58474,2681
58475,150
58476,271
58477,148
58478,135
58479,192
58480,340
58481,272
58482,1003
58483,340
58484,65
58486,262
58487,444
58488,258
58490,240
58492,481
58494,350
58495,1332
58496,182
58497,326
58501,28055
58503,25734
58504,24342
58505,2
58520,264
58521,658
58523,3619
58524,100
58528,798
58529,660
58530,1193
58531,307
58532,297
58533,945
58535,571
58538,2489
58540,2449
58541,364
58542,324
58544,551
58545,3461
58549,214
58552,1797
58554,22884
58558,812
58559,218
58560,161
58561,1085
58562,415
58563,1977
58564,92
58565,209
58566,180
58568,535
58569,77
58570,397
58571,603
58572,319
58573,674
58575,920
58576,953
58577,1671
58579,1190
58580,455
58581,258
58601,21078
58620,132
58621,1231
58622,1489
58623,2370
58625,185
58626,262
58627,154
58630,502
58631,1150
58632,149
58634,251
58636,706
58638,992
58639,1816
58640,1344
58641,79
58642,334
58643,191
58645,238
58646,1138
58647,1142
58649,321
58650,393
58651,475
58652,987
58653,601
58654,289
58655,484
58656,366
58701,28368
58702,0
58703,19396
58704,4770
58705,751
58707,509
58710,469
58711,211
58712,155
58713,35
58716,147
58718,1040
58721,529
58722,1516
58723,236
58725,341
58727,279
58730,1295
58731,300
58733,402
58734,241
58735,314
58736,452
58737,140
58740,755
58741,554
58744,143
58746,1620
58748,148
58750,528
58752,223
58755,129
58756,250
58757,909
58758,222
58759,821
58760,254
58761,1104
58762,246
58763,3502
58765,248
58768,282
58769,229
58770,1240
58771,453
58772,137
58773,687
58775,290
58776,298
58778,133
58779,367
58781,695
58782,436
58783,346
58784,2330
58785,1091
58787,136
58788,1124
58789,321
58790,1585
58792,227
58793,609
58794,159
58795,198
58801,18371
58830,213
58831,472
58833,80
58835,313
58838,199
58843,466
58844,142
58845,371
58847,283
58849,883
58852,1750
58853,292
58854,2804
58856,131
