GEOID,POP10
45001,606
45002,13388
45003,697
45005,29963
45011,69677
45013,52613
45014,43917
45015,12038
45030,17921
45032,348
45033,276
45034,1184
45036,37504
45039,22814
45040,50627
45041,199
45042,26451
45044,52822
45050,8548
45051,177
45052,4004
45053,3420
45054,2471
45056,27038
45062,688
45064,2857
45065,4442
45066,23839
45067,13898
45068,10479
45069,49060
45070,192
45101,2385
45102,22680
45103,31485
45106,12349
45107,9236
45111,376
45112,64
45113,3857
45115,78
45118,3614
45120,3672
45121,9036
45122,11054
45123,8671
45130,3913
45131,238
45132,262
45133,23900
45135,4761
45140,53267
45142,4444
45144,4272
45145,40
45146,1580
45147,147
45148,1588
45150,31394
45152,11329
45153,1665
45154,9172
45155,366
45156,98
45157,9758
45158,370
45159,3392
45160,699
45162,2519
45164,271
45166,98
45167,3764
45168,1607
45169,4772
45171,6054
45172,131
45174,2258
45176,9100
45177,22260
45202,15483
45203,2236
45204,6972
45205,19389
45206,10745
45207,7974
45208,17614
45209,9605
45211,36111
45212,22253
45213,12013
45214,8738
45215,29623
45216,9570
45217,6566
45218,3846
45219,16526
45220,15313
45223,12360
45224,19837
45225,9040
45226,5476
45227,17486
45229,13020
45230,27536
45231,40893
45232,6358
45233,15808
45236,24552
45237,20021
45238,45760
45239,28315
45240,27286
45241,23044
45242,22055
45243,14891
45244,28565
45245,18542
45246,15133
45247,22082
45248,24915
45249,12902
45251,22391
45252,4600
45255,21775
45301,130
45302,4280
45303,2223
45304,7300
45305,10712
45306,2294
45307,338
45308,4682
45309,12123
45310,244
45311,6367
45312,1435
45314,5916
45315,4377
45316,115
45317,1180
45318,5365
45319,293
45320,15691
45321,931
45322,21447
45323,5019
45324,40529
45325,2647
45326,1179
45327,8917
45328,525
45330,834
45331,22930
45332,612
45333,1345
45334,2037
45335,6939
45336,153
45337,1690
45338,5298
45339,1234
45340,830
45341,3883
45342,36784
45344,16955
45345,6144
45346,2293
45347,4324
45348,994
45349,427
45350,106
45351,274
45352,208
45353,196
45354,642
45356,25172
45358,356
45359,1970
45360,335
45361,288
45362,1076
45363,1770
45365,30561
45368,4727
45369,3545
45370,2452
45371,18333
45372,375
45373,35131
45377,15215
45378,407
45380,5477
45381,5509
45382,1269
45383,7037
45384,2001
45385,37247
45387,5169
45388,812
45389,521
45390,3461
45402,11420
45403,15006
45404,10833
45405,18948
45406,21914
45409,12868
45410,15339
45414,21055
45415,12631
45416,5740
45417,31281
45418,1351
45419,15159
45420,25438
45424,49930
45426,15239
45428,240
45429,25885
45430,7402
45431,26315
45432,15288
45433,2011
45434,12163
45439,10000
45440,20734
45449,18175
45458,29880
45459,27749
45502,16110
45503,32999
45504,18465
45505,20197
45506,14055
45601,57842
45612,5303
45613,3597
45614,5080
45616,1559
45617,71
45618,30
45619,8200
45620,917
45621,313
45622,321
45623,3494
45624,31
45628,5211
45629,3438
45630,118
45631,15048
45634,2112
45636,148
45638,21635
45640,15960
45642,33
45644,4249
45645,3036
45646,370
45647,2484
45648,13372
45650,435
45651,6047
45652,3519
45653,4179
45654,917
45656,6639
45657,2744
45658,2787
45659,2973
45660,8297
45661,7657
45662,30219
45663,6762
45669,10399
45671,457
45672,1749
45673,385
45674,584
45678,1101
45679,2812
45680,13074
45681,1689
45682,2420
45684,1804
45685,1251
45686,3397
45688,475
45690,14412
45692,8773
45693,8981
45694,12147
45695,674
45696,1438
45697,4894
45698,341
45701,34122
45710,5541
45711,1115
45714,9951
45715,2630
45716,469
45719,1046
45721,29
45723,3740
45724,1744
45727,516
45729,1289
45732,4776
45734,549
45735,1730
45740,494
45741,918
45742,3014
45743,1449
45744,2728
45745,1140
45746,433
45750,27785
45760,3892
45761,1745
45764,9431
45766,1382
45767,2800
45768,1703
45769,6642
45770,620
45771,3432
45772,2149
45773,83
45775,1259
45776,765
45778,824
45779,755
45780,3254
45782,343
45784,3386
45786,3253
45787,29
45788,1129
45789,177
45801,25303
45804,15758
45805,22514
45806,11158
45807,12221
45808,349
45809,157
45810,8460
45812,1943
45813,3530
45814,2620
45816,291
45817,6736
45819,233
45820,543
45821,1435
45822,18943
45826,306
45827,2369
45828,6125
45830,6228
45831,3181
45832,2905
45833,10667
45835,490
45836,1479
45838,50
45840,54979
45841,929
45843,3701
45844,3256
45845,3178
45846,4437
45849,1219
45850,3653
45851,669
45853,1439
45854,498
45855,193
45856,5194
45858,3083
45859,495
45860,2274
45861,296
45862,1507
45863,1254
45864,163
45865,4745
45866,186
45867,1189
45868,567
45869,4534
45870,156
45871,1955
45872,4240
45873,2238
45874,2100
45875,10989
45876,863
45877,2139
45879,6284
45880,2395
45881,1461
45882,3004
45883,3883
45884,145
45885,12661
45886,551
45887,4755
45888,220
45889,1351
45890,671
45891,15275
45894,605
45895,17945
45896,2089
45897,101
45898,1314
45899,194
