GEOID,POP10
33001,315
33004,15588
33009,39341
33010,46187
33012,72248
33013,33852
33014,40654
33015,63544
33016,45342
33018,46117
33019,15107
33020,41329
33021,45921
33023,63576
33024,63916
33025,59039
33026,28498
33027,57663
33028,26696
33029,45235
33030,34110
33031,5859
33032,34088
33033,49028
33034,18613
33035,13497
33036,3035
33037,11612
33039,122
33040,32891
33042,5829
33043,4313
33050,8922
33051,796
33054,29061
33055,43194
33056,35059
33060,32154
33062,23948
33063,51019
33064,52969
33065,51921
33066,15760
33067,26458
33068,49824
33069,25700
33070,5344
33071,36964
33073,29168
33076,29751
33101,0
33109,594
33122,1
33125,52677
33126,46867
33127,28909
33128,7562
33129,13833
33130,26108
33131,14917
33132,11165
33133,31926
33134,37456
33135,36066
33136,13791
33137,19410
33138,27571
33139,38613
33140,21210
33141,35249
33142,52606
33143,31407
33144,26903
33145,29758
33146,14995
33147,46933
33149,12389
33150,27811
33154,13971
33155,43788
33156,31315
33157,63226
33158,6694
33160,40053
33161,53710
33162,43539
33165,56149
33166,23038
33167,18846
33168,25792
33169,39353
33170,12253
33172,37664
33173,33141
33174,32524
33175,53206
33176,50170
33177,53191
33178,39489
33179,41332
33180,30840
33181,18413
33182,16929
33183,35949
33184,21075
33185,27189
33186,67137
33187,16315
33189,23828
33190,11593
33193,46044
33194,7742
33196,43620
33301,14586
33304,17724
33305,11927
33306,3397
33308,28217
33309,33705
33311,63786
33312,49343
33313,56039
33314,21885
33315,12153
33316,10044
33317,35372
33319,44420
33321,44327
33322,37858
33323,18929
33324,42847
33325,27570
33326,31257
33327,22658
33328,27415
33330,14107
33331,23204
33332,11199
33334,28749
33351,32890
33401,24879
33403,12042
33404,27489
33405,19155
33406,26312
33407,29659
33408,16921
33409,29140
33410,32570
33411,65245
33412,14414
33413,15162
33414,53718
33415,44963
33417,29156
33418,36017
33426,20082
33428,38548
33430,21427
33431,18290
33432,18715
33433,41722
33434,19260
33435,32104
33436,41896
33437,35938
33438,459
33440,19743
33441,26838
33442,28075
33444,20221
33445,29754
33446,22088
33449,10817
33455,19980
33458,49396
33460,30790
33461,40748
33462,30879
33463,53766
33467,48808
33469,14449
33470,26551
33471,6818
33472,19100
33473,6265
33476,7669
33477,13074
33478,12704
33480,9549
33483,12093
33484,23443
33486,21720
33487,16421
33493,4926
33496,20969
33498,14557
33503,108
33510,27610
33511,52003
33513,12086
33514,1811
33521,599
33523,18313
33525,18439
33527,15203
33534,12839
33538,4789
33540,8752
33541,19759
33542,20824
33543,21898
33544,22800
33545,13996
33547,19813
33548,5807
33549,16132
33556,22015
33558,20064
33559,15427
33563,25488
33565,17975
33566,19522
33567,11505
33569,23074
33570,20758
33572,14117
33573,19172
33576,3784
33578,36693
33579,25723
33584,25392
33585,1058
33592,10091
33594,32677
33596,29283
33597,8026
33598,13665
33602,11515
33603,19100
33604,35485
33605,17073
33606,17746
33607,23541
33609,15999
33610,39222
33611,29478
33612,44601
33613,31990
33614,46449
33615,43453
33616,13560
33617,41443
33618,25570
33619,34581
33620,5158
33621,1643
33624,37457
33625,24645
33626,27557
33629,23638
33634,20225
33635,15741
33637,15351
33647,55034
33701,15014
33702,29664
33703,23680
33704,16098
33705,26435
33706,15901
33707,24599
33708,15447
33709,26023
33710,32780
33711,19162
33712,25066
33713,29812
33714,18531
33715,7407
33716,15424
33744,148
33755,26146
33756,31275
33759,17820
33760,15133
33761,18167
33762,8499
33763,17887
33764,24045
33765,13275
33767,8007
33770,25281
33771,29839
33772,22981
33773,16826
33774,17712
33776,12402
33777,17140
33778,14263
33781,25922
33782,20850
33785,5533
33786,1669
33801,33741
33803,27094
33805,23153
33809,28929
33810,44254
33811,20980
33812,13166
33813,31698
33815,14267
33823,28874
33825,24942
33827,3036
33830,27542
33834,7448
33837,20234
33838,3515
33839,2756
33841,8722
33843,11093
33844,33804
33847,227
33848,851
33849,856
33850,7519
33851,907
33852,21790
33853,11161
33854,194
33855,43
33856,487
33857,1728
33859,10582
33860,22886
33865,786
33867,106
33868,11720
33870,20601
33872,14158
33873,14742
33875,11108
33876,4968
33877,276
33880,37798
33881,29345
33884,28763
33890,5060
33896,6633
33897,14117
33898,15355
33901,19500
33903,20776
33904,30613
33905,31203
33907,22138
33908,38251
33909,23119
33912,15392
33913,17103
33914,35848
33916,20134
33917,28666
33919,27837
33920,4947
33921,1720
33922,4055
33924,761
33928,20830
33930,1075
33931,10005
33935,20383
33936,18994
33944,298
33945,57
33946,2125
33947,8180
33948,15958
33950,20699
33952,28382
33953,5522
33954,9290
33955,10060
33956,3776
33957,6469
33960,854
33965,1648
33966,8251
33967,22799
33971,19730
33972,10880
33973,10798
33974,11982
33976,12534
33980,10322
33981,9534
33982,9176
33983,13954
33990,28173
33991,18010
33993,20628
