GEOID,POP10
67001,1676
67002,13764
67003,2626
67004,827
67005,16535
67008,556
67009,856
67010,13890
67012,61
67013,3145
67016,530
67017,2294
67018,149
67019,945
67020,1689
67021,65
67022,1461
67023,230
67024,849
67025,3884
67026,4845
67028,225
67029,1063
67030,2659
67031,2308
67035,970
67036,151
67037,26577
67038,602
67039,3395
67041,229
67042,17969
67045,3644
67047,731
67049,79
67050,1844
67051,456
67052,8325
67053,539
67054,1167
67055,71
67056,2935
67057,241
67058,2093
67059,1042
67060,13733
67061,171
67062,4156
67063,3942
67065,228
67066,302
67067,1541
67068,4354
67070,1169
67071,94
67072,244
67073,309
67074,1741
67101,3604
67103,326
67104,2506
67105,190
67106,388
67107,2979
67108,1696
67109,418
67110,8415
67111,352
67112,227
67114,21852
67117,1769
67118,810
67119,1457
67120,1358
67122,221
67123,741
67124,8203
67127,701
67131,258
67132,410
67133,6379
67134,420
67135,3493
67137,634
67138,397
67140,802
67142,445
67143,58
67144,2716
67146,1830
67147,9908
67149,988
67150,12
67151,479
67152,9541
67154,1510
67155,166
67156,15269
67159,169
67202,1393
67203,31287
67204,21194
67205,16811
67206,15186
67207,26978
67208,18161
67209,13654
67210,10339
67211,20644
67212,44707
67213,21368
67214,16542
67215,5708
67216,24041
67217,30186
67218,22772
67219,12121
67220,14214
67223,513
67226,17757
67227,344
67228,2033
67230,9959
67232,298
67235,11446
67260,0
67301,13556
67330,1535
67332,207
67333,3089
67334,104
67335,3671
67336,1683
67337,13493
67340,355
67341,373
67342,969
67344,877
67345,161
67346,372
67347,431
67349,1034
67351,391
67352,593
67353,582
67354,825
67355,213
67356,2834
67357,13006
67360,409
67361,1841
67363,78
67364,311
67401,51499
67410,10141
67416,1146
67417,179
67418,246
67420,4721
67422,1366
67423,316
67425,689
67427,408
67428,1465
67430,611
67431,2471
67432,6019
67436,636
67437,1161
67438,300
67439,3674
67441,1115
67442,266
67443,1794
67444,527
67445,680
67446,617
67447,320
67448,1374
67449,3351
67450,555
67451,948
67452,201
67454,563
67455,1980
67456,4736
67457,878
67458,261
67459,251
67460,15168
67464,1090
67466,774
67467,2904
67468,307
67470,456
67473,1728
67474,224
67475,283
67478,89
67480,1805
67481,590
67482,99
67483,338
67484,891
67485,339
67487,1422
67490,1055
67491,399
67492,166
67501,27212
67502,23739
67505,2457
67510,281
67511,318
67512,234
67513,93
67514,765
67515,63
67516,447
67518,69
67519,193
67520,415
67521,155
67522,2049
67523,373
67524,630
67525,1119
67526,2759
67529,365
67530,19699
67543,2125
67544,3216
67545,215
67546,2597
67547,1769
67548,1467
67550,5905
67552,720
67553,114
67554,4334
67556,320
67557,723
67559,52
67560,1740
67561,1538
67563,371
67564,308
67565,429
67566,650
67567,526
67568,309
67570,1338
67572,456
67573,170
67574,252
67575,465
67576,1915
67578,1405
67579,3095
67581,416
67583,1022
67584,269
67601,23797
67621,393
67622,599
67623,270
67625,257
67626,145
67628,78
67629,143
67631,249
67632,227
67634,301
67635,169
67637,2651
67638,230
67639,193
67640,505
67642,1729
67643,195
67644,264
67645,546
67646,718
67647,256
67648,549
67649,297
67650,258
67651,507
67653,298
67654,4362
67656,156
67657,429
67658,120
67659,154
67660,81
67661,3483
67663,2615
67664,305
67665,5162
67667,204
67669,1725
67671,1714
67672,2359
67673,108
67674,55
67675,217
67701,6502
67730,1612
67731,675
67732,543
67733,149
67734,182
67735,5476
67736,228
67737,444
67738,520
67739,258
67740,1724
67741,326
67743,158
67744,185
67745,322
67747,158
67748,2544
67749,2317
67751,259
67752,1399
67753,530
67756,2016
67757,482
67758,1016
67761,249
67762,288
67764,345
67801,30559
67831,1117
67834,964
67835,2954
67836,147
67837,903
67838,982
67839,1416
67840,103
67841,339
67842,427
67843,165
67844,894
67846,33696
67849,380
67850,335
67851,2691
67853,860
67854,1407
67855,1976
67857,174
67859,735
67860,2878
67861,1962
67862,302
67863,305
67864,2227
67865,1081
67867,1578
67868,198
67869,1492
67870,1765
67871,4973
67876,1156
67877,2255
67878,2436
67879,1247
67880,7878
67882,346
67901,22073
67950,2558
67951,4981
67952,710
67953,144
67954,661
