GEOID,POP10
86001,40776
86003,23
86004,37338
86011,6362
86015,385
86016,62
86017,667
86018,759
86020,1941
86021,6085
86022,2210
86023,2627
86024,703
86025,5676
86028,47
86029,320
86030,1374
86031,1856
86032,1509
86033,7844
86034,2271
86035,1802
86036,388
86038,77
86039,1467
86040,10283
86042,1778
86043,1798
86044,4251
86045,11354
86046,6090
86047,14970
86052,28
86053,2311
86054,1935
86301,20626
86303,17082
86305,17356
86313,257
86314,34401
86315,7234
86320,1885
86321,2219
86322,11480
86323,15822
86324,4168
86325,5152
86326,23344
86327,8858
86329,1179
86331,477
86332,1637
86333,5734
86334,4985
86335,4806
86336,11320
86337,1267
86338,743
86343,177
86351,6349
86401,24289
86403,15802
86404,16243
86406,23763
86409,26471
86411,224
86413,12103
86426,13863
86429,7162
86431,403
86432,3933
86433,111
86434,1490
86435,487
86436,2104
86437,76
86438,913
86440,6906
86441,2224
86442,33382
86443,76
86444,1289
86445,311
86502,1464
86503,10714
86504,6589
86505,7682
86506,1321
86507,2340
86508,752
86510,5358
86511,3694
86512,2439
86514,3317
86515,4479
86520,1793
86535,1199
86538,2338
86540,1088
86544,1267
86545,1650
86547,1171
86556,2090
