GEOID,INTPTLAT,INTPTLONG
18011,40.477974,-75.646324
18013,40.848760,-75.177272
18014,40.764431,-75.409221
18015,40.585869,-75.367239
18016,40.632130,-75.392847
18017,40.659981,-75.387361
18018,40.627594,-75.395584
18020,40.670951,-75.321188
18030,40.802138,-75.664107
18031,40.552084,-75.648674
18032,40.656434,-75.467873
18034,40.546353,-75.415278
18035,40.745426,-75.539119
18036,40.509151,-75.385940
18037,40.681817,-75.546121
18038,40.794881,-75.486087
18040,40.746007,-75.225665
18041,40.420460,-75.509926
18042,40.654176,-75.223124
18045,40.693450,-75.272796
18046,40.548009,-75.560346
18049,40.515732,-75.489290
18051,40.595644,-75.667054
18052,40.657428,-75.504255
18053,40.719230,-75.704117
18054,40.352369,-75.438736
18055,40.591504,-75.304385
18056,40.450942,-75.550389
18058,40.889647,-75.493409
18059,40.723506,-75.543081
18062,40.503935,-75.585180
18063,40.782592,-75.167286
18064,40.757009,-75.315959
18066,40.664462,-75.740100
18067,40.715038,-75.474675
18068,40.484829,-75.520041
18069,40.625289,-75.615125
18070,40.434866,-75.535617
18071,40.834245,-75.555193
18072,40.844140,-75.259135
18073,40.386499,-75.474430
18074,40.316737,-75.515686
18076,40.374803,-75.480790
18077,40.570065,-75.237114
18078,40.673304,-75.620717
18079,40.743873,-75.658519
18080,40.735856,-75.635308
18081,40.563893,-75.281409
18083,40.754952,-75.267086
18085,40.741232,-75.254887
18086,40.736807,-75.547930
18087,40.553537,-75.594101
18088,40.765692,-75.557509
18091,40.831388,-75.319795
18092,40.469697,-75.513140
18101,40.602658,-75.469236
18102,40.608473,-75.476275
18103,40.570308,-75.488926
18104,40.611658,-75.546853
18105,40.601416,-75.493938
18106,40.568227,-75.560284
18109,40.636938,-75.439893
18195,40.584272,-75.624789
18201,40.947134,-75.957126
18202,40.954433,-76.045987
18210,41.004434,-75.576536
18211,40.744080,-75.830406
18212,40.775254,-75.709569
18214,40.800261,-76.083954
18216,40.941496,-75.892858
18218,40.819740,-75.916102
18219,40.990787,-76.057456
18220,40.840529,-76.060382
18221,41.001778,-75.917333
18222,41.036190,-76.000073
18223,40.982353,-75.950287
18224,41.026275,-75.873263
18225,40.981311,-75.971311
18229,40.931148,-75.673699
18230,40.921083,-75.934528
18231,40.904304,-76.007984
18232,40.832974,-75.884824
18234,40.992594,-75.964350
18235,40.829796,-75.697860
18237,40.884881,-75.978492
18239,40.989337,-75.988272
18240,40.864677,-75.872265
18241,40.951524,-76.130802
18242,40.911388,-76.124322
18244,40.822445,-75.670561
18245,40.853214,-76.033518
18246,40.957215,-76.195185
18248,40.902147,-76.091979
18249,40.987794,-76.116117
18250,40.824963,-75.846201
18251,41.008051,-76.077381
18252,40.766755,-75.973775
18254,40.915913,-75.965651
18255,40.933327,-75.829695
18256,40.940886,-76.146755
