GEOID,POP10
60002,24299
60004,50582
60005,29308
60007,33820
60008,22717
60010,44095
60012,11120
60013,26872
60014,48550
60015,26800
60016,59690
60018,30099
60020,9825
60021,5545
60022,8153
60025,39105
60026,13335
60029,482
60030,36056
60031,37947
60033,13922
60034,2040
60035,29763
60040,5431
60041,9250
60042,8547
60043,2513
60044,9792
60045,20925
60046,35111
60047,41669
60048,29095
60050,31620
60051,25192
60053,23260
60056,55219
60060,37189
60061,25748
60062,39936
60064,15407
60067,38585
60068,37475
60069,8384
60070,16001
60071,3598
60072,928
60073,60002
60074,38985
60076,33415
60077,26825
60081,10079
60083,9838
60084,16771
60085,71714
60087,26978
60088,15761
60089,41533
60090,37633
60091,27020
60093,19570
60096,6897
60097,11250
60098,32228
60099,31104
60101,39119
60102,32193
60103,41928
60104,19038
60106,20309
60107,39927
60108,22735
60109,560
60110,38557
60111,258
60112,4560
60113,337
60115,46272
60118,15851
60119,10371
60120,50955
60123,47405
60124,18935
60126,46371
60129,242
60130,14167
60131,18097
60133,38103
60134,28565
60135,7248
60136,7013
60137,37805
60139,34381
60140,14341
60141,224
60142,26447
60143,10360
60144,58
60145,2627
60146,2713
60148,51468
60150,1794
60151,4061
60152,12533
60153,24106
60154,16773
60155,7927
60156,28987
60157,2380
60160,25432
60162,8111
60163,5209
60164,22048
60165,4946
60169,33847
60171,10246
60172,24537
60173,12217
60174,30752
60175,25564
60176,11795
60177,22659
60178,21840
60180,1694
60181,28836
60184,2448
60185,36527
60187,29016
60188,42656
60189,30472
60190,10663
60191,14310
60192,16343
60193,39188
60194,19777
60195,4769
60201,43125
60202,31361
60203,4523
60301,2539
60302,32108
60304,17231
60305,11172
60401,7797
60402,63448
60403,17529
60404,17395
60406,25460
60407,1684
60408,5696
60409,37186
60410,12687
60411,58136
60415,14139
60416,9397
60417,15547
60419,22788
60420,6102
60421,3968
60422,9403
60423,30423
60424,2440
60425,9117
60426,29594
60428,12203
60429,15630
60430,20094
60431,22577
60432,21403
60433,17160
60435,48899
60436,18315
60437,187
60438,28884
60439,22919
60440,52911
60441,36869
60442,9924
60443,21145
60444,1761
60445,26057
60446,39807
60447,13709
60448,24423
60449,9217
60450,20332
60451,34063
60452,27969
60453,56855
60455,16446
60456,4349
60457,14049
60458,14428
60459,28929
60460,1522
60461,4836
60462,38723
60463,14671
60464,9620
60465,17495
60466,22115
60467,26046
60468,6116
60469,5930
60470,616
60471,14101
60472,5390
60473,22439
60474,760
60475,9870
60476,2391
60477,38161
60478,16833
60479,760
60480,5246
60481,11851
60482,11063
60484,6829
60487,26928
60490,20463
60491,22743
60501,11626
60502,21873
60503,16717
60504,37919
60505,76573
60506,53013
60510,28897
60511,1793
60512,1111
60513,19047
60514,9708
60515,27503
60516,29084
60517,32038
60518,3580
60519,88
60520,2886
60521,17597
60523,9890
60525,31168
60526,13576
60527,27486
60530,649
60531,1902
60532,27066
60534,10649
60536,126
60537,665
60538,26619
60539,341
60540,42910
60541,3148
60542,17099
60543,36156
60544,25959
60545,12940
60546,15668
60548,12218
60549,643
60550,1440
60551,5062
60552,4448
60553,782
60554,11796
60555,13538
60556,2007
60557,155
60558,12960
60559,24852
60560,22415
60561,23115
60563,35922
60564,41312
60565,40524
60585,22311
60586,46251
60601,11110
60602,1204
60603,493
60604,570
60605,24668
60606,2308
60607,23897
60608,82739
60609,64906
60610,37726
60611,28718
60612,33472
60613,48281
60614,66617
60615,40603
60616,48433
60617,84155
60618,92084
60619,63825
60620,72216
60621,35912
60622,52548
60623,92108
60624,38105
60625,78651
60626,50139
60628,72202
60629,113916
60630,54093
60631,28641
60632,91326
60633,12927
60634,74298
60636,40916
60637,49503
60638,55026
60639,90407
60640,65790
60641,71663
60642,18480
60643,49952
60644,48648
60645,45274
60646,27177
60647,87291
60649,46650
60651,64267
60652,40959
60653,29908
60654,14875
60655,28550
60656,27613
60657,65996
60659,38104
60660,42752
60661,7792
60706,23134
60707,42920
60712,12590
60714,29931
60803,22285
60804,84573
60805,19852
60827,27946
60901,37157
60910,538
60911,1372
60912,599
60913,1617
60914,29107
60915,10774
60917,574
60918,898
60919,558
60920,178
60921,1519
60922,2459
60924,1635
60926,67
60927,2404
60928,709
60929,730
60930,918
60931,615
60932,78
60933,302
60934,273
60935,1064
60936,4321
60938,2131
60940,3369
60941,2039
60942,6181
60945,153
60946,426
60948,1533
60949,636
60950,12168
60951,961
60952,684
60953,2469
60954,6104
60955,1901
60957,5615
60958,2135
60959,1082
60960,1064
60961,700
60962,524
60963,1807
60964,4968
60966,1526
60968,433
60969,65
60970,7190
60973,385
60974,283
