GEOID,POP10
96001,33865
96002,33298
96003,44461
96006,557
96007,22841
96008,1231
96009,569
96010,239
96011,218
96013,4212
96014,211
96015,465
96016,366
96017,171
96019,10082
96020,2416
96021,16097
96022,15768
96023,1240
96024,1145
96025,2310
96027,2227
96028,1464
96029,124
96031,158
96032,2407
96033,432
96034,294
96035,3324
96037,308
96038,589
96039,1251
96040,341
96041,2747
96044,1022
96046,304
96047,1004
96048,736
96049,95
96050,414
96051,1139
96052,1460
96054,366
96055,3935
96056,1642
96057,1355
96058,798
96059,688
96061,36
96062,1105
96063,125
96064,4574
96065,357
96067,7165
96068,183
96069,982
96071,125
96073,4082
96074,260
96075,369
96076,166
96080,28764
96084,625
96085,85
96086,338
96087,600
96088,4506
96090,421
96091,699
96092,496
96093,4133
96094,6630
96096,695
96097,10031
96101,5490
96103,1725
96104,748
96105,527
96106,479
96107,1269
96108,122
96109,2197
96110,166
96111,160
96112,214
96113,1000
96114,3220
96115,145
96116,233
96117,405
96118,1627
96119,90
96120,957
96121,368
96122,3883
96123,48
96124,326
96125,258
96126,215
96128,752
96129,261
96130,23150
96132,119
96133,110
96134,2512
96135,128
96136,104
96137,3297
96140,1170
96141,744
96142,1037
96143,4414
96145,3161
96146,1366
96148,788
96150,29792
96155,8
96161,18451
96701,40281
96703,2368
96704,6505
96705,2319
96706,62730
96707,38817
96708,10220
96710,613
96712,7352
96713,1990
96714,1390
96716,2823
96717,5555
96719,1692
96720,46165
96722,2484
96725,3592
96726,661
96727,4878
96728,610
96729,1303
96730,1541
96731,3292
96732,24816
96734,50746
96737,4552
96738,6609
96740,33321
96741,5929
96742,90
96743,12160
96744,54247
96746,18319
96747,749
96748,4503
96749,17047
96750,3793
96751,175
96752,3680
96753,26892
96754,4084
96755,3575
96756,5190
96757,758
96759,457
96760,3001
96761,22156
96762,6419
96763,3135
96764,799
96765,553
96766,14683
96768,17668
96769,464
96770,691
96771,8339
96772,2304
96773,210
96774,342
96776,1490
96777,1479
96778,14409
96779,3088
96780,557
96781,1670
96782,40496
96783,2060
96785,2646
96786,40859
96789,54129
96790,8065
96791,8014
96792,48519
96793,29549
96795,10034
96796,1881
96797,72289
96813,22881
96814,18721
96815,31470
96816,49368
96817,54628
96818,50586
96819,49492
96821,19856
96822,45007
96825,30263
96826,30842
96850,0
96853,462
96857,2522
96859,156
96860,1124
96863,52
