GEOID,POP10
29001,2148
29003,6989
29006,9565
29009,2440
29010,13491
29014,1891
29015,1738
29016,16393
29018,3749
29020,22463
29030,1967
29031,1349
29032,4424
29033,11603
29036,19140
29037,824
29038,2445
29039,4215
29040,8767
29042,5868
29044,5652
29045,21871
29046,237
29047,3683
29048,4864
29051,951
29052,2021
29053,18830
29054,9612
29055,4337
29056,2448
29058,4746
29059,6068
29061,13717
29062,176
29063,32717
29065,677
29067,10949
29069,5020
29070,15330
29072,49566
29073,40775
29074,241
29075,2963
29078,15293
29079,151
29080,3240
29081,1352
29082,572
29101,3023
29102,18248
29104,1531
29105,1514
29107,3166
29108,20469
29111,1632
29112,4712
29113,1618
29114,2190
29115,31128
29117,1160
29118,15861
29122,54
29123,7617
29125,3072
29126,2267
29127,8333
29128,5866
29129,3164
29130,6655
29133,1044
29135,8919
29137,2539
29138,10883
29142,4890
29145,837
29146,1767
29147,0
29148,6230
29150,40031
29152,2393
29153,15633
29154,28135
29160,8255
29161,11383
29162,4122
29163,1975
29164,4690
29166,904
29168,3582
29169,22845
29170,19988
29172,9293
29175,378
29178,3377
29180,14267
29201,20594
29202,135
29203,39843
29204,19952
29205,24822
29206,17788
29207,11592
29208,695
29209,33324
29210,40356
29212,28798
29223,50141
29225,1228
29229,44229
29301,31051
29302,16571
29303,25058
29306,15861
29307,18751
29316,22281
29320,530
29321,2596
29322,8781
29323,14446
29324,167
29325,15222
29329,278
29330,8401
29331,142
29332,2435
29333,374
29334,11331
29335,5654
29338,85
29340,20763
29341,19330
29346,307
29349,30129
29351,1563
29353,4174
29355,810
29356,8074
29360,20977
29364,592
29365,10146
29368,68
29369,13044
29370,1045
29372,4507
29373,297
29374,3534
29375,95
29376,6909
29377,761
29378,207
29379,19186
29384,3945
29385,7221
29388,14470
29401,10895
29403,20818
29404,1348
29405,26328
29406,29314
29407,34827
29409,2100
29410,17816
29412,35850
29414,31883
29418,23540
29420,21834
29423,956
29424,389
29426,1741
29429,2737
29431,6071
29432,2853
29434,537
29435,4122
29436,4471
29437,2380
29438,2408
29439,2399
29440,28469
29445,53588
29446,1138
29448,2356
29449,7749
29450,3105
29451,4205
29452,394
29453,1252
29455,20478
29456,27864
29458,2713
29461,30141
29464,43649
29466,28725
29468,2107
29469,855
29470,4232
29471,1537
29472,9416
29474,2176
29475,2874
29477,6789
29479,7337
29481,1841
29482,1791
29483,66731
29485,45057
29487,2725
29488,22220
29492,10262
29493,117
29501,43220
29505,24279
29506,20960
29510,11060
29511,5146
29512,19514
29516,829
29518,1232
29519,285
29520,14617
29525,2029
29526,39033
29527,22027
29530,2915
29532,20871
29536,17722
29540,5599
29541,9465
29543,606
29544,4909
29545,1657
29546,2834
29547,2917
29550,32284
29554,9332
29555,6440
29556,12870
29560,13664
29563,2676
29564,985
29565,7127
29566,15179
29567,564
29568,12224
29569,15951
29570,3913
29571,15622
29572,7893
29574,11909
29575,15512
29576,24446
29577,26996
29579,32180
29580,1450
29581,4650
29582,14622
29583,5438
29584,2563
29585,13606
29588,36499
29590,3677
29591,5467
29592,1197
29593,1954
29594,121
29596,2424
29601,10550
29605,34414
29607,34487
29609,27722
29611,28799
29613,2334
29614,2720
29615,35151
29617,25685
29620,12934
29621,39101
29624,14610
29625,27538
29626,12364
29627,18367
29628,2759
29630,14186
29631,13318
29634,5589
29635,1254
29638,2944
29639,1742
29640,30574
29642,29561
29643,2756
29644,18578
29645,9982
29646,28159
29649,26235
29650,32632
29651,42844
29653,4811
29654,9937
29655,7796
29657,15116
29658,333
29659,118
29661,5648
29662,15090
29664,1808
29665,127
29666,6590
29667,269
29669,12387
29670,8673
29671,18030
29672,11868
29673,25348
29676,5201
29678,21676
29680,27285
29681,46979
29682,3818
29683,291
29684,4862
29685,1230
29686,1027
29687,39561
29689,3889
29690,20914
29691,11333
29692,4856
29693,14215
29696,4125
29697,12207
29702,10059
29704,3721
29706,19847
29707,17742
29708,25035
29709,6498
29710,29449
29712,2317
29714,2927
29715,24823
29717,1251
29718,3856
29720,46041
29724,43
29726,1750
29727,1650
29728,10301
29729,2271
29730,52365
29732,53781
29733,1751
29741,2082
29742,2460
29743,1071
29745,28919
29801,26778
29803,36843
29805,5864
29809,2206
29810,4990
29812,11864
29816,1033
29817,4913
29819,1523
29821,1487
29824,8535
29826,164
29827,4624
29828,1003
29829,8651
29831,4146
29832,5335
29834,1687
29835,6566
29836,482
29838,501
29840,251
29841,32494
29842,7675
29843,1291
29844,123
29845,1104
29847,5480
29848,751
29849,294
29850,111
29851,7524
29853,6580
29856,3255
29860,14450
29899,1244
29902,14779
29904,659
29905,3054
29906,21765
29907,12570
29909,16394
29910,33954
29911,1725
29912,42
29915,416
29916,1533
29918,5278
29920,9481
29921,227
29922,1214
29923,392
29924,4331
29926,23742
29927,8237
29928,16110
29929,1135
29932,269
29934,1172
29935,3685
29936,13354
29939,302
29940,3967
29941,497
29943,477
29944,5118
29945,4841
