GEOID,POP10
59001,1643
59002,165
59003,1160
59006,926
59007,113
59008,410
59010,102
59011,3027
59012,249
59013,127
59014,1446
59015,576
59016,1089
59018,602
59019,3972
59020,77
59022,1945
59024,390
59025,56
59026,194
59027,836
59028,434
59029,733
59030,1263
59031,339
59032,408
59033,334
59034,5189
59035,227
59036,1505
59037,1672
59038,656
59039,28
59041,1950
59043,2950
59044,10971
59046,390
59047,11880
59050,1715
59052,139
59053,354
59054,315
59055,59
59057,692
59058,50
59059,146
59061,272
59062,35
59063,2058
59064,284
59065,197
59066,701
59067,221
59068,3580
59069,461
59070,1047
59071,104
59072,4140
59074,490
59075,289
59076,33
59077,79
59078,145
59079,3481
59081,9
59082,39
59085,88
59086,727
59087,436
59088,1373
59089,467
59101,39562
59102,46564
59105,29624
59106,12375
59201,5100
59211,125
59212,373
59213,772
59214,120
59215,1135
59217,100
59218,927
59219,199
59221,1658
59222,221
59223,364
59225,560
59226,410
59230,4490
59231,264
59240,21
59241,413
59242,79
59243,345
59244,65
59247,314
59248,762
59250,198
59252,115
59253,112
59254,2026
59255,3429
59256,59
59257,61
59258,110
59259,348
59260,110
59261,520
59262,655
59263,1349
59270,7339
59274,206
59275,376
59276,40
59301,11404
59311,159
59312,31
59313,2498
59314,112
59315,150
59317,1164
59318,136
59322,85
59323,2294
59324,821
59326,265
59327,2945
59330,8307
59332,146
59333,21
59336,192
59337,812
59338,142
59339,149
59343,82
59344,300
59347,321
59349,913
59351,200
59353,1017
59354,41
59401,13774
59404,26867
59405,31438
59410,666
59411,460
59412,1747
59414,904
59416,337
59417,7719
59418,95
59419,96
59420,243
59421,1831
59422,2643
59424,87
59425,3751
59427,4757
59430,454
59432,104
59433,594
59434,463
59436,1827
59440,175
59441,82
59442,1789
59443,612
59444,355
59446,564
59447,250
59448,743
59450,467
59451,241
59452,525
59453,362
59454,201
59456,233
59457,9105
59460,233
59461,33
59462,168
59463,169
59464,500
59465,52
59466,97
59467,259
59468,571
59469,157
59471,295
59472,657
59474,3820
59477,521
59479,826
59480,383
59482,802
59483,530
59484,111
59485,705
59486,1328
59487,1240
59489,396
59501,12638
59520,1030
59521,3475
59522,1755
59523,2287
59524,663
59525,384
59526,2435
59527,974
59528,208
59529,163
59530,99
59531,241
59532,180
59535,74
59537,96
59538,3037
59540,371
59542,192
59544,175
59545,39
59546,129
59547,38
59601,29283
59602,24285
59631,237
59632,1939
59633,206
59634,4819
59635,7282
59636,12
59638,617
59639,1286
59640,89
59642,62
59643,437
59644,4036
59645,1635
59647,334
59648,635
59701,33147
59703,43
59710,286
59711,8933
59713,213
59714,18182
59715,31567
59716,1798
59718,27367
59720,191
59721,433
59722,5781
59724,128
59725,7963
59727,221
59728,343
59729,2141
59730,1790
59731,209
59732,128
59733,198
59735,331
59736,127
59739,340
59740,495
59741,4352
59743,134
59745,134
59746,92
59747,159
59748,254
59749,1513
59750,309
59751,208
59752,3431
59754,964
59755,210
59756,463
59758,1769
59759,3643
59760,260
59761,265
59762,258
59801,30940
59802,18407
59803,16203
59804,7533
59808,17904
59820,1361
59821,2377
59823,1561
59824,1792
59825,2412
59826,521
59827,300
59828,5543
59829,2679
59830,146
59831,454
59832,765
59833,5448
59834,2240
59837,407
59840,13052
59841,917
59842,90
59843,260
59844,736
59845,1186
59846,1617
59847,5658
59848,106
59851,173
59853,699
59854,239
59855,957
59856,347
59858,1538
59859,3270
59860,9913
59863,76
59864,6752
59865,3185
59866,943
59867,28
59868,2054
59870,9617
59871,218
59872,2309
59873,3085
59874,1568
59875,3537
59901,49693
59910,356
59911,7678
59912,13499
59913,675
59914,234
59915,403
59916,130
59917,4225
59918,592
59919,839
59920,1680
59922,2408
59923,9856
59925,1435
59926,513
59927,368
59928,88
59929,237
59930,867
59931,328
59932,1648
59933,43
59934,528
59935,3576
59936,367
59937,12588
