GEOID,POP10
82001,35484
82005,417
82007,19096
82009,31703
82050,401
82051,60
82052,23
82053,1524
82054,920
82055,285
82058,52
82059,135
82060,372
82061,39
82063,100
82070,19766
82072,15533
82073,72
82081,60
82082,1606
82083,373
82084,16
82190,369
82201,6467
82210,399
82212,474
82213,513
82214,1302
82215,132
82217,107
82219,48
82221,635
82222,107
82223,996
82224,23
82225,2067
82227,241
82229,74
82240,10235
82242,39
82243,187
82244,478
82301,9584
82321,717
82322,106
82323,186
82324,268
82325,878
82327,929
82329,359
82331,2286
82332,97
82334,501
82335,21
82336,498
82401,7866
82410,1760
82411,664
82412,626
82414,15011
82420,783
82421,448
82422,105
82423,233
82426,2644
82428,139
82430,100
82431,3552
82432,315
82433,789
82434,156
82435,11738
82440,145
82441,250
82442,732
82443,4697
82450,177
82501,19408
82510,423
82512,210
82513,1879
82514,1645
82515,446
82516,496
82520,13535
82523,868
82601,27400
82604,25882
82609,15730
82620,210
82630,10
82633,9592
82635,207
82636,3981
82637,4136
82638,17
82639,805
82640,29
82642,94
82643,469
82644,1480
82646,20
82648,56
82649,1120
82701,5455
82710,243
82711,110
82712,264
82714,95
82715,0
82716,18747
82718,23003
82720,955
82721,3078
82723,278
82725,207
82727,1838
82729,2251
82730,1566
82731,135
82732,2154
82801,24558
82831,216
82832,618
82833,225
82834,7585
82835,318
82836,1073
82837,29
82838,268
82839,1153
82842,843
82844,35
82845,37
82901,27971
82922,257
82923,558
82925,304
82929,70
82930,14614
82932,836
82933,759
82934,185
82935,13121
82936,49
82937,3654
82938,227
82939,1861
82941,5028
82942,123
82943,301
82944,216
82945,351
