GEOID,POP10
41001,16412
41002,2510
41003,2786
41004,4122
41005,22569
41006,4434
41007,4193
41008,7457
41010,3217
41011,25872
41014,6942
41015,20864
41016,6075
41017,38940
41018,27345
41030,6299
41031,15886
41033,1976
41034,1032
41035,10785
41039,2502
41040,7265
41041,7153
41042,49968
41043,1745
41044,1116
41045,1273
41046,1414
41048,13959
41049,2261
41051,26796
41052,107
41055,1813
41056,14228
41059,2712
41062,35
41063,3378
41064,2073
41071,20869
41073,5955
41074,5338
41075,16459
41076,16468
41080,1849
41083,1326
41085,724
41086,2771
41091,16873
41092,3514
41093,2869
41094,13631
41095,3540
41097,7349
41098,2037
41099,1169
41101,18758
41102,21712
41121,1852
41124,1039
41129,9922
41132,425
41135,172
41139,8271
41141,2461
41142,91
41143,14535
41144,10279
41146,412
41149,733
41159,583
41164,13125
41166,919
41168,3043
41169,5354
41171,5042
41174,1122
41175,5591
41179,7852
41180,1087
41183,1618
41189,2264
41201,238
41203,696
41204,560
41214,750
41216,1297
41219,2053
41222,2627
41224,6414
41226,168
41230,11730
41231,1002
41232,782
41234,601
41238,860
41240,6916
41250,1195
41254,571
41255,1036
41256,2433
41257,390
41260,885
41262,1474
41263,525
41264,389
41265,1857
41267,1245
41268,395
41271,237
41274,585
41301,6159
41311,7538
41314,5239
41317,190
41332,1184
41339,10957
41348,1219
41352,677
41360,500
41365,501
41366,20
41367,179
41385,470
41390,52
41397,64
41408,445
41421,233
41425,1138
41464,722
41465,11979
41472,10985
41501,23298
41503,570
41512,976
41513,590
41514,3491
41517,109
41519,1108
41522,5352
41524,384
41526,125
41527,675
41528,999
41531,985
41534,273
41535,526
41537,5373
41538,97
41539,1722
41540,302
41543,543
41544,931
41547,369
41548,862
41553,2288
41554,1102
41555,915
41557,1716
41558,809
41559,339
41560,384
41562,2807
41563,445
41564,1159
41566,714
41567,369
41568,1073
41571,639
41572,3754
41601,755
41602,819
41603,1498
41604,620
41605,637
41606,656
41607,318
41612,78
41615,675
41616,794
41619,599
41621,329
41622,228
41630,1230
41631,1106
41632,614
41635,3056
41636,984
41640,1343
41642,725
41643,194
41645,1268
41647,1815
41649,2631
41650,534
41653,11451
41655,896
41659,520
41660,802
41663,384
41666,908
41667,720
41669,865
41701,17252
41712,380
41713,51
41714,418
41719,1043
41721,788
41722,1688
41723,1537
41725,174
41727,640
41729,230
41731,1023
41735,295
41739,179
41740,877
41745,200
41746,835
41749,3556
41751,289
41754,460
41759,397
41760,35
41762,107
41763,574
41764,741
41766,131
41772,277
41773,1273
41774,2659
41775,114
41776,1509
41777,947
41804,720
41810,502
41812,230
41815,802
41817,251
41819,392
41821,537
41822,2553
41824,1072
41825,548
41826,978
41828,808
41831,849
41832,424
41833,321
41834,659
41835,790
41836,798
41837,1284
41838,548
41839,1193
41840,1111
41843,949
41844,1355
41845,293
41847,617
41848,80
41849,193
41855,696
41858,8064
41859,349
41861,108
41862,952
