GEOID,POP10
28001,26760
28006,1130
28007,611
28009,1121
28012,20048
28016,13463
28017,695
28018,5562
28019,123
28020,2322
28021,13612
28023,14175
28025,49160
28027,55435
28031,24390
28032,3105
28033,2749
28034,16642
28036,14654
28037,18287
28039,116
28040,7969
28043,21055
28052,34932
28054,36270
28056,31418
28071,2802
28072,1357
28073,5621
28075,16143
28076,722
28077,482
28078,52133
28079,31979
28080,7299
28081,25190
28083,23820
28086,25895
28088,2862
28089,248
28090,8342
28091,2158
28092,38570
28097,5369
28098,3579
28101,698
28102,78
28103,10311
28104,28040
28105,39586
28107,6422
28108,54
28109,387
28110,50365
28112,26311
28114,7554
28115,34339
28117,35454
28119,2801
28120,19807
28124,6622
28125,2525
28127,7594
28128,7476
28129,5399
28133,2878
28134,9453
28135,6123
28137,3120
28138,10495
28139,20111
28144,24734
28146,27614
28147,24697
28150,28098
28152,24735
28159,3108
28160,3929
28163,5233
28164,14085
28166,8619
28167,2362
28168,10230
28169,173
28170,12355
28173,45097
28174,8608
28202,11195
28203,11315
28204,4796
28205,43931
28206,11898
28207,9280
28208,34167
28209,20317
28210,42263
28211,28523
28212,38457
28213,37309
28214,34721
28215,53629
28216,47208
28217,24204
28226,37286
28227,49635
28244,0
28262,37547
28269,71048
28270,31525
28273,31478
28277,59664
28278,19283
28280,10
28282,0
28301,17165
28303,30909
28304,37147
28305,6073
28306,39683
28307,17631
28308,405
28310,3459
28311,34567
28312,18538
28314,54520
28315,11681
28318,4627
28320,9229
28323,3182
28325,508
28326,17646
28327,15433
28328,27042
28330,346
28332,482
28333,11830
28334,24908
28337,10670
28338,4607
28339,6751
28340,10765
28341,4257
28342,298
28343,1685
28344,3415
28345,12592
28347,1983
28348,33307
28349,3724
28350,305
28351,4759
28352,25641
28356,5018
28357,3125
28358,38738
28360,14263
28363,1202
28364,14809
28365,17144
28366,5061
28367,87
28369,2652
28371,6519
28372,14783
28373,2150
28374,15990
28375,102
28376,37991
28377,12666
28379,26388
28382,7056
28383,8080
28384,12097
28385,3029
28386,6319
28387,13921
28390,19942
28391,5302
28392,1579
28393,2005
28394,5164
28395,2375
28396,2732
28398,8112
28399,2140
28401,22094
28403,36063
28405,29152
28409,31296
28411,31962
28412,35573
28420,3886
28421,1521
28422,6641
28423,2290
28424,128
28425,10906
28428,6033
28429,8026
28430,1900
28431,7102
28432,1968
28433,5050
28434,1329
28435,2490
28436,2203
28438,1845
28439,1595
28441,3198
28442,1647
28443,17512
28444,2085
28445,5676
28447,1391
28448,1243
28449,1692
28450,2438
28451,27112
28452,694
28453,3829
28454,2545
28455,2117
28456,3658
28457,9905
28458,6444
28460,7652
28461,16126
28462,11680
28463,9799
28464,2457
28465,6531
28466,10103
28467,8703
28468,4375
28469,5839
28470,10644
28472,19658
28478,4588
28479,4903
28480,2473
28501,20389
28504,21642
28508,2737
28510,1502
28511,694
28512,2896
28513,10346
28515,2915
28516,11431
28518,7909
28519,404
28520,327
28521,2287
28523,2456
28524,426
28525,3132
28526,2489
28527,1140
28528,644
28529,2193
28530,7332
28531,1207
28532,23320
28533,2952
28537,137
28538,2175
28539,15469
28540,49252
28543,4699
28544,5368
28546,42696
28547,21884
28551,14093
28552,254
28553,454
28554,243
28555,5175
28556,963
28557,14429
28560,28921
28562,36176
28570,21432
28571,2585
28572,6531
28573,2176
28574,15102
28575,316
28577,522
28578,6363
28579,622
28580,12657
28581,214
28582,1588
28583,281
28584,11396
28585,3942
28586,8218
28587,369
28589,180
28590,23407
28594,3655
28601,50026
28602,28981
28604,6249
28605,3412
28606,2158
28607,33059
28609,5864
28610,9913
28611,885
28612,12397
28613,22759
28615,1876
28616,493
28617,2261
28618,2352
28619,1520
28621,10472
28622,2527
28623,1653
28624,1639
28625,36189
28626,2714
28627,1152
28628,479
28629,75
28630,20041
28631,637
28634,5225
28635,3901
28636,5522
28637,1746
28638,12302
28640,4719
28642,5745
28643,3521
28644,1494
28645,47703
28646,342
28647,89
28649,993
28650,11883
28651,7132
28652,46
28654,3495
28655,54996
28657,9488
28658,27022
28659,21134
28660,2249
28662,140
28663,614
28665,2571
28666,368
28667,559
28668,300
28669,3146
28670,2719
28671,597
28672,35
28673,5919
28675,6621
28676,3483
28677,32940
28678,5226
28679,2064
28681,25910
28682,1129
28683,1697
28684,2141
28685,2076
28689,1712
28690,9295
28692,4067
28693,1700
28694,7744
28697,12930
28698,2256
28701,3635
28702,366
28704,18821
28705,6715
28707,94
28708,754
28709,2225
28711,13209
28712,19347
28713,8686
28714,16753
28715,24582
28716,17477
28717,1729
28718,553
28719,8048
28720,114
28721,10063
28722,6371
28723,11329
28725,43
28726,3203
28729,2894
28730,9133
28731,7778
28732,16491
28733,21
28734,27040
28735,256
28736,787
28739,19786
28740,1364
28741,3197
28742,2710
28743,2125
28745,551
28746,2388
28747,2198
28748,11334
28749,50
28751,2916
28752,30600
28753,11670
28754,7679
28756,4504
28757,280
28759,6922
28761,7816
28762,6857
28763,2725
28766,1262
28768,6813
28771,8558
28772,1239
28773,3378
28774,1013
28775,296
28777,10638
28778,10381
28779,16111
28781,939
28782,6584
28783,1593
28785,7338
28786,20714
28787,19718
28789,5097
28790,3205
28791,14171
28792,32689
28801,15019
28803,28693
28804,20507
28805,17620
28806,38550
28901,5354
28902,1373
28904,8533
28905,3129
28906,18475
28909,1030
