GEOID,POP10
07001,16305
07002,63031
07003,47312
07004,7440
07005,15269
07006,24812
07008,22844
07009,12411
07010,23594
07011,39710
07012,11703
07013,27051
07014,5184
07016,22625
07017,35945
07018,28322
07020,11513
07021,2091
07022,13835
07023,7318
07024,35353
07026,30555
07027,4226
07028,7618
07029,16026
07030,50005
07031,15392
07032,40684
07033,7914
07034,9360
07035,10607
07036,41970
07039,29358
07040,23876
07041,6868
07042,25599
07043,12138
07044,13584
07045,10127
07046,4194
07047,60773
07050,30074
07052,46182
07054,29305
07055,69816
07057,11335
07058,5372
07059,15311
07060,44998
07062,12949
07063,13538
07064,3723
07065,27346
07066,14756
07067,18036
07068,5819
07069,6157
07070,18061
07071,20554
07072,6127
07073,8913
07074,2708
07075,7626
07076,23480
07077,2766
07078,13250
07079,16316
07080,23377
07081,15808
07082,5384
07083,53053
07086,12554
07087,66515
07088,3606
07090,30338
07092,6730
07093,60884
07094,16264
07095,19844
07102,12579
07103,32698
07104,50478
07105,46983
07106,31298
07107,37650
07108,24386
07109,35897
07110,28351
07111,53942
07112,26417
07114,14748
07201,26263
07202,40849
07203,21085
07204,13297
07205,21398
07206,26636
07208,31219
07302,36352
07304,41233
07305,60104
07306,52669
07307,43812
07310,12838
07311,522
07401,6494
07403,7603
07405,17701
07407,19403
07410,32457
07416,5781
07417,10580
07418,2249
07419,9160
07420,4942
07421,7439
07422,6616
07423,4078
07424,26222
07430,25890
07432,7128
07435,2405
07436,12754
07438,11559
07439,2456
07440,4494
07442,11097
07444,11046
07446,14484
07450,24985
07452,11601
07456,12211
07457,3559
07458,11360
07460,3457
07461,19563
07462,6885
07463,9615
07465,6244
07470,54717
07480,16122
07481,16716
07495,0
07501,33543
07502,15406
07503,18723
07504,12882
07505,2256
07506,18791
07508,22600
07512,10804
07513,11508
07514,18289
07522,20883
07524,12709
07601,43010
07603,8187
07604,11842
07605,8950
07606,2310
07607,9555
07608,67
07620,1849
07621,26761
07624,8373
07626,8537
07627,4881
07628,17433
07630,7379
07631,27119
07632,5309
07640,4664
07641,3382
07642,10207
07643,10626
07644,24136
07645,7832
07646,16341
07647,5152
07648,5730
07649,7978
07650,19601
07652,26342
07656,8669
07657,11032
07660,12729
07661,11340
07662,5530
07663,13659
07666,39776
07670,14573
07675,26339
07676,9075
07677,5730
07701,23813
07702,3809
07703,690
07704,6133
07711,1533
07712,39158
07716,8574
07717,1901
07718,6263
07719,21538
07720,4298
07721,2974
07722,10209
07723,1020
07724,21710
07726,42508
07727,7050
07728,56257
07730,17396
07731,38304
07732,5189
07733,16849
07734,13269
07735,19569
07737,4264
07738,6095
07739,5938
07740,31038
07746,18666
07747,30770
07748,28030
07750,3279
07751,19736
07753,37554
07755,6363
07756,3342
07757,5356
07758,4967
07760,9283
07762,8403
07764,8097
07801,25386
07803,3651
07820,39
07821,9193
07822,887
07823,7571
07825,9555
07826,6180
07827,4244
07828,14150
07830,6503
07832,3903
07833,157
07834,17722
07836,12568
07838,3568
07840,29849
07842,130
07843,12241
07846,89
07847,1670
07848,5026
07849,9054
07850,6436
07851,119
07852,3609
07853,13325
07856,3944
07857,3244
07860,26288
07863,4332
07865,2189
07866,22098
07869,25291
07870,26
07871,21165
07874,8905
07876,10619
07878,934
07880,192
07881,16
07882,14492
07885,10078
07901,22806
07920,26747
07921,7621
07922,12246
07924,7534
07926,120
07927,3403
07928,19144
07930,8559
07931,3296
07932,9868
07933,3251
07934,1501
07935,313
07936,11157
07939,228
07940,17278
07945,9539
07946,3144
07950,19564
07960,43747
07961,4
07970,117
07974,11768
07976,754
07977,669
07979,589
07980,2307
07981,8865
