GEOID,POP10
78001,33
78002,8255
78003,8689
78004,1183
78005,817
78006,27558
78007,151
78008,345
78009,7255
78010,3386
78011,2082
78012,436
78013,5930
78014,4987
78015,9602
78016,9630
78017,4787
78019,1855
78021,126
78022,4627
78023,24334
78024,1436
78025,4956
78026,5861
78027,459
78028,37620
78029,0
78039,1657
78040,42083
78041,44153
78043,42713
78044,648
78045,54713
78046,64548
78050,767
78052,6388
78055,1774
78056,1917
78057,871
78058,1256
78059,5387
78060,37
78061,11031
78063,9227
78064,14102
78065,10831
78066,591
78067,916
78069,5137
78070,14618
78071,4248
78072,505
78073,8171
78075,123
78076,12612
78101,7898
78102,27593
78104,175
78107,360
78108,27770
78109,34603
78112,7941
78113,2435
78114,20103
78116,390
78117,545
78118,3976
78119,7680
78121,11381
78122,418
78123,2397
78124,5609
78125,96
78130,59546
78132,19139
78133,16269
78140,3380
78141,596
78142,119
78143,85
78144,45
78145,103
78146,771
78147,1919
78148,20139
78150,11
78151,1347
78152,2294
78154,30347
78155,45341
78159,1023
78160,4273
78161,864
78162,375
78163,9838
78164,3796
78201,45307
78202,11691
78203,6099
78204,11125
78205,1453
78207,55514
78208,3736
78209,39197
78210,36865
78211,31944
78212,28415
78213,40396
78214,23341
78215,1150
78216,40267
78217,32165
78218,31917
78219,15225
78220,15965
78221,35990
78222,19408
78223,50637
78224,17601
78225,13025
78226,6648
78227,46077
78228,58811
78229,28804
78230,39089
78231,7906
78232,35120
78233,43710
78234,7126
78235,357
78236,10392
78237,36929
78238,23514
78239,28736
78240,51111
78242,31395
78243,235
78244,30757
78245,56511
78247,49176
78248,13638
78249,49951
78250,54903
78251,49435
78252,7372
78253,29007
78254,44817
78255,10826
78256,6855
78257,3950
78258,40586
78259,22660
78260,24844
78261,13513
78263,4673
78264,12339
78266,5591
78330,878
78332,28710
78335,4
78336,11949
78338,37
78339,632
78340,379
78341,1760
78342,386
78343,4525
78344,474
78349,505
78351,621
78352,179
78353,433
78355,7081
78357,3161
78358,709
78359,1944
78361,5350
78362,9447
78363,30463
78368,9227
78369,444
78370,4877
78371,404
78372,5452
78373,3585
78374,16620
78375,3352
78376,554
78377,3821
78379,1585
78380,23141
78382,19364
78383,3539
78384,6640
78385,277
78387,9574
78389,1541
78390,5616
78391,325
78393,2379
78401,5391
78402,536
78404,17236
78405,16867
78406,1413
78407,2955
78408,12061
78409,2939
78410,26387
78411,28024
78412,36003
78413,36953
78414,30165
78415,39271
78416,15508
78417,4176
78418,29854
78419,694
78501,61219
78503,21706
78504,48703
78516,33722
78520,59408
78521,93818
78526,42460
78535,581
78536,451
78537,39454
78538,10657
78539,30783
78541,42431
78542,63293
78543,8447
78545,555
78548,675
78549,990
78550,53152
78552,34111
78557,12547
78558,882
78559,12751
78560,4368
78561,779
78562,2868
78563,376
78564,270
78565,402
78566,16230
78567,533
78569,4039
78570,32525
78572,75221
78573,34890
78574,57071
78575,8056
78576,8775
78577,70840
78578,12516
78579,4580
78580,14963
78582,40455
78583,6623
78584,18128
78585,396
78586,55878
78588,238
78589,38004
78590,289
78591,265
78592,836
78593,6324
78594,1990
78595,6082
78596,63844
78597,2885
78598,226
78602,25160
78605,4952
78606,5205
78607,166
78608,434
78609,2012
78610,23502
78611,12977
78612,11457
78613,65099
78614,456
78615,1290
78616,7092
78617,22210
78618,324
78619,3026
78620,14367
78621,21659
78622,296
78623,813
78624,21513
78626,25996
78628,23727
78629,11887
78631,2395
78632,910
78633,19349
78634,22791
78635,149
78636,3749
78638,2005
78639,7334
78640,42954
78641,44295
78642,9467
78643,6139
78644,17081
78645,9773
78648,7683
78650,1599
78652,4466
78653,16375
78654,17553
78655,2739
78656,2271
78657,5509
78659,2903
78660,68789
78661,335
78662,2268
78663,746
78664,52932
78665,35985
78666,63836
78669,8731
78670,168
78671,654
78672,931
78675,188
78676,12602
78677,92
78681,50606
78701,6841
78702,21334
78703,19690
78704,42117
78705,31340
78712,860
78717,22538
78719,1764
78721,11425
78722,5901
78723,28330
78724,21696
78725,6083
78726,13122
78727,26689
78728,20299
78729,27108
78730,7955
78731,24614
78732,14060
78733,8762
78734,17655
78735,16131
78736,6946
78737,12081
78738,12134
78739,16792
78741,44935
78742,820
78744,42820
78745,55614
78746,26928
78747,14808
78748,40651
78749,34449
78750,26814
78751,14385
78752,18064
78753,49301
78754,15036
78756,7194
78757,21310
78758,44072
78759,38891
78801,21780
78802,242
78827,1219
78828,258
78829,1207
78830,786
78832,3598
78833,1299
78834,7829
78836,128
78837,281
78838,275
78839,8578
78840,48149
78843,336
78850,1145
78851,23
78852,53040
78860,229
78861,13701
78870,984
78871,45
78872,1905
78873,1788
78877,989
78879,264
78880,1682
78881,2335
78883,353
78884,1158
78885,120
78886,647
78931,323
78932,757
78933,1433
78934,6712
78935,978
78938,471
78940,2098
78941,2962
78942,8989
78943,352
78944,562
78945,10494
78946,960
78947,4475
78948,850
78949,517
78950,2038
78951,26
78953,934
78954,1071
78956,5381
78957,9067
78959,1837
78962,4733
78963,909
