GEOID,POP10
75001,12414
75002,63140
75006,46364
75007,51624
75009,8785
75010,21607
75013,30347
75019,38666
75020,21872
75021,8036
75022,22545
75023,45452
75024,36039
75025,50926
75028,42226
75032,27986
75034,72723
75035,47553
75038,27802
75039,11032
75040,59406
75041,30700
75042,37881
75043,58094
75044,40811
75048,20328
75050,41041
75051,39285
75052,88996
75054,5053
75056,47852
75057,12900
75058,2982
75060,45980
75061,53442
75062,44537
75063,35090
75065,10748
75067,60982
75068,34934
75069,34108
75070,74734
75071,36090
75074,44622
75075,33262
75076,7378
75077,35330
75078,10592
75080,44009
75081,34156
75082,21182
75087,28145
75088,24712
75089,30251
75090,23724
75092,22839
75093,47187
75094,20579
75098,48197
75101,646
75102,1322
75103,12851
75104,45373
75105,301
75109,3658
75110,28132
75114,4660
75115,48877
75116,19669
75117,3722
75119,26601
75124,4446
75125,6691
75126,33396
75127,1593
75132,294
75134,20276
75135,5910
75137,18861
75140,6958
75141,5374
75142,18982
75143,14619
75144,3291
75146,17993
75147,6602
75148,5842
75149,56065
75150,58730
75152,4606
75153,605
75154,36041
75155,2579
75156,14580
75157,310
75158,4139
75159,18339
75160,23627
75161,6165
75163,2285
75164,671
75165,37966
75166,3070
75167,8436
75169,14644
75172,3956
75173,4353
75180,23031
75181,25908
75182,5118
75189,22406
75201,9409
75202,1666
75203,15721
75204,26279
75205,23061
75206,36248
75207,9648
75208,30171
75209,13653
75210,7482
75211,73146
75212,24884
75214,32950
75215,14648
75216,49416
75217,80324
75218,21665
75219,22124
75220,41891
75223,13947
75224,34034
75225,20892
75226,3506
75227,55029
75228,66551
75229,31571
75230,26934
75231,37052
75232,28682
75233,14043
75234,28794
75235,17177
75236,15949
75237,17101
75238,30483
75240,24296
75241,27066
75243,55406
75244,13266
75246,2770
75247,468
75248,33395
75249,13373
75251,2331
75252,24112
75253,18450
75254,23253
75270,0
75287,49004
75390,0
75401,18552
75402,15920
75407,14120
75409,11831
75410,4334
75411,1118
75412,778
75413,305
75414,3136
75415,144
75416,2893
75417,2456
75418,14411
75420,1076
75421,1003
75422,2883
75423,2982
75424,3297
75426,5301
75428,10089
75431,2052
75432,3323
75433,2773
75435,1185
75436,1876
75437,1078
75438,972
75439,868
75440,6350
75441,142
75442,8858
75446,3180
75447,1080
75448,655
75449,1186
75450,331
75451,1211
75452,4090
75453,3255
75454,5699
75455,28293
75457,6522
75459,4326
75460,23592
75462,11350
75468,888
75469,371
75470,288
75471,1424
75472,3548
75473,3855
75474,14882
75475,129
75476,1304
75477,977
75478,932
75479,1849
75480,1646
75481,395
75482,24385
75486,2346
75487,1541
75488,1161
75489,993
75490,2211
75491,4801
75492,516
75493,611
75494,10862
75495,7095
75496,3351
75497,3350
75501,36298
75503,24379
75550,808
75551,11007
75554,1806
75555,1611
75556,1133
75558,1636
75559,5568
75560,1088
75561,5395
75562,176
75563,4282
75565,361
75566,782
75567,4225
75568,2876
75569,2874
75570,11518
75571,2846
75572,3491
75573,181
75574,1868
75601,15849
75602,23286
75603,5456
75604,29934
75605,27823
75630,2588
75631,2787
75633,13977
75638,6036
75639,3460
75640,4652
75641,223
75642,229
75643,2074
75644,11444
75645,9778
75647,13196
75650,8611
75651,2189
75652,16638
75654,12417
75656,4804
75657,8246
75661,2807
75662,24536
75667,1021
75668,1993
75669,606
75670,17290
75672,17097
75681,2562
75682,473
75683,3914
75684,7548
75686,12985
75691,4219
75692,5098
75693,6869
75701,34373
75702,27069
75703,37166
75704,8684
75705,2168
75706,8771
75707,13711
75708,7156
75709,5062
75750,3937
75751,17253
75752,6986
75754,5783
75755,5719
75756,4002
75757,10022
75758,9072
75759,141
75760,2614
75762,12466
75763,6005
75764,233
75765,7607
75766,26388
75770,2776
75771,18361
75773,12791
75778,3254
75779,122
75780,312
75783,7219
75784,658
75785,11263
75788,126
75789,7593
75790,4203
75791,13125
75792,3518
75801,16799
75803,22397
75831,5386
75832,66
75833,3324
75835,12012
75838,666
75839,5069
75840,7076
75844,5718
75845,3259
75846,2718
75847,1859
75848,92
75849,75
75850,671
75851,5050
75852,3762
75853,963
75855,2369
75856,196
75858,43
75859,1923
75860,6644
75861,9017
75862,10091
75901,29036
75904,34004
75925,4179
75926,1070
75928,1411
75929,1599
75930,2023
75931,2631
75932,1437
75933,1599
75934,99
75935,13685
75936,889
75937,994
75938,2608
75939,3992
75941,9105
75942,115
75943,1262
75944,1301
75946,3578
75948,6281
75949,7976
75951,16134
75954,3280
75956,7623
75959,923
75960,913
75961,14910
75962,3029
75964,20097
75965,17591
75966,5371
75968,1766
75969,4116
75972,6620
75973,2599
75974,3126
75975,3699
75976,827
75977,750
75978,144
75979,11423
75980,2836
