GEOID,POP10
97001,229
97002,5623
97004,4388
97005,24906
97006,63036
97007,66954
97008,28969
97009,7762
97011,582
97013,22688
97014,1288
97015,19521
97016,6083
97017,2922
97018,1952
97019,3161
97020,791
97021,1089
97022,3722
97023,9832
97024,10242
97026,3815
97027,12131
97028,217
97029,285
97030,36693
97031,18375
97032,5043
97033,60
97034,18905
97035,23912
97037,849
97038,15113
97039,472
97040,1244
97041,2817
97042,2923
97045,51359
97048,6691
97049,1899
97050,272
97051,15957
97053,3247
97054,1579
97055,17350
97056,11497
97057,36
97058,19838
97060,21226
97062,27434
97063,1074
97064,3464
97065,676
97067,2138
97068,28305
97070,20957
97071,28803
97080,40888
97086,26010
97089,11986
97101,3794
97102,205
97103,16859
97106,4550
97107,1530
97108,490
97109,577
97110,1284
97111,3156
97112,1901
97113,14155
97114,4762
97115,4139
97116,24104
97117,679
97118,775
97119,4420
97121,1383
97122,460
97123,44537
97124,48349
97125,157
97127,3740
97128,36141
97130,710
97131,2498
97132,28278
97133,4000
97134,175
97135,861
97136,1761
97137,1307
97138,10021
97140,23474
97141,13140
97144,195
97145,441
97146,5905
97147,408
97148,3406
97149,574
97201,15484
97202,38762
97203,31042
97204,1036
97205,7688
97206,47596
97208,0
97209,14950
97210,10887
97211,31254
97212,24126
97213,29219
97214,23813
97215,16375
97216,15594
97217,31438
97218,14561
97219,38709
97220,28495
97221,11630
97222,34979
97223,46699
97224,31122
97225,24176
97227,3847
97229,58217
97230,39752
97231,4280
97232,11472
97233,39367
97236,36852
97239,14150
97266,33300
97267,30839
97301,53518
97302,37131
97303,38663
97304,28454
97305,40176
97306,27360
97317,24355
97321,24928
97322,34039
97324,1126
97325,6614
97326,961
97327,2871
97329,90
97330,41472
97331,2408
97333,21377
97338,20045
97341,2325
97342,267
97343,434
97344,1076
97345,574
97346,883
97347,1878
97348,1625
97350,182
97351,10307
97352,5604
97355,28613
97357,253
97358,2576
97360,2249
97361,11258
97362,4338
97364,446
97365,10744
97366,1460
97367,9416
97368,3435
97369,193
97370,8271
97371,730
97373,178
97374,5266
97375,1252
97376,1301
97377,917
97378,8882
97380,2449
97381,14711
97383,9587
97384,23
97385,3257
97386,13567
97388,888
97389,1676
97390,555
97391,5344
97392,5191
97394,4643
97396,3154
97401,40521
97402,50342
97403,11622
97404,32255
97405,44645
97406,105
97408,11711
97410,759
97411,6953
97412,521
97413,915
97414,273
97415,14051
97416,937
97417,2439
97419,1066
97420,27473
97423,6809
97424,17594
97426,9716
97429,684
97430,385
97431,2335
97434,928
97435,2349
97436,841
97437,2572
97438,1191
97439,14343
97441,260
97442,2232
97443,2232
97444,5181
97446,4812
97447,794
97448,12244
97449,1959
97450,671
97451,387
97452,1420
97453,897
97454,1337
97455,2538
97456,2985
97457,10208
97458,4733
97459,14096
97461,683
97462,3938
97463,3877
97465,2145
97466,816
97467,5339
97469,2596
97470,19985
97471,29100
97473,328
97476,217
97477,36874
97478,37011
97479,9505
97480,379
97481,679
97484,235
97486,714
97487,8449
97488,1011
97489,868
97490,326
97492,597
97493,323
97494,49
97495,1450
97496,7634
97497,1523
97498,1814
97499,1957
97501,42117
97502,27694
97503,10528
97504,44444
97520,24469
97522,658
97523,6264
97524,14459
97525,4601
97526,34205
97527,33713
97530,6916
97531,522
97532,2378
97534,756
97535,5047
97536,965
97537,6918
97538,2063
97539,3329
97540,7930
97541,1478
97543,736
97544,2206
97601,22459
97603,29525
97604,28
97620,111
97621,320
97622,558
97623,2310
97624,3500
97625,199
97626,88
97627,780
97630,5096
97632,1466
97633,1361
97634,212
97635,289
97636,387
97637,76
97638,507
97639,570
97640,99
97641,1313
97701,58993
97702,40583
97707,5814
97710,120
97711,61
97712,38
97720,4530
97721,271
97722,91
97730,252
97731,278
97732,139
97733,770
97734,2786
97735,165
97736,73
97737,496
97738,1941
97739,11018
97741,11912
97750,386
97751,129
97752,44
97753,2016
97754,18574
97756,33554
97758,101
97759,6294
97760,6757
97761,3987
97801,21521
97810,815
97812,851
97813,1302
97814,12382
97817,38
97818,4159
97819,29
97820,1095
97823,948
97824,1661
97825,244
97826,1085
97827,2628
97828,3124
97830,748
97833,895
97834,986
97835,361
97836,1983
97837,95
97838,25346
97839,475
97840,98
97841,476
97842,153
97843,647
97844,3806
97845,2652
97846,1891
97848,195
97850,16955
97856,366
97857,457
97859,123
97862,11666
97864,262
97865,1160
97867,763
97868,1991
97869,1135
97870,573
97873,228
97874,349
97875,2610
97876,837
97877,283
97880,272
97882,7760
97883,2473
97884,157
97885,1383
97886,1140
97901,692
97903,109
97904,176
97905,133
97906,249
97907,560
97908,56
97909,51
97910,641
97911,109
97913,5531
97914,19205
97918,4537
97920,60
