GEOID,POP10
89001,1224
89002,31880
89003,1032
89004,313
89005,15065
89007,1351
89008,1508
89010,415
89011,19550
89012,29085
89013,285
89014,36922
89015,38993
89017,176
89018,1007
89019,2673
89020,1456
89021,3605
89022,69
89025,1400
89026,150
89027,15275
89029,7546
89030,53928
89031,60589
89032,40297
89039,316
89040,3721
89042,1010
89043,1429
89044,14260
89045,1505
89046,660
89047,107
89048,21169
89049,2727
89052,47214
89054,105
89060,10227
89061,5252
89074,47095
89081,29774
89084,21837
89085,3367
89086,4726
89101,46055
89102,35759
89103,50519
89104,39909
89106,25759
89107,36282
89108,70123
89109,7770
89110,70994
89113,23800
89115,58794
89117,55416
89118,19318
89119,49445
89120,23311
89121,64096
89122,45720
89123,56300
89124,941
89128,35669
89129,51252
89130,33015
89131,43072
89134,24040
89135,24144
89138,12118
89139,30477
89141,25150
89142,33731
89143,12786
89144,18714
89145,23186
89146,19071
89147,49778
89148,39712
89149,31143
89156,27794
89161,184
89166,13209
89169,23304
89178,27588
89179,2340
89183,36005
89191,857
89301,7606
89310,550
89311,235
89314,158
89316,1408
89317,477
89318,1219
89319,450
89402,71
89403,14158
89404,52
89405,239
89406,24772
89408,19626
89409,283
89410,10557
89411,929
89412,288
89413,655
89414,349
89415,3793
89418,388
89419,5150
89420,48
89421,634
89422,165
89423,10465
89424,341
89425,432
89426,208
89427,746
89428,179
89429,7627
89430,433
89431,36189
89433,20188
89434,25416
89436,36867
89438,48
89439,1417
89440,947
89441,11542
89442,1118
89444,2734
89445,16114
89446,36
89447,7931
89448,1695
89449,2994
89450,86
89451,8930
89460,13236
89501,4252
89502,43566
89503,27891
89506,38379
89508,11662
89509,33395
89510,1685
89511,25011
89512,25574
89519,8392
89521,25716
89523,31373
89701,27625
89702,0
89703,9714
89704,4290
89705,4969
89706,19510
89801,23298
89815,13346
89820,5358
89821,482
89822,2513
89823,273
89825,1228
89826,42
89828,268
89830,270
89831,78
89832,1304
89833,201
89834,126
89835,1822
89883,4488
