GEOID,POP10
71001,4531
71003,989
71004,644
71006,12158
71007,1141
71008,739
71016,2070
71018,1622
71019,8555
71021,772
71023,3632
71024,1420
71027,1585
71028,1666
71029,219
71030,1537
71031,1064
71032,2164
71033,3510
71034,313
71037,19325
71038,4064
71039,1934
71040,10268
71043,546
71044,657
71045,663
71046,1351
71047,12203
71048,104
71049,3460
71051,2409
71052,10259
71055,20268
71060,3089
71061,1712
71063,748
71064,4096
71065,1232
71067,3297
71068,3627
71069,812
71070,1833
71071,2685
71072,1530
71073,2319
71075,6416
71078,5546
71079,272
71082,5119
71101,8197
71103,7813
71104,14802
71105,21907
71106,34814
71107,33800
71108,20388
71109,22154
71110,2793
71111,38456
71112,31358
71115,14506
71118,24761
71119,11562
71129,13391
71201,20319
71202,29044
71203,37105
71209,154
71219,1288
71220,23266
71222,3481
71223,523
71225,7068
71226,1638
71227,3635
71229,1662
71232,6581
71233,305
71234,3992
71235,4280
71237,1578
71238,2807
71241,9982
71243,194
71245,4718
71247,1175
71250,220
71251,9051
71253,255
71254,6759
71256,688
71259,1697
71260,3177
71261,1684
71263,8275
71264,1045
71266,1699
71268,2819
71269,12757
71270,30887
71272,1893
71275,2453
71276,289
71277,1758
71279,45
71280,3647
71282,11070
71286,615
71291,32644
71292,21541
71295,14343
71301,22859
71302,15049
71303,21015
71316,37
71322,6969
71323,989
71325,1321
71326,1164
71327,5454
71328,7414
71331,1036
71333,666
71334,9839
71336,1650
71339,130
71340,1710
71341,3069
71342,7533
71343,7678
71345,69
71346,3040
71350,4124
71351,11502
71353,1664
71354,1699
71355,2764
71356,648
71357,2149
71358,1111
71360,35361
71362,2169
71366,1974
71367,1278
71368,1459
71369,3222
71371,2151
71373,7358
71375,1129
71377,112
71378,2536
71401,117
71403,4584
71404,797
71405,5592
71406,216
71407,933
71409,6874
71410,124
71411,2875
71414,238
71416,842
71417,4932
71418,6295
71419,2444
71422,1542
71423,4538
71424,1225
71425,214
71426,229
71427,413
71429,3179
71430,2576
71432,1053
71433,4367
71435,3979
71438,1626
71439,1897
71441,618
71446,22762
71447,1469
71449,9696
71450,1070
71452,57
71454,2527
71455,227
71456,1223
71457,27809
71459,11902
71461,2577
71462,1432
71463,10801
71465,3139
71466,591
71467,7998
71468,868
71469,2792
71472,287
71473,495
71474,663
71479,738
71480,1324
71483,11294
71485,1804
71486,4940
71601,17327
71602,17982
71603,34343
71630,405
71631,673
71635,12348
71638,3794
71639,6579
71640,3227
71642,648
71643,1109
71644,4264
71646,6756
71647,2111
71651,150
71652,1159
71653,5152
71654,4671
71655,15387
71658,728
71659,104
71660,963
71661,450
71662,82
71663,732
71665,6054
71666,79
71667,8267
71670,1403
71671,8665
71674,738
71675,1824
71676,684
71677,185
71701,20286
71711,106
71720,2498
71722,87
71724,431
71725,555
71726,1435
71730,32213
71740,1735
71742,5980
71743,4090
71744,3224
71745,264
71747,1097
71749,2595
71751,939
71752,1052
71753,16848
71758,450
71759,600
71762,2501
71763,1666
71764,1880
71765,2156
71766,670
71770,3526
71772,34
71801,16745
71820,103
71822,8925
71823,83
71825,645
71826,1315
71827,817
71832,11253
71833,2280
71834,1491
71835,1334
71836,2856
71837,5227
71838,1148
71839,280
71841,913
71842,2241
71845,2387
71846,2652
71847,673
71851,2241
71852,10102
71853,365
71854,36438
71855,708
71857,5894
71858,1710
71859,477
71860,2633
71861,2258
71862,771
71865,194
71866,725
71901,29491
71909,15508
71913,43436
71921,3652
71922,129
71923,15637
71929,4487
71933,1616
71935,808
71937,2026
71940,1652
71941,2098
71943,4821
71944,773
71945,1437
71949,1989
71950,875
71952,145
71953,14882
71956,1882
71957,3133
71958,2525
71959,754
71960,1383
71961,1003
71962,792
71964,3926
71965,315
71968,4717
71969,376
71970,792
71971,513
71972,309
71973,1424
71998,321
71999,706
