GEOID,POP10
18011,5450
18013,17802
18014,11387
18015,32832
18016,0
18017,37549
18018,32413
18020,20447
18030,623
18031,7528
18032,9285
18034,8256
18035,241
18036,12822
18037,7070
18038,3091
18040,15742
18041,5424
18042,41570
18045,26391
18046,64
18049,17341
18051,3327
18052,26902
18053,2375
18054,4278
18055,11780
18056,943
18058,9464
18059,1228
18062,24351
18063,548
18064,24073
18066,6005
18067,17852
18068,42
18069,8017
18070,739
18071,10578
18072,6571
18073,9350
18074,5775
18076,2662
18077,2370
18078,7074
18079,436
18080,11456
18081,357
18083,530
18085,1119
18086,398
18087,738
18088,8375
18091,5926
18092,3223
18101,3897
18102,49779
18103,45336
18104,43236
18105,12
18106,6889
18109,16932
18195,0
18201,27516
18202,12083
18210,8258
18211,1304
18212,131
18214,2078
18216,1067
18218,2281
18219,1436
18220,344
18221,389
18222,9020
18223,115
18224,6017
18225,114
18229,8498
18230,132
18231,535
18232,3941
18234,401
18235,19353
18237,3110
18239,232
18240,3891
18241,646
18242,235
18244,402
18245,348
18246,143
18248,631
18249,4129
18250,3034
18251,46
18252,11188
18254,871
18255,4337
18256,359
18301,28561
18302,17362
18321,1711
18322,2781
18323,275
18324,9714
18325,2465
18326,4152
18327,700
18328,7759
18330,8927
18331,867
18332,3085
18333,712
18334,4156
18335,672
18336,4082
18337,14572
18340,174
18342,492
18343,3982
18344,3589
18346,2964
18347,3364
18349,132
18350,1931
18351,518
18352,1098
18353,12779
18354,951
18355,1492
18356,136
18357,104
18360,28362
18370,1096
18371,747
18372,3210
18403,7087
18405,2561
18407,13862
18411,21985
18413,151
18414,5452
18415,1245
18417,1121
18419,4634
18420,57
18421,4754
18424,5613
18425,1354
18426,4526
18427,118
18428,12012
18430,33
18431,12666
18433,6508
18434,4192
18435,795
18436,13853
18437,211
18438,1172
18439,500
18441,289
18443,458
18444,13778
18445,2329
18446,3733
18447,10548
18451,448
18452,4802
18453,1104
18454,64
18455,105
18456,423
18457,82
18458,3017
18459,51
18460,184
18461,404
18462,427
18463,199
18464,1193
18465,1340
18466,16681
18469,357
18470,2226
18471,685
18472,7521
18473,495
18503,1182
18504,21265
18505,20586
18507,4891
18508,12292
18509,13589
18510,14119
18512,12218
18517,5274
18518,8313
18519,5104
18602,257
18603,19320
18610,5008
18612,18051
18614,2426
18615,1867
18616,738
18617,1924
18618,3793
18619,273
18621,6248
18622,257
18623,2733
18624,718
18625,491
18626,516
18628,192
18629,1801
18630,3556
18631,1286
18632,409
18634,13569
18635,3881
18636,1438
18640,17155
18641,6812
18642,4345
18643,12908
18644,7546
18651,8880
18653,132
18655,6278
18656,2195
18657,11985
18660,3702
18661,5730
18701,3447
18702,40295
18704,31206
18705,14806
18706,16105
18707,15557
18708,8817
18709,2903
18801,8266
18810,6162
18812,1644
18814,156
18816,128
18817,306
18818,1394
18821,1153
18822,3642
18823,193
18824,1401
18825,111
18826,1910
18828,352
18829,868
18830,735
18831,1039
18832,1874
18833,2056
18834,3691
18837,3267
18840,10731
18842,278
18843,277
18844,1870
18845,297
18846,847
18847,6024
18848,9193
18850,2357
18851,706
18853,4252
18854,1510
18901,27598
18902,20973
18912,39
18913,185
18914,21063
18915,1063
18917,2158
18920,361
18923,998
18925,6195
18929,9306
18930,2721
18932,388
18935,116
18936,4
18938,13989
18940,28825
18942,3260
18944,24479
18947,6172
18950,252
18951,34651
18954,9745
18955,1662
18960,12473
18962,515
18964,13812
18966,37999
18969,15273
18970,696
18972,3512
18974,40953
18976,19795
18977,4291
18980,510
