GEOID,POP10
44001,20769
44003,4676
44004,33421
44010,1667
44011,21193
44012,22581
44017,19161
44021,6444
44022,16516
44023,17351
44024,23557
44026,11116
44028,8467
44030,16652
44032,1557
44035,64263
44039,29563
44040,3020
44041,14979
44044,15951
44045,422
44046,2222
44047,9213
44048,2565
44049,238
44050,6118
44052,29850
44053,18256
44054,12591
44055,19846
44056,11157
44057,19961
44060,60211
44062,14972
44064,1657
44065,4433
44067,20441
44070,32902
44072,4383
44074,11679
44076,5141
44077,56491
44080,226
44081,7088
44082,1619
44084,3611
44085,3277
44086,2391
44087,20221
44089,15899
44090,11504
44092,16835
44093,1467
44094,35234
44095,33579
44099,2314
44101,565
44102,45014
44103,18123
44104,22640
44105,40089
44106,26896
44107,52244
44108,25679
44109,40646
44110,20136
44111,39778
44112,23073
44113,19213
44114,5225
44115,8307
44116,20268
44117,10224
44118,40438
44119,12482
44120,38196
44121,33220
44122,34057
44123,17637
44124,38282
44125,28730
44126,16771
44127,5586
44128,29274
44129,29090
44130,50639
44131,20469
44132,14071
44133,30394
44134,38800
44135,26861
44136,25608
44137,23240
44138,22332
44139,24356
44140,15651
44141,13945
44142,19201
44143,24499
44144,21089
44145,32729
44146,29761
44147,19480
44149,19177
44201,6917
44202,19561
44203,41248
44212,43548
44214,2076
44215,2162
44216,9418
44217,4142
44221,29587
44223,18185
44224,38742
44230,8252
44231,8308
44233,7646
44234,4192
44235,1825
44236,25296
44240,37927
44241,16428
44243,5658
44250,1253
44251,850
44253,3218
44254,4833
44255,7987
44256,62039
44260,13450
44262,5016
44264,2315
44265,51
44266,33581
44270,8890
44272,5208
44273,6718
44274,225
44275,3521
44276,1906
44278,17868
44280,4557
44281,29954
44285,85
44286,6109
44287,7559
44288,4118
44301,15340
44302,5524
44303,7700
44304,5916
44305,22294
44306,22492
44307,7643
44308,1392
44310,22786
44311,8782
44312,31919
44313,24935
44314,18825
44319,22686
44320,19937
44321,15200
44333,18763
44401,2892
44402,3352
44403,3820
44404,1624
44405,8229
44406,22054
44408,10331
44410,17409
44411,2181
44412,2644
44413,7261
44417,1659
44418,1357
44420,15429
44423,2425
44425,14898
44427,1612
44428,3290
44429,2576
44430,5270
44431,4727
44432,13693
44436,3836
44437,4252
44438,4751
44439,115
44440,4967
44441,1600
44442,4006
44443,1704
44444,10454
44445,3449
44446,20955
44449,1323
44450,2042
44451,3032
44452,3167
44454,1153
44455,1890
44460,26732
44470,3790
44471,11097
44473,3823
44481,10408
44483,26006
44484,22991
44485,16498
44490,798
44491,3515
44493,25
44502,10204
44503,1021
44504,5262
44505,19357
44506,2707
44507,5863
44509,11975
44510,2499
44511,19672
44512,34424
44514,22472
44515,27766
44601,35294
44606,7819
44607,234
44608,2666
44609,3987
44610,263
44611,2025
44612,5293
44613,2011
44614,12595
44615,11125
44618,6858
44620,1567
44621,4624
44622,18588
44624,5397
44625,1418
44626,2977
44627,6845
44628,1067
44629,2403
44632,9765
44633,2615
44634,2164
44637,2694
44638,1497
44640,151
44641,20349
44643,3239
44644,4791
44645,2465
44646,47525
44647,18015
44651,861
44652,80
44653,599
44654,19679
44656,2968
44657,10334
44659,163
44661,171
44662,9656
44663,25362
44666,2928
44667,13481
44669,1382
44670,235
44671,380
44672,4874
44675,2082
44676,4877
44677,2543
44678,152
44680,4138
44681,7799
44682,803
44683,8550
44685,27556
44687,249
44688,3053
44689,638
44690,166
44691,43753
44693,86
44695,1608
44697,187
44699,937
44702,1053
44703,8895
44704,3811
44705,18772
44706,18246
44707,9208
44708,25109
44709,18905
44710,9179
44714,9056
44718,11951
44720,39010
44721,13560
44730,6050
44802,1032
44804,1202
44805,32345
44807,2381
44809,293
44811,12867
44813,8051
44814,2929
44815,637
44816,42
44817,1562
44818,2644
44820,18102
44822,3240
44824,4060
44825,58
44826,1687
44827,7097
44828,166
44830,18962
44833,17121
44836,2654
44837,4514
44838,266
44839,12519
44840,2900
44841,710
44842,5436
44843,2387
44844,764
44846,3301
44847,3739
44849,2260
44850,148
44851,5308
44853,1397
44854,1749
44855,1271
44856,128
44857,23805
44859,1737
44861,64
44864,3204
44865,3434
44866,2259
44867,2351
44870,41030
44874,394
44875,13818
44878,3147
44880,2864
44881,70
44882,2909
44883,29413
44887,1020
44889,6703
44890,11162
44901,2501
44902,5432
44903,25602
44904,13906
44905,14513
44906,16718
44907,14313
