GEOID,POP10
84001,725
84002,302
84003,42384
84004,9818
84005,21410
84006,826
84007,740
84010,44821
84013,1011
84014,15268
84015,62494
84017,3556
84018,179
84020,39765
84021,3323
84022,896
84023,266
84024,63
84025,18255
84026,1668
84027,452
84028,824
84029,9473
84031,259
84032,17249
84033,1032
84034,209
84035,748
84036,6045
84037,33369
84038,347
84039,1102
84040,23026
84041,44625
84042,10094
84043,49030
84044,26524
84045,16875
84046,793
84047,28936
84049,4372
84050,9290
84051,402
84052,1403
84053,1115
84054,16196
84055,1406
84056,3310
84057,36666
84058,30540
84060,7596
84061,391
84062,43269
84063,334
84064,692
84065,38168
84066,11283
84067,37444
84069,505
84070,24861
84071,1175
84072,372
84073,191
84074,44310
84075,24506
84076,390
84078,25851
84080,304
84081,40732
84082,743
84083,1516
84084,37247
84085,531
84086,401
84087,13983
84088,35603
84092,29525
84093,23130
84094,28069
84095,50566
84096,33396
84097,21322
84098,17282
84101,5277
84102,17421
84103,21084
84104,24869
84105,22140
84106,33384
84107,30863
84108,20738
84109,23858
84111,10744
84112,1942
84113,245
84115,24668
84116,33297
84117,24305
84118,68295
84119,53077
84120,48956
84121,41702
84123,37900
84124,21295
84128,27983
84144,0
84180,0
84301,883
84302,23703
84304,40
84305,751
84306,318
84307,1375
84308,325
84309,535
84310,4111
84311,714
84312,4028
84313,68
84314,1031
84315,7581
84316,254
84317,2304
84318,3918
84319,7905
84320,2237
84321,44074
84324,701
84325,2078
84326,1763
84327,951
84328,1666
84329,202
84330,502
84331,272
84332,7218
84333,2722
84334,230
84335,11372
84336,281
84337,11393
84338,481
84339,5046
84340,3369
84341,20109
84401,35622
84403,36582
84404,56363
84405,31348
84414,26507
84501,13612
84511,4672
84512,1093
84513,1710
84515,15
84516,227
84518,702
84520,1302
84521,840
84522,321
84523,1797
84525,1183
84526,4134
84528,2742
84529,180
84530,460
84531,642
84532,9772
84533,267
84534,2654
84535,2601
84536,1454
84537,1505
84539,379
84540,46
84542,1806
84601,31486
84604,49145
84606,32291
84620,1151
84621,240
84622,1517
84623,405
84624,5668
84626,410
84627,6310
84628,721
84629,2531
84630,294
84631,3067
84632,1148
84633,1048
84634,3395
84635,863
84636,474
84637,729
84638,294
84639,963
84640,121
84642,3548
84643,605
84645,2620
84646,1657
84647,4019
84648,5776
84649,760
84651,23457
84652,872
84653,7947
84654,2689
84655,10547
84656,345
84657,505
84660,37995
84662,1371
84663,29975
84664,8033
84665,528
84667,405
84701,8692
84710,131
84711,735
84712,201
84713,3792
84714,835
84715,459
84716,297
84718,189
84719,90
84720,19705
84721,20961
84722,615
84723,687
84724,1214
84725,1964
84726,961
84728,158
84729,396
84730,268
84731,194
84732,77
84733,202
84734,261
84735,258
84736,246
84737,14838
84738,6878
84739,507
84740,191
84741,5556
84742,260
84743,34
84744,411
84745,4066
84746,1149
84747,1097
84749,218
84750,469
84751,1680
84752,994
84753,26
84754,3652
84755,112
84756,366
84757,1167
84758,533
84759,2112
84760,559
84761,3131
84762,248
84763,245
84764,331
84765,6143
84766,147
84767,679
84770,39131
84772,171
84773,321
84774,1399
84775,431
84776,538
84779,641
84780,18756
84781,188
84782,794
84783,805
84784,2745
84790,35770
