GEOID,POP10
14001,9464
14004,12704
14005,1986
14006,9858
14008,1467
14009,5672
14011,9822
14012,2362
14013,1751
14020,23306
14024,1688
14025,3039
14026,674
14028,1595
14030,1807
14031,9392
14032,7989
14033,2219
14034,2742
14035,125
14036,5201
14037,1166
14039,101
14040,2217
14041,237
14042,3969
14043,24742
14047,6440
14048,15072
14051,19533
14052,17329
14054,1344
14055,1405
14057,8116
14058,2285
14059,8933
14060,443
14061,349
14062,3329
14063,14870
14065,1896
14066,1318
14067,5040
14068,7150
14069,844
14070,6732
14072,20374
14075,41937
14080,4330
14081,3095
14082,426
14085,7353
14086,31847
14091,1079
14092,11086
14094,50666
14098,2958
14101,1905
14102,1281
14103,11183
14105,4566
14108,5882
14109,1117
14111,3352
14112,85
14113,703
14120,45100
14125,3782
14126,588
14127,29961
14129,1591
14130,265
14131,5283
14132,6218
14134,104
14135,119
14136,5033
14138,2018
14139,2125
14141,7728
14143,1214
14145,1618
14150,41676
14167,1663
14168,36
14169,151
14170,2286
14171,2077
14172,3200
14173,396
14174,5794
14201,11549
14202,3911
14203,1618
14204,8691
14206,20751
14207,23552
14208,11125
14209,7926
14210,14694
14211,22611
14212,10641
14213,24465
14214,19775
14215,39999
14216,22431
14217,23480
14218,19039
14219,11536
14220,24227
14221,53555
14222,14046
14223,22665
14224,39889
14225,33385
14226,29267
14227,23426
14228,20857
14261,5713
14301,12817
14302,107
14303,5981
14304,30389
14305,16898
14411,14491
14414,7142
14415,132
14416,3817
14418,1325
14420,20467
14422,2468
14423,4799
14424,27007
14425,10717
14427,1964
14428,8096
14432,5726
14433,4629
14435,2941
14437,11415
14441,325
14445,8019
14450,41104
14454,11073
14456,20087
14462,655
14464,7524
14466,1719
14467,9105
14468,17813
14469,6220
14470,8016
14471,2672
14472,8598
14475,234
14476,2288
14477,1732
14478,1595
14479,275
14480,833
14481,1820
14482,8275
14485,4267
14486,308
14487,6025
14489,7192
14502,10691
14504,1701
14505,5393
14506,1325
14507,1351
14510,4895
14511,497
14512,4721
14513,13976
14514,6389
14516,2365
14517,2883
14519,11581
14521,2761
14522,9565
14525,2865
14526,19804
14527,12820
14529,67
14530,5575
14532,4431
14533,2000
14534,31426
14536,687
14537,207
14539,242
14541,4129
14542,97
14543,3152
14544,2101
14545,173
14546,4695
14548,4249
14549,91
14550,1537
14551,5651
14555,974
14559,18057
14560,2164
14561,3086
14564,14487
14568,6048
14569,6211
14571,1176
14572,5081
14580,50587
14585,120
14586,10256
14588,749
14589,7854
14590,5446
14591,1748
14592,110
14604,1743
14605,12610
14606,28255
14607,16223
14608,12268
14609,42571
14610,14233
14611,17396
14612,34515
14613,14730
14614,1224
14615,16099
14616,28534
14617,22789
14618,22920
14619,14749
14620,25141
14621,33802
14622,12108
14623,27173
14624,36296
14625,10387
14626,30041
14627,2320
14701,40730
14706,6356
14707,239
14708,183
14709,1535
14710,3540
14711,1766
14712,3342
14714,487
14715,2747
14716,3104
14717,636
14718,2163
14719,3497
14720,675
14721,230
14722,153
14723,1295
14724,2540
14726,2156
14727,5450
14728,1031
14729,948
14731,1576
14732,211
14733,3833
14735,2751
14736,282
14737,4252
14738,3651
14739,2903
14740,1431
14741,1873
14742,314
14743,1783
14744,2094
14747,2289
14748,746
14750,4426
14752,169
14753,1166
14754,667
14755,2916
14756,110
14757,3487
14760,18775
14767,2088
14769,919
14770,2963
14772,4255
14774,151
14775,2537
14777,667
14778,1453
14779,6932
14781,2225
14782,2401
14783,320
14784,1033
14787,5121
14788,163
14801,5475
14802,4135
14803,1174
14804,1479
14805,1100
14806,2269
14807,3076
14808,591
14809,2552
14810,12356
14812,3478
14813,2520
14814,1931
14815,946
14816,520
14817,2380
14818,1745
14819,733
14820,784
14821,3314
14822,1169
14823,3754
14824,678
14825,919
14826,2216
14827,191
14830,19850
14836,1009
14837,5648
14838,1956
14839,793
14840,3061
14841,915
14842,938
14843,13043
14845,20453
14846,792
14847,2398
14850,63886
14853,2755
14854,37
14855,956
14856,215
14858,1598
14859,1029
14860,1039
14861,1404
14864,1307
14865,2607
14867,5569
14869,1378
14870,9821
14871,5456
14872,605
14873,2448
14874,250
14877,401
14878,781
14879,2398
14880,1668
14881,192
14882,3826
14883,4136
14884,273
14885,873
14886,6753
14889,1590
14891,4149
14892,8189
14893,6
14894,1454
14895,9616
14897,980
14898,1734
14901,16736
14903,7567
14904,16269
14905,9070
