GEOID,POP10
39038,6258
39039,2193
39040,3295
39041,3404
39042,34198
39044,3872
39045,1353
39046,26398
39047,34539
39051,16569
39054,341
39056,25621
39057,2291
39059,12073
39061,88
39062,467
39063,3620
39066,4338
39067,1434
39069,5409
39071,5346
39073,19685
39074,14896
39078,755
39079,2037
39082,1312
39083,10626
39086,1635
39088,135
39090,13398
39092,2934
39094,3956
39095,7324
39096,2338
39097,873
39108,1974
39110,36143
39111,10460
39113,595
39114,9998
39115,155
39116,2538
39117,10697
39119,5506
39120,32334
39140,2250
39144,867
39145,5170
39146,2841
39149,1649
39150,5914
39152,1284
39153,3724
39154,10526
39156,513
39157,24645
39159,3334
39160,2889
39162,205
39166,613
39167,47
39168,6643
39169,2957
39170,9407
39174,715
39175,4843
39176,2106
39177,136
39179,1228
39180,32603
39183,15661
39189,5263
39191,8074
39192,1733
39193,968
39194,20925
39201,536
39202,8411
39203,7091
39204,19468
39206,25341
39208,31371
39209,29617
39211,24515
39212,33263
39213,22328
39216,3454
39217,1103
39218,6943
39232,7068
39269,0
39272,12551
39301,27449
39305,20431
39307,18603
39309,601
39320,1828
39322,1882
39323,1290
39325,5983
39326,720
39327,4190
39328,4806
39330,2746
39332,1923
39335,3160
39336,1235
39337,1808
39338,3319
39339,15619
39341,7156
39342,1287
39345,6127
39346,2241
39347,1497
39348,838
39350,24865
39352,812
39354,2094
39355,7131
39356,659
39358,1679
39359,273
39360,3830
39361,1468
39362,2866
39363,1773
39364,2985
39365,7547
39366,1380
39367,15096
39401,43366
39402,37492
39406,1759
39421,2936
39422,5146
39423,2690
39425,1754
39426,16301
39427,1314
39428,9761
39429,17657
39437,12917
39439,4573
39440,21305
39443,21939
39451,7181
39452,26964
39455,9721
39456,1292
39459,3677
39461,582
39462,1122
39464,2482
39465,21386
39466,27738
39470,13011
39474,6050
39475,12225
39476,7582
39477,686
39478,2201
39479,5796
39480,2770
39481,1867
39482,9746
39483,6447
39501,21987
39503,45309
39507,16234
39520,14681
39525,8383
39530,8086
39531,17736
39532,32716
39534,2379
39540,8522
39553,17174
39556,7705
39560,16844
39561,1852
39562,17912
39563,13790
39564,36952
39565,19453
39567,10740
39571,13179
39572,1414
39573,8828
39574,13613
39576,5809
39577,10374
39581,11595
39601,23536
39629,6519
39630,1115
39631,3732
39633,1094
39635,170
39638,3333
39641,4569
39643,1102
39645,5016
39647,1023
39648,21710
39652,8315
39653,2799
39654,5635
39656,803
39657,2351
39661,2997
39662,1318
39663,3080
39664,2256
39665,1196
39666,9588
39667,12837
39668,681
39669,6045
39701,13997
39702,22883
39705,13667
39730,11805
39735,3916
39736,312
39737,285
39739,2957
39740,5038
39741,1560
39743,2067
39744,6008
39745,810
39746,3183
39747,1999
39750,2781
39751,1309
39752,2473
39755,1051
39756,1943
39759,42108
39760,23
39762,2207
39766,2630
39767,861
39769,1923
39771,127
39772,1793
39773,16670
39776,1674
39813,2110
39815,1686
39817,10894
39819,11282
39823,8550
39824,544
39825,1461
39826,418
39827,3842
39828,15150
39834,2138
39836,461
39837,6166
39840,5726
39841,878
39842,8357
39845,7871
39846,2440
39851,2388
39854,2592
39859,1281
39861,1003
39862,1326
39866,2122
39867,321
39870,2238
39877,500
39885,76
39886,1616
39897,3430
