GEOID,INTPTLAT,INTPTLONG
27006,35.939004,-80.440264
27007,36.389706,-80.588940
27009,36.230931,-80.078657
27011,36.216451,-80.698472
27012,36.002681,-80.379125
27013,35.750492,-80.700079
27014,35.810044,-80.555743
27016,36.446821,-80.219850
27017,36.382016,-80.756218
27018,36.197141,-80.518248
27019,36.286886,-80.237725
27020,36.102925,-80.804054
27021,36.318059,-80.339273
27022,36.512166,-80.215604
27023,36.089764,-80.456727
27024,36.519237,-80.841179
27025,36.379051,-79.969387
27027,36.441759,-79.988878
27028,35.920228,-80.578522
27030,36.490014,-80.629250
27040,36.169312,-80.393045
27041,36.425664,-80.486784
27042,36.350453,-80.062564
27043,36.337246,-80.451911
27045,36.234398,-80.296070
27046,36.502219,-80.078264
27047,36.316943,-80.572430
27048,36.482516,-79.917678
27050,36.229963,-80.406485
27051,36.195940,-80.153395
27052,36.318830,-80.150635
27053,36.474276,-80.347850
27054,35.792540,-80.597888
27055,36.113864,-80.631592
27101,36.111102,-80.200493
27103,36.058230,-80.321496
27104,36.095923,-80.321038
27105,36.162957,-80.234264
27106,36.143910,-80.323157
27107,36.013158,-80.175491
27109,36.133909,-80.277640
27110,36.089260,-80.224960
27127,36.020077,-80.280122
27201,36.034205,-79.484834
27203,35.727975,-79.786966
27205,35.633598,-79.852391
27207,35.607613,-79.390517
27208,35.563230,-79.542928
27209,35.343102,-79.753442
27212,36.480076,-79.279650
27214,36.209415,-79.670482
27215,36.029833,-79.491610
27217,36.190945,-79.380185
27229,35.265553,-79.775890
27231,36.207715,-79.169419
27233,35.892763,-79.705510
27235,36.089407,-80.012568
27239,35.600845,-80.090334
27242,35.329799,-79.648525
27243,36.066916,-79.198148
27244,36.212452,-79.488265
27248,35.783296,-79.716331
27249,36.154141,-79.582389
27252,35.566614,-79.349758
27253,35.966209,-79.347414
27258,36.009543,-79.285685
27260,35.954467,-79.987882
27262,35.962642,-80.041638
27263,35.910048,-79.937385
27265,36.010794,-80.030991
27278,36.090303,-79.086965
27281,35.187442,-79.625115
27282,35.994234,-79.929252
27283,35.951474,-79.635418
27284,36.118637,-80.078270
27288,36.497559,-79.749460
27291,36.418424,-79.168636
27292,35.738325,-80.207547
27295,35.871767,-80.310180
27298,35.885115,-79.567545
27299,35.752324,-80.386149
27301,36.113510,-79.665656
27302,36.142031,-79.266154
27305,36.526805,-79.233755
27306,35.225194,-79.980245
27310,36.174072,-79.992233
27311,36.479651,-79.472563
27312,35.755681,-79.210066
27313,35.930899,-79.758242
27314,36.310342,-79.196250
27315,36.509968,-79.403546
27316,35.697013,-79.625793
27317,35.840737,-79.802499
27320,36.341643,-79.657526
27325,35.464346,-79.578926
27326,36.461684,-79.556413
27330,35.512898,-79.194199
27332,35.384729,-79.137188
27340,35.945873,-79.317167
27341,35.524152,-79.699421
27343,36.503250,-79.091553
27344,35.723031,-79.434604
27349,35.901313,-79.416062
27350,35.808253,-79.888213
27355,35.794966,-79.574007
27356,35.436865,-79.804272
27357,36.266600,-79.970625
27358,36.228232,-79.880061
27360,35.859342,-80.100268
27370,35.809280,-79.978025
27371,35.406855,-79.968144
27376,35.243974,-79.522126
27377,36.042693,-79.608683
27379,36.374099,-79.334513
27401,36.069144,-79.765156
27403,36.065973,-79.824383
27405,36.114409,-79.735752
27406,36.000542,-79.764677
27407,36.008599,-79.878160
27408,36.103667,-79.813712
27409,36.103729,-79.939830
27410,36.117523,-79.894239
27455,36.184081,-79.810470
27501,35.484941,-78.684570
27502,35.712397,-78.915514
27503,36.152584,-78.884277
27504,35.400309,-78.518278
27505,35.423373,-79.000039
27507,36.513546,-78.569507
27508,35.956577,-78.248240
27509,36.130409,-78.774373
27510,35.915783,-79.082604
27511,35.763369,-78.788169
27513,35.802102,-78.802719
27514,35.966740,-79.049419
27516,35.906197,-79.154855
27517,35.850295,-79.023205
27518,35.729742,-78.773829
27519,35.809584,-78.884126
27520,35.617929,-78.476210
27521,35.412121,-78.655865
27522,36.105486,-78.674974
27523,35.773618,-78.956926
27524,35.394563,-78.387595
27525,36.135982,-78.458070
27526,35.541473,-78.831392
27527,35.653972,-78.381682
27529,35.655625,-78.584906
27530,35.381174,-78.062514
27531,35.343004,-77.964379
27534,35.373342,-77.896598
27536,36.326731,-78.409125
27537,36.371801,-78.397878
27539,35.676537,-78.813444
27540,35.615610,-78.884033
27541,36.264862,-79.083217
27542,35.618266,-78.136813
27544,36.199787,-78.446559
27545,35.783689,-78.478164
27546,35.382695,-78.865980
27549,36.101663,-78.232233
27551,36.432843,-78.050170
27553,36.486561,-78.305322
27555,35.562683,-78.204133
27556,36.408374,-78.314761
27557,35.779135,-78.198512
27559,35.628239,-79.103012
27560,35.858473,-78.828272
27562,35.641786,-78.990376
27563,36.425621,-78.235797
27565,36.361663,-78.649294
27568,35.510124,-78.245099
27569,35.429065,-78.182749
27571,35.919603,-78.458418
27572,36.255158,-78.877507
27573,36.396597,-78.976099
27574,36.478358,-78.864865
27576,35.579476,-78.260557
27577,35.489722,-78.332954
27581,36.204779,-78.725986
27582,36.467324,-78.576587
27583,36.292958,-78.935362
27587,35.982413,-78.551748
27589,36.322541,-78.133484
27591,35.784168,-78.388983
27592,35.560141,-78.673940
27596,36.004817,-78.440532
27597,35.841015,-78.302680
27601,35.773632,-78.634457
27603,35.664646,-78.653597
27604,35.819972,-78.558701
27605,35.790608,-78.654596
27606,35.742323,-78.715478
27607,35.813744,-78.719617
27608,35.809046,-78.647228
27609,35.843765,-78.633643
27610,35.744400,-78.546278
27612,35.853869,-78.708498
27613,35.926102,-78.711414
27614,35.948310,-78.621619
27615,35.898505,-78.635489
27616,35.866924,-78.541695
27617,35.907871,-78.772968
27701,35.999240,-78.897944
27703,35.959253,-78.806827
27704,36.042446,-78.828771
27705,36.025937,-78.978858
27707,35.954525,-78.953317
27709,35.924246,-78.832819
27712,36.095297,-78.901077
27713,35.895040,-78.923747
27801,35.913276,-77.730779
27803,35.903051,-77.856172
27804,35.990635,-77.842350
27805,36.207741,-77.084248
27806,35.304999,-76.756067
27807,35.804496,-78.095516
27808,35.467424,-76.759213
27809,36.016777,-77.741619
27810,35.531731,-76.525506
27812,35.815611,-77.369251
27813,35.634699,-77.937717
27814,35.398663,-76.918808
27816,36.108991,-78.070319
27817,35.451146,-77.069708
27818,36.499725,-77.018505
27819,35.815994,-77.454941
27820,36.421515,-77.241567
27821,35.322066,-76.874087
27822,35.804779,-77.839022
27823,36.213482,-77.705710
27824,35.513209,-76.037172
27825,35.832821,-77.174422
27826,35.588741,-76.215312
