GEOID,POP10
91001,36126
91006,31715
91007,34095
91008,1391
91010,26074
91011,20280
91016,40598
91020,8415
91024,10917
91030,25616
91040,20372
91042,27585
91046,156
91101,20460
91103,27480
91104,36751
91105,11254
91106,24229
91107,32940
91108,13361
91201,22781
91202,22830
91203,13220
91204,16032
91205,37810
91206,33065
91207,10506
91208,16245
91210,328
91214,30356
91301,25488
91302,25709
91303,26855
91304,50231
91306,45061
91307,24474
91311,36557
91316,26898
91320,44274
91321,34882
91324,27669
91325,32417
91326,33708
91330,2702
91331,103689
91335,74363
91340,34188
91342,91725
91343,60254
91344,51747
91345,18496
91350,33348
91351,32362
91352,47807
91354,28722
91355,32605
91356,29458
91360,42402
91361,20438
91362,36045
91364,25851
91367,39499
91371,1
91377,13811
91381,20158
91384,29855
91387,40328
91390,19786
91401,39285
91402,69817
91403,23484
91405,51145
91406,51558
91411,24628
91423,30991
91436,14372
91501,20849
91502,11371
91504,24939
91505,30778
91506,18904
91601,37180
91602,17473
91604,29034
91605,56343
91606,44958
91607,27927
91608,0
91701,38976
91702,59705
91706,76571
91708,3369
91709,74796
91710,80358
91711,35705
91722,34409
91723,18275
91724,26184
91730,66925
91731,29591
91732,61386
91733,43896
91737,24740
91739,34794
91740,25356
91741,25824
91744,85040
91745,54013
91746,30485
91748,45406
91750,33249
91752,30047
91754,32742
91755,27496
91759,476
91761,56913
91762,55857
91763,36375
91764,54086
91765,46457
91766,71599
91767,48068
91768,34537
91770,62097
91773,33119
91775,23988
91776,38475
91780,34332
91784,25938
91786,51165
91789,43079
91790,44907
91791,32414
91792,30854
91801,52735
91803,30322
91901,17403
91902,17653
91905,1700
91906,3627
91910,75802
91911,82999
91913,40971
91914,15448
91915,24659
91916,1622
91917,992
91931,592
91932,25718
91934,737
91935,8624
91941,31779
91942,38069
91945,25460
91948,78
91950,60322
91962,1646
91963,1118
91977,58368
91978,8896
91980,165
