GEOID,POP10
54001,8155
54002,6278
54003,1013
54004,2317
54005,3056
54006,743
54007,1188
54009,2509
54010,50
54011,6819
54013,3475
54014,2232
54015,3586
54016,30108
54017,16743
54020,7260
54021,6622
54022,22358
54023,3833
54024,4811
54025,6864
54026,1809
54027,989
54028,2493
54082,1696
54101,2751
54102,875
54103,418
54104,1051
54106,4997
54107,3727
54110,5338
54111,2132
54112,2284
54113,3325
54114,5178
54115,41178
54119,1083
54120,245
54121,2982
54123,238
54124,3881
54125,519
54126,3625
54127,76
54128,1778
54129,3477
54130,25108
54135,3096
54136,6406
54137,1115
54138,821
54139,3096
54140,8533
54141,2549
54143,15225
54149,1184
54150,1037
54151,3556
54153,7252
54154,5548
54155,5451
54156,1535
54157,5986
54159,1434
54160,253
54161,2696
54162,9065
54165,7539
54166,17002
54169,2600
54170,3730
54171,3362
54173,4095
54174,3013
54175,1018
54177,2898
54180,2861
54201,5345
54202,1240
54204,1819
54205,2177
54207,176
54208,6061
54209,1195
54210,897
54211,277
54212,997
54213,1276
54214,334
54216,6276
54217,7405
54220,40220
54227,1568
54228,2682
54229,4306
54230,4782
54232,779
54234,1614
54235,17203
54241,14884
54245,2259
54246,708
54247,2339
54301,22742
54302,30611
54303,27041
54304,28153
54307,1092
54311,33580
54313,35897
54401,30702
54403,24272
54405,3032
54406,3469
54407,1515
54408,1068
54409,13238
54410,2392
54411,5406
54412,2181
54413,191
54414,3404
54416,1684
54417,46
54418,1080
54420,1307
54421,3455
54422,1209
54423,2343
54424,1651
54425,2036
54426,4479
54427,1099
54428,1127
54430,135
54433,1845
54435,2010
54436,2203
54437,3077
54440,2964
54441,828
54442,1177
54443,2137
54446,3123
54447,498
54448,4249
54449,26418
54450,436
54451,11755
54452,19360
54454,1279
54455,17029
54456,6085
54457,8539
54458,124
54459,1148
54460,2746
54462,348
54463,684
54465,536
54466,2815
54467,13635
54469,1792
54470,2068
54471,1854
54473,2700
54474,4019
54475,1482
54476,18580
54479,4119
54480,1332
54481,29340
54482,8955
54484,4984
54485,322
54486,2290
54487,9594
54488,1262
54489,1550
54490,893
54491,1652
54493,668
54494,27126
54495,7637
54498,2421
54499,3223
54501,20019
54511,1216
54512,833
54513,478
54514,1717
54515,472
54517,112
54519,1231
54520,4141
54521,7509
54524,670
54525,279
54526,919
54527,1081
54529,1133
54530,868
54531,1454
54534,2459
54536,184
54537,561
54538,3137
54539,1383
54540,947
54541,1552
54542,470
54545,736
54546,1266
54547,1392
54548,4626
54550,685
54552,4416
54554,1120
54555,4872
54556,1298
54557,925
54558,2177
54559,795
54560,589
54561,35
54562,1948
54563,720
54564,387
54565,60
54566,1496
54568,5198
54601,49282
54603,14305
54610,1624
54611,1307
54612,5152
54613,1826
54614,2947
54615,10742
54616,2601
54618,2262
54619,3923
54621,1147
54622,2121
54623,1930
54624,1383
54625,240
54626,1215
54627,1819
54628,1092
54629,2576
54630,3770
54631,1844
54632,1247
54634,4258
54635,1799
54636,13737
54637,187
54638,1487
54639,2397
54641,2
54642,2125
54643,12
54644,1434
54645,81
54646,3899
54648,1737
54650,23377
54651,1382
54652,953
54653,894
54654,153
54655,1778
54656,17377
54657,411
54658,2501
54659,1409
54660,15688
54661,3415
54664,1516
54665,8427
54666,2593
54667,4599
54669,7619
54670,1878
54701,38803
54703,42272
54720,7039
54721,1373
54722,4016
54723,1191
54724,7174
54725,2897
54726,1690
54727,4915
54728,6139
54729,31469
54730,4903
54731,802
54732,2924
54733,1340
54734,856
54736,4127
54737,487
54738,3149
54739,4950
54740,2056
54741,1577
54742,4459
54745,2261
54746,746
54747,2534
54748,1217
54749,1231
54750,1062
54751,25642
54754,1552
54755,7502
54756,916
54757,3314
54758,4626
54759,1533
54760,255
54761,1216
54762,1246
54763,1134
54765,24
54766,1707
54767,3221
54768,5990
54769,502
54770,2101
54771,4286
54772,1103
54773,3336
54801,6493
54805,1471
54806,11810
54810,2512
54812,5728
54813,601
54814,2478
54817,2188
54819,2544
54820,864
54821,1276
54822,4516
54824,2271
54826,807
54827,221
54828,678
54829,5236
54830,2752
54832,412
54835,1018
54836,1080
54837,3778
54838,1103
54839,302
54840,4643
54841,259
54842,185
54843,11487
54844,267
54845,147
54846,547
54847,2222
54848,6141
54849,1967
54850,261
54853,4009
54854,990
54855,774
54856,1616
54857,62
54858,1518
54859,1896
54861,150
54862,261
54864,1322
54865,440
54867,435
54868,15512
54870,1486
54871,3105
54872,2581
54873,2799
54874,3646
54875,1055
54876,1551
54880,30772
54888,1345
54889,2742
54891,3389
54893,3767
54895,910
54896,1478
54901,37710
54902,22375
54904,20623
54909,2181
54911,26674
54913,17629
54914,30475
54915,41855
54921,1326
54922,1514
54923,8733
54927,538
54928,450
54929,8746
54930,1786
54931,260
54932,1185
54933,231
54934,148
54935,41651
54937,19112
54940,4020
54941,2613
54942,8580
54943,1923
54944,8257
54945,3545
54946,108
54947,2601
54948,320
54949,3430
54950,3083
54952,25729
54956,42696
54960,2800
54961,14266
54962,1110
54963,6917
54964,1022
54965,1344
54966,2008
54967,434
54968,2779
54970,3902
54971,10827
54974,1581
54977,1337
54979,1472
54980,149
54981,15426
54982,7117
54983,4642
54984,2989
54985,836
54986,4770
