GEOID,POP10
55001,2916
55003,3471
55005,4422
55006,4069
55007,2498
55008,14685
55009,8030
55011,10170
55012,2078
55013,6541
55014,27274
55016,34204
55017,714
55018,997
55019,1817
55020,3717
55021,29732
55024,32406
55025,23244
55026,455
55027,3031
55029,38
55030,1289
55031,2035
55032,3616
55033,29488
55036,71
55037,4940
55038,20816
55040,12568
55041,7601
55042,8840
55043,3540
55044,47218
55045,7577
55046,5211
55047,2528
55049,2476
55051,9719
55052,2090
55053,1009
55054,2171
55055,3418
55056,13546
55057,24602
55060,28911
55063,9348
55065,1201
55066,18564
55068,27490
55069,5540
55070,7541
55071,5569
55072,4737
55073,3237
55074,2222
55075,20152
55076,21323
55077,12572
55079,8329
55080,2607
55082,35024
55084,1628
55085,417
55087,268
55088,1704
55089,1814
55090,401
55092,10840
55101,5592
55102,18207
55103,12991
55104,43248
55105,28455
55106,52730
55107,14776
55108,14688
55109,31444
55110,37759
55111,0
55112,43250
55113,38994
55114,3100
55115,8607
55116,23851
55117,41649
55118,27548
55119,38966
55120,4352
55121,7861
55122,30346
55123,26030
55124,49084
55125,43281
55126,25140
55127,16782
55128,28113
55129,18697
55130,17575
55150,198
55155,0
55301,10535
55302,7107
55303,46352
55304,45967
55305,19368
55306,15935
55307,3227
55308,9064
55309,18208
55310,1519
55311,32788
55312,1595
55313,23255
55314,1337
55315,4762
55316,23089
55317,19218
55318,25493
55319,5038
55320,4973
55321,5341
55322,3163
55324,1234
55325,4610
55327,3478
55328,8541
55329,2118
55330,36440
55331,17524
55332,1922
55333,856
55334,2939
55335,1629
55336,8054
55337,44356
55338,1123
55339,988
55340,6327
55341,2850
55342,2015
55343,23933
55344,13952
55345,21147
55346,16776
55347,30069
55349,3887
55350,18280
55352,8751
55353,3162
55354,2741
55355,9656
55356,5311
55357,3246
55358,4982
55359,5954
55360,2672
55362,18089
55363,4496
55364,14353
55366,443
55367,913
55368,2218
55369,32524
55370,802
55371,16442
55372,29811
55373,5600
55374,13576
55375,4518
55376,16242
55378,26958
55379,40416
55381,2063
55382,3563
55384,1672
55385,1291
55386,6330
55387,12249
55388,5619
55389,2643
55390,2473
55391,14486
55395,2892
55396,2252
55397,2693
55398,15540
55401,6590
55402,368
55403,14985
55404,27121
55405,15411
55406,32112
55407,37881
55408,29981
55409,11615
55410,19340
55411,27428
55412,22148
55413,12934
55414,28495
55415,2604
55416,29027
55417,24875
55418,29472
55419,26406
55420,21767
55421,27035
55422,27820
55423,35375
55424,9685
55425,8952
55426,24945
55427,22919
55428,29357
55429,26751
55430,21508
55431,18435
55432,30027
55433,33613
55434,28823
55435,11592
55436,13138
55437,17484
55438,16249
55439,8750
55441,17848
55442,13217
55443,32462
55444,15667
55445,9879
55446,18695
55447,21187
55448,27863
55449,23277
55450,10
55454,8125
55455,1050
55601,105
55602,177
55603,508
55604,3360
55605,565
55606,272
55607,134
55609,303
55612,518
55613,205
55614,2627
55615,256
55616,6994
55702,500
55703,701
55704,1128
55705,3299
55706,1825
55707,3440
55708,959
55709,4075
55710,1292
55711,607
55712,586
55713,1017
55716,341
55717,335
55718,3281
55719,5895
55720,16999
55721,3410
55722,1200
55723,2363
55724,741
55725,103
55726,1045
55731,5820
55732,1453
55733,4616
55734,6213
55735,1809
55736,1550
55738,544
55741,3164
55742,344
55744,20164
55746,17228
55748,1476
55749,449
55750,2025
55751,1553
55752,395
55753,989
55756,431
55757,866
55758,145
55760,3108
55763,554
55764,569
55765,802
55766,43
55767,4532
55768,2843
55769,2313
55771,1680
55772,76
55775,1205
55779,3755
55780,212
55781,734
55782,480
55783,2437
55784,89
55785,263
55786,305
55787,525
55790,1866
55792,10107
55793,615
55795,1629
55797,1441
55798,581
55802,2442
55803,17431
55804,14592
55805,10194
55806,9576
55807,9963
55808,5846
55810,8702
55811,26246
55812,10924
55814,772
55901,51917
55902,21968
55904,26332
55905,0
55906,17598
55909,1428
55910,1423
55912,28483
55917,3696
55918,982
55919,985
55920,7026
55921,4964
55922,1021
55923,4469
55924,1303
55925,1113
55926,853
55927,4071
55929,1209
55931,330
55932,2042
55933,273
55934,3338
55935,939
55936,1861
55939,1963
55940,2666
55941,969
55943,3059
55944,7151
55945,1458
55946,3178
55947,7513
55949,1808
55950,169
55951,1567
55952,2529
55953,894
55954,1442
55955,2746
55956,1962
55957,756
55959,2321
55960,3134
55961,447
55962,763
55963,4988
55964,4389
55965,2376
55967,938
55968,121
55969,1117
55970,1016
55971,2993
55972,4995
55973,285
55974,2132
55975,4335
55976,7582
55977,203
55979,1143
55981,3961
55982,436
55983,1588
55985,1858
55987,35629
55990,925
55991,1490
55992,4693
