GEOID,POP10
31001,4816
31002,2910
31003,112
31005,15102
31006,4923
31007,1117
31008,18453
31009,1477
31011,923
31012,2683
31014,13756
31015,21938
31016,1517
31017,1985
31018,2837
31019,2318
31020,2541
31021,28549
31022,1424
31023,15383
31024,20039
31025,1226
31027,10012
31028,5912
31029,16287
31030,18977
31031,6576
31032,13993
31033,2660
31035,1364
31036,12998
31037,4313
31038,761
31039,74
31041,988
31042,1841
31044,2911
31045,73
31046,3343
31047,11193
31049,1806
31050,965
31051,187
31052,8652
31054,1671
31055,8245
31057,2182
31058,2123
31060,1915
31061,43755
31062,495
31063,5666
31064,9450
31065,1118
31066,1147
31067,222
31068,5425
31069,18948
31070,998
31071,1199
31072,1326
31075,2496
31076,3064
31077,1275
31078,3566
31079,2398
31081,251
31082,10408
31083,362
31084,129
31085,1043
31087,9656
31088,50163
31089,4838
31090,1038
31091,5189
31092,7420
31093,28087
31094,1114
31096,7395
31097,1302
31098,2888
31201,8761
31204,31482
31206,29072
31207,974
31210,30968
31211,16282
31213,0
31216,16109
31217,18408
31220,13839
31301,4591
31302,7853
31303,1999
31304,132
31305,5989
31307,998
31308,7305
31309,1210
31312,16443
31313,40302
31314,1931
31315,7488
31316,9749
31318,341
31320,8794
31321,6326
31322,21137
31323,1762
31324,20495
31326,19269
31327,195
31328,3306
31329,9034
31331,7856
31401,21696
31404,31024
31405,37207
31406,33965
31407,7244
31408,9952
31409,652
31410,23654
31411,8384
31415,12091
31419,50954
31501,15576
31503,21116
31510,9848
31512,2248
31513,16084
31516,14735
31518,704
31519,3569
31520,22336
31522,14447
31523,13229
31524,0
31525,28247
31527,805
31532,727
31533,17494
31535,11264
31537,10097
31539,14468
31542,2811
31543,4796
31544,994
31545,16133
31546,8095
31547,1293
31548,20020
31549,2239
31550,780
31551,1020
31552,932
31553,5237
31554,7076
31555,2868
31556,67
31557,3043
31558,20373
31560,2842
31561,298
31562,2177
31563,1324
31565,1841
31566,3471
31567,782
31568,1273
31569,5580
31601,32730
31602,34702
31605,20188
31606,3861
31620,10690
31622,2178
31623,120
31624,1273
31625,1171
31626,3463
31627,239
31629,902
31630,419
31631,559
31632,10295
31634,5844
31635,6560
31636,9539
31637,2848
31638,1045
31639,10537
31641,1831
31642,4898
31643,8709
31645,5147
31647,3535
31648,1040
31649,1056
31650,3311
31698,2223
31699,621
31701,20552
31705,35565
31707,25299
31709,16019
31711,867
31712,1263
31714,6474
31716,2896
31719,10977
31720,455
31721,20095
31722,494
31730,9682
31733,1580
31735,817
31738,2102
31743,630
31744,3202
31747,281
31749,2783
31750,18687
31756,966
31757,10451
31763,23304
31764,1296
31765,2647
31768,23617
31771,5666
31772,482
31773,3729
31774,6714
31775,2979
31778,2562
31779,9927
31780,2285
31781,1752
31783,1107
31784,781
31787,1488
31788,10602
31789,1236
31790,2078
31791,12354
31792,23835
31793,9043
31794,27153
31795,2010
31796,1112
31798,983
31801,3008
31803,5662
31804,5934
31805,3191
31806,4962
31807,2483
31808,6679
31810,225
31811,5103
31812,565
31814,272
31815,3675
31816,6091
31820,8473
31821,250
31822,5429
31823,754
31824,1838
31825,2312
31826,2350
31827,2134
31829,1370
31830,2191
31831,3095
31832,217
31833,6900
31836,1154
31901,8638
31903,20128
31904,32871
31905,16044
31906,21757
31907,55332
31909,35177
