GEOID,POP10
04001,2429
04002,7351
04003,330
04005,23146
04006,96
04008,2723
04009,5151
04010,1597
04011,20278
04015,3808
04017,341
04019,71
04020,1403
04021,5820
04022,1148
04024,608
04027,6031
04029,1725
04030,2208
04032,7879
04037,3834
04038,16381
04039,7422
04040,3111
04041,1613
04042,4281
04043,10810
04046,7496
04047,1892
04048,2946
04049,3659
04050,230
04051,1153
04055,3793
04056,257
04057,56
04061,3369
04062,17020
04063,412
04064,8212
04066,539
04068,1505
04069,1465
04071,4801
04072,18482
04073,16189
04074,18760
04076,2683
04079,3871
04083,4525
04084,8088
04085,1786
04086,8787
04087,2116
04088,1516
04090,9589
04091,911
04092,17515
04093,8034
04095,1274
04096,8349
04097,3574
04101,17227
04102,17335
04103,30606
04105,11158
04106,25175
04107,8980
04108,862
04109,93
04110,1391
04210,23045
04216,640
04217,3312
04219,1472
04220,3077
04221,1098
04222,3848
04224,3040
04226,190
04227,79
04228,6
04231,236
04234,168
04236,4350
04237,238
04238,1416
04239,4851
04240,36592
04250,4228
04252,4799
04253,2095
04254,3181
04255,802
04256,3064
04257,2681
04258,2617
04259,3264
04260,5542
04261,444
04263,2326
04265,918
04267,37
04268,5023
04270,5880
04271,67
04274,5343
04275,514
04276,5841
04280,6474
04281,5116
04282,5734
04284,1138
04285,433
04286,47
04287,3224
04289,1815
04290,1541
04292,948
04294,3995
04330,26086
04342,1672
04343,25
04344,2951
04345,11646
04346,1772
04347,2355
04348,2976
04349,1158
04350,3577
04351,2571
04352,1632
04353,2300
04354,1535
04355,2600
04357,3399
04358,4276
04359,388
04360,560
04363,2575
04364,6025
04401,44899
04406,819
04408,176
04410,1290
04411,1492
04412,9482
04413,196
04414,1248
04415,276
04416,5468
04417,370
04418,1771
04419,2794
04421,1366
04422,1409
04424,823
04426,4720
04427,2858
04428,3146
04429,4717
04430,1728
04431,81
04434,1246
04435,1092
04438,1124
04441,1840
04442,93
04443,2537
04444,8824
04448,1431
04449,1489
04450,1368
04451,259
04453,779
04454,69
04455,923
04456,2851
04457,5948
04459,773
04460,1419
04461,3070
04462,4835
04463,2847
04464,684
04468,9521
04469,2702
04471,609
04472,2144
04473,7660
04474,3733
04475,418
04476,1259
04478,316
04479,1343
04481,559
04485,233
04487,964
04488,1202
04489,197
04490,273
04491,140
04492,166
04493,1967
04495,407
04496,3757
04497,389
04530,10818
04535,709
04537,2073
04538,2080
04539,1168
04541,80
04543,2218
04544,724
04547,1152
04548,1042
04551,806
04553,1752
04554,710
04555,1643
04556,1249
04558,308
04562,2216
04563,1534
04564,489
04568,391
04570,2
04571,323
04572,5075
04573,501
04574,1510
04575,85
04576,604
04578,4450
04579,3072
04605,12974
04606,1272
04607,1182
04609,5222
04611,508
04612,589
04613,183
04614,2579
04616,824
04617,811
04619,3121
04622,1412
04623,1054
04624,184
04625,47
04626,507
04627,1636
04628,703
04629,107
04630,1398
04631,1331
04634,1923
04635,61
04637,136
04640,2261
04642,123
04643,1018
04644,13
04645,73
04646,94
04648,580
04649,1370
04650,235
04652,1690
04653,490
04654,3424
04655,1119
04657,363
04658,1353
04660,1309
04662,488
04664,1238
04666,1172
04667,1638
04668,1680
04669,204
04671,576
04673,112
04674,484
04675,253
04676,1088
04677,274
04679,1767
04680,1131
04681,1043
04683,104
04684,1466
04685,332
04686,114
04691,441
04693,516
04694,2376
04730,9992
04732,1670
04733,221
04734,800
04735,617
04736,9876
04739,1112
04740,1287
04741,3
04742,3496
04743,4676
04745,1082
04746,470
04747,1337
04750,2603
04756,3344
04757,2870
04758,1498
04760,795
04761,529
04762,602
04763,726
04764,66
04765,1262
04766,386
04768,400
04769,9692
04772,762
04773,723
04774,730
04776,925
04777,422
04779,398
04780,808
04781,560
04783,426
04785,2504
04786,1970
04787,544
04841,7297
04843,4851
04847,1536
04848,566
04849,3684
04851,75
04852,69
04853,354
04854,1580
04855,307
04856,3330
04858,1533
04859,724
04860,1591
04861,2781
04862,3592
04863,1165
04864,4751
04901,26248
04910,2041
04911,2136
04912,1048
04915,8806
04917,2849
04918,349
04920,1713
04921,1593
04922,1164
04923,482
04924,2275
04925,75
04926,52
04927,3486
04928,2198
04929,837
04930,4295
04932,1181
04933,65
04936,261
04937,6645
04938,9869
04939,1105
04940,118
04941,1751
04942,1326
04943,1792
04944,42
04945,1242
04947,1852
04949,913
04950,4855
04951,906
04952,1829
04953,3228
04955,1362
04956,760
04957,4265
04958,1954
04961,972
04962,125
04963,7238
04964,221
04965,1976
04966,1682
04967,4230
04969,1362
04970,1620
04971,2005
04973,1389
04974,2611
04975,48
04976,9903
04978,799
04979,1064
04981,2316
04982,630
04983,1752
04984,523
04985,114
04986,1721
04987,1030
04988,2134
04989,4215
04992,103
