GEOID,POP10
65001,414
65010,5704
65011,2374
65013,3515
65014,2252
65016,1376
65017,1549
65018,7714
65020,14286
65023,1730
65024,1086
65025,786
65026,11551
65032,1792
65034,679
65035,1826
65037,4938
65039,2328
65040,1208
65041,5725
65043,9452
65046,1194
65047,1351
65048,154
65049,6618
65050,755
65051,4874
65052,3446
65053,1425
65054,835
65058,1017
65059,867
65061,746
65062,49
65063,3412
65064,578
65065,6414
65066,6703
65067,379
65068,827
65069,645
65072,1847
65074,3061
65075,784
65076,829
65077,561
65078,3743
65079,4729
65080,1015
65081,3928
65082,1127
65083,375
65084,6797
65085,1240
65101,30587
65109,38090
65201,39417
65202,46547
65203,53307
65215,203
65230,703
65231,3334
65232,249
65233,11703
65236,1404
65237,907
65239,1309
65240,7590
65243,2806
65244,412
65246,101
65247,616
65248,4619
65250,617
65251,22437
65254,1810
65255,3731
65256,1787
65257,1564
65258,500
65259,2858
65260,574
65261,1094
65262,955
65263,1948
65264,720
65265,15409
65270,17681
65274,1710
65275,2535
65276,1609
65278,123
65279,1766
65280,243
65281,3098
65282,178
65283,387
65284,2361
65285,695
65286,129
65287,422
65301,34267
65305,2538
65320,56
65321,417
65322,587
65323,976
65324,1634
65325,3171
65326,1996
65327,227
65329,494
65330,412
65332,1652
65333,759
65334,935
65335,196
65336,5981
65337,1899
65338,3046
65339,712
65340,15937
65344,332
65345,387
65347,681
65348,1350
65349,2441
65350,1822
65351,2525
65354,628
65355,10519
65360,4752
65401,32383
65436,91
65438,2980
65439,259
65440,527
65441,5194
65443,96
65444,1087
65446,331
65449,351
65452,3315
65453,8548
65456,518
65457,338
65459,8233
65461,105
65462,1593
65463,1011
65464,492
65466,1634
65468,102
65470,923
65473,15059
65479,441
65483,4737
65484,186
65486,3423
65501,163
65529,232
65534,1029
65535,1673
65536,28874
65541,236
65542,6776
65543,431
65548,5908
65550,3127
65552,2013
65555,1087
65556,5869
65557,166
65559,9385
65560,14392
65564,220
65565,5854
65566,772
65567,1253
65570,528
65571,2134
65580,829
65582,2181
65583,12307
65584,9855
65586,33
65588,2680
65589,188
65590,1231
65591,1512
65601,812
65603,206
65604,3746
65605,12136
65606,3613
65608,9403
65609,778
65610,5239
65611,1969
65612,1354
65613,17396
65614,591
65616,24284
65617,1630
65618,148
65619,7393
65620,262
65622,8716
65623,36
65624,1577
65625,8328
65626,1637
65627,460
65629,574
65630,310
65631,4678
65632,2939
65633,4131
65634,766
65635,541
65637,1135
65638,461
65640,887
65641,1250
65644,2759
65646,2046
65647,2347
65648,5614
65649,1593
65650,1520
65652,4157
65653,5708
65654,159
65655,3186
65656,4929
65657,94
65658,1131
65660,182
65661,2562
65662,1269
65663,2481
65664,159
65667,3305
65668,1745
65669,2031
65672,9048
65674,2991
65676,472
65679,2704
65680,1201
65681,2345
65682,1980
65685,877
65686,4920
65689,4859
65690,298
65692,1332
65702,473
65704,4047
65705,3999
65706,14439
65707,2299
65708,12624
65710,1275
65711,9926
65712,8494
65713,2496
65714,29818
65715,92
65717,2568
65720,665
65721,28550
65722,1909
65723,3606
65724,1392
65725,2459
65727,218
65728,76
65729,264
65730,196
65731,281
65732,871
65733,720
65734,3497
65735,110
65737,8413
65738,17550
65739,1326
65740,3405
65742,11367
65744,142
65745,2693
65746,7895
65747,3746
65752,432
65753,5027
65754,950
65755,519
65756,748
65757,6975
65759,1423
65760,739
65761,1273
65762,441
65764,1287
65766,105
65767,2106
65768,488
65769,3091
65770,3002
65771,1398
65772,2158
65773,711
65774,953
65775,24908
65777,328
65778,524
65779,2207
65781,8543
65783,225
65784,34
65785,5259
65786,2250
65787,1864
65788,422
65789,2014
65790,739
65791,4585
65793,6337
65802,44270
65803,40902
65804,36801
65806,10586
65807,54952
65809,11257
65810,20984
