GEOID,POP10
46001,10459
46011,16770
46012,19414
46013,17876
46016,19225
46017,6025
46030,3308
46031,2161
46032,42234
46033,34889
46034,6730
46035,1113
46036,11663
46037,35891
46038,37723
46039,745
46040,9944
46041,23891
46044,2965
46045,93
46047,43
46048,2406
46049,850
46050,1706
46051,2826
46052,22060
46055,10193
46056,2246
46057,1179
46058,2149
46060,34708
46062,29730
46063,401
46064,17148
46065,3669
46068,2850
46069,6664
46070,2351
46071,3417
46072,9324
46074,26745
46075,2913
46076,1696
46077,24512
46103,159
46104,970
46105,1928
46106,5928
46107,12774
46110,500
46111,322
46112,33662
46113,14063
46115,1933
46117,671
46118,5015
46120,5954
46121,5276
46122,14671
46123,31754
46124,8127
46125,51
46126,4668
46127,416
46128,1949
46130,2508
46131,31036
46133,816
46135,20992
46140,38543
46142,30413
46143,48555
46144,211
46146,117
46147,3264
46148,5097
46149,1890
46150,764
46151,30921
46155,103
46156,1470
46157,3639
46158,23053
46160,6421
46161,2655
46162,458
46163,11963
46164,3957
46165,1498
46166,2306
46167,6336
46168,30309
46171,1695
46172,2427
46173,11190
46175,597
46176,27816
46180,1028
46181,4832
46182,1927
46183,82
46184,11806
46186,1753
46201,30962
46202,16335
46203,38950
46204,5125
46205,25356
46208,22239
46214,24306
46216,1697
46217,29358
46218,29028
46219,33930
46220,34830
46221,26393
46222,34044
46224,35094
46225,7319
46226,43904
46227,57086
46228,14755
46229,27262
46231,10440
46234,24810
46235,30825
46236,27294
46237,39624
46239,25345
46240,18731
46241,30670
46250,18546
46254,38095
46256,23647
46259,11617
46260,32406
46268,24965
46278,8197
46280,6793
46290,170
46301,669
46303,14170
46304,24207
46307,60619
46310,13565
46311,20816
46312,29698
46319,18404
46320,15508
46321,23603
46322,23727
46323,22743
46324,23165
46327,12153
46340,1068
46341,10426
46342,31244
46345,249
46346,1423
46347,4760
46348,1045
46349,3336
46350,43650
46356,17524
46360,43625
46365,1068
46366,5791
46368,38691
46371,3599
46373,13859
46374,1012
46375,23820
46376,398
46377,386
46379,202
46381,235
46382,2108
46383,39687
46385,38866
46390,2796
46391,9726
46392,7957
46393,399
46394,12258
46402,6726
46403,12601
46404,17326
46405,11746
46406,9900
46407,12656
46408,17030
46409,8932
46410,38340
46501,3856
46502,115
46504,3413
46506,10070
46507,9128
46508,217
46510,3631
46511,4435
46514,40263
46516,33501
46517,23764
46524,2326
46526,30671
46528,26104
46530,30614
46531,1458
46532,1905
46534,11263
46536,3445
46537,433
46538,3867
46539,2298
46540,11702
46542,4198
46543,3654
46544,30759
46545,25082
46550,12311
46552,6834
46553,3428
46554,4942
46555,2835
46556,7314
46561,13343
46562,4788
46563,23599
46565,7950
46567,9405
46570,1060
46571,5532
46573,3565
46574,8339
46580,21338
46582,12378
46590,4908
46595,163
46601,6090
46613,10893
46614,29573
46615,14609
46616,5667
46617,9601
46619,21408
46628,25650
46635,6654
46637,15314
46701,7979
46702,2304
46703,18029
46704,60
46705,1583
46706,18630
46710,4679
46711,7698
46714,14645
46721,5058
46723,7692
46725,23080
46730,1381
46731,559
46732,3169
46733,18777
46737,7068
46738,7918
46740,4060
46741,4647
46742,3488
46743,1971
46745,1841
46746,4036
46747,2693
46748,5134
46750,27221
46755,15062
46759,652
46760,1382
46761,12039
46763,1631
46764,1497
46765,5341
46766,685
46767,8564
46770,2716
46771,105
46772,3411
46773,3662
46774,16008
46776,1484
46777,6259
46779,2166
46781,793
46783,6396
46784,2236
46785,1542
46786,102
46787,3893
46788,3260
46791,918
46792,3499
46793,4292
46794,1587
46795,5608
46797,3957
46798,1661
46799,212
46802,11086
46803,9758
46804,27245
46805,21306
46806,23560
46807,16072
46808,19309
46809,8947
46814,12281
46815,26522
46816,18116
46818,18790
46819,8765
46825,27931
46835,33604
46845,22117
46901,37633
46902,35697
46910,3360
46911,1439
46913,1329
46914,4908
46915,679
46917,1853
46919,2390
46920,1045
46922,61
46923,8048
46926,1708
46928,4951
46929,3214
46930,133
46931,188
46932,3448
46933,6414
46936,5922
46938,3200
46939,2101
46940,2548
46941,1125
46943,247
46946,136
46947,28866
46950,643
46951,2170
46952,20308
46953,24177
46957,558
46958,460
46959,231
46960,1218
46961,99
46962,9728
46967,98
46968,73
46970,23766
46974,1699
46975,14691
46978,2059
46979,4733
46982,2573
46984,224
46985,1441
46986,1915
46987,776
46988,823
46989,5195
46990,801
46991,1797
46992,16759
46994,2684
46996,7139
46998,112
