GEOID,POP10
79001,249
79003,162
79005,1735
79007,14542
79009,2166
79010,802
79011,236
79012,976
79013,3423
79014,3771
79015,19277
79016,94
79018,548
79019,1707
79021,138
79022,10741
79024,405
79025,69
79027,5223
79029,16177
79031,1425
79032,157
79033,109
79034,637
79035,5309
79036,5128
79039,779
79040,1839
79041,3194
79042,1169
79043,1487
79044,766
79045,19473
79046,489
79051,29
79052,1259
79053,137
79054,594
79056,63
79057,1206
79058,10
79059,837
79061,316
79062,218
79063,686
79064,2739
79065,20840
79068,3197
79070,9919
79072,28849
79078,377
79079,2646
79080,605
79081,3912
79082,315
79083,2661
79084,2366
79085,53
79086,2105
79087,751
79088,5945
79091,147
79092,1106
79093,69
79094,75
79095,2686
79096,2229
79097,1150
79098,517
79101,2817
79102,9963
79103,10594
79104,7869
79105,6
79106,27967
79107,33844
79108,17726
79109,43516
79110,18811
79111,1808
79118,19726
79119,11539
79121,6575
79124,7819
79201,7040
79220,197
79225,976
79226,3153
79227,1406
79229,424
79230,158
79231,45
79233,180
79234,110
79235,3833
79236,262
79237,513
79239,211
79240,60
79241,2480
79243,90
79244,720
79245,2476
79247,64
79248,1493
79250,1508
79251,45
79252,3202
79255,571
79256,319
79257,1067
79258,67
79259,48
79261,527
79311,3445
79312,971
79313,1571
79314,56
79316,11451
79322,2049
79323,6559
79324,61
79325,2319
79326,40
79329,3300
79330,114
79331,13258
79336,16972
79339,7230
79342,352
79343,1571
79344,56
79345,920
79346,2427
79347,7462
79350,392
79351,1326
79353,10
79355,1942
79356,6363
79357,2303
79358,1116
79359,2899
79360,13574
79363,5369
79364,8172
79366,1096
79367,645
79369,88
79370,1889
79371,1317
79372,1434
79373,3307
79376,95
79377,277
79378,236
79379,666
79380,197
79381,1263
79382,6291
79401,8408
79403,16869
79404,11289
79406,6025
79407,19068
79410,9429
79411,7951
79412,15650
79413,21187
79414,17121
79415,17689
79416,32296
79423,32277
79424,39023
79501,3528
79502,1350
79503,175
79504,2787
79505,296
79506,730
79508,1242
79510,7982
79511,1338
79512,8197
79517,200
79518,124
79519,74
79520,2449
79521,3980
79525,2842
79526,979
79527,251
79528,619
79529,1383
79530,480
79532,940
79533,472
79534,181
79535,183
79536,4988
79537,111
79538,271
79539,178
79540,89
79541,791
79543,1186
79544,512
79545,1788
79546,2006
79547,758
79548,174
79549,15652
79553,3469
79556,12995
79560,137
79561,662
79562,3669
79563,1161
79565,295
79566,333
79567,3373
79601,25085
79602,21519
79603,24288
79605,30098
79606,22885
79607,2865
79699,321
79701,27728
79703,20592
79705,33536
79706,19571
79707,32854
79713,592
79714,14786
79718,721
79719,397
79720,33640
79730,250
79731,4193
79733,210
79734,2137
79735,13315
79738,275
79739,963
79741,288
79742,490
79743,339
79744,1362
79745,6125
79748,173
79749,255
79752,2245
79754,80
79755,230
79756,9066
79758,2197
79759,23
79761,30488
79762,39056
79763,34079
79764,20725
79765,6927
79766,6115
79770,33
79772,12747
79777,170
79778,878
79780,224
79781,303
79782,3976
79783,201
79785,91
79788,506
79789,974
79821,7142
79830,7682
79831,29
79834,200
79835,12690
79836,5772
79837,579
79838,8699
79839,1938
79842,498
79843,2503
79845,5138
79846,104
79847,167
79848,927
79849,13208
79851,641
79852,799
79853,3729
79854,213
79855,2336
79901,11328
79902,21236
79903,18451
79904,35060
79905,26036
79906,4374
79907,55132
79908,3673
79911,1565
79912,77161
79915,40057
79916,2995
79920,153
79922,8935
79924,59058
79925,40641
79927,39016
79928,49544
79930,28410
79932,24986
79934,19174
79935,18042
79936,111086
79938,53520
79942,2
