GEOID,POP10
49001,22095
49002,18786
49004,15645
49006,26455
49007,10762
49008,16186
49009,42362
49010,17374
49011,2285
49012,3339
49013,5508
49014,22127
49015,26782
49017,20785
49021,6182
49022,31814
49024,28552
49026,2186
49027,161
49028,6387
49029,1606
49030,2523
49031,7884
49032,3105
49033,1760
49034,2389
49036,24868
49037,22576
49038,9310
49040,3388
49042,4892
49043,2462
49045,5598
49046,7281
49047,14805
49048,25432
49050,1557
49051,2436
49052,975
49053,7028
49055,6276
49056,4016
49057,6795
49058,19127
49060,1738
49061,1622
49064,3717
49065,6662
49066,722
49067,4522
49068,14646
49070,2451
49071,9174
49072,3164
49073,4951
49074,149
49075,121
49076,4589
49078,8902
49079,13606
49080,15802
49082,6579
49083,6961
49084,36
49085,23804
49087,6126
49088,3648
49089,1875
49090,13810
49091,19872
49092,2187
49093,18380
49094,4104
49095,1960
49096,3316
49097,10326
49098,5966
49099,5629
49101,3104
49102,1563
49103,11082
49104,868
49106,4636
49107,10382
49111,3346
49112,10171
49113,1904
49115,294
49116,394
49117,3951
49119,136
49120,37122
49125,2046
49126,1341
49127,10694
49128,3715
49129,609
49130,1659
49201,45190
49202,20661
49203,38280
49220,2290
49221,41310
49224,14224
49227,1284
49228,5545
49229,3245
49230,10475
49232,2801
49233,2646
49234,2579
49235,2117
49236,4838
49237,2980
49238,1735
49240,8703
49241,2579
49242,15248
49245,4845
49246,3255
49247,5768
49248,899
49249,3408
49250,6182
49251,6229
49252,2605
49253,3166
49254,3321
49255,1939
49256,3888
49259,2523
49261,290
49262,1280
49263,85
49264,1992
49265,4958
49266,2942
49267,4072
49268,1059
49269,5998
49270,5874
49271,2256
49272,2417
49274,3670
49276,1003
49277,3668
49279,797
49282,372
49283,4362
49284,3028
49285,5720
49286,14797
49287,2099
49288,1384
49289,167
49301,18701
49302,7585
49303,1129
49304,4328
49305,2264
49306,9244
49307,20112
49309,1843
49310,3016
49312,274
49315,19915
49316,20074
49318,1398
49319,16181
49320,21
49321,16241
49322,1212
49323,9410
49325,1909
49326,3752
49327,8406
49328,3885
49329,8641
49330,5440
49331,16627
49332,3019
49333,11191
49335,314
49336,4352
49337,12088
49338,1842
49339,2283
49340,2912
49341,33737
49342,1649
49343,5489
49344,3410
49345,13040
49346,5446
49347,1257
49348,12153
49349,8087
49401,20735
49402,1380
49403,2473
49404,8269
49405,1559
49406,884
49408,9091
49410,2005
49411,1538
49412,11065
49415,6480
49417,29183
49418,27417
49419,7791
49420,6420
49421,5991
49423,44977
49424,44760
49425,3660
49426,33244
49428,25420
49431,16875
49434,20
49435,3549
49436,1622
49437,6902
49440,953
49441,36308
49442,41214
49444,29456
49445,20784
49446,2321
49448,3410
49449,2675
49450,3302
49451,6012
49452,1952
49453,2626
49454,4574
49455,5034
49456,18581
49457,10565
49458,119
49459,1351
49460,8126
49461,8929
49464,27481
49503,35940
49504,39994
49505,31216
49506,31354
49507,35459
49508,39148
49509,26720
49512,15448
49519,27424
49525,27383
49534,21570
49544,8944
49546,31880
49548,30524
49601,21236
49611,236
49612,1121
49613,680
49614,2790
49615,4131
49616,1974
49617,3363
49618,761
49619,1110
49620,2445
49621,3096
49622,2494
49623,1164
49625,1379
49626,421
49627,206
49628,372
49629,2223
49630,1429
49631,6357
49632,1126
49633,3703
49634,116
49635,3350
49636,560
49637,3405
49638,824
49639,2557
49640,1618
49642,842
49643,6253
49644,2033
49645,1632
49646,8229
49648,2098
49649,7789
49650,3144
49651,7665
49653,1922
49654,690
49655,3173
49656,1534
49657,3683
49659,6801
49660,14066
49663,5874
49664,2067
49665,4413
49666,106
49667,549
49668,3625
49670,1891
49674,110
49675,1030
49676,3407
49677,6631
49679,1428
49680,1916
49682,4253
49683,1939
49684,37963
49686,32056
49688,2703
49689,1560
49690,6182
49701,1036
49705,937
49706,4585
49707,22701
49709,3618
49710,409
49712,7890
49713,1864
49715,3130
49716,806
49717,72
49718,701
49719,1362
49720,9172
49721,14436
49722,220
49724,1146
49725,766
49726,1058
49727,7145
49728,334
49729,1446
49730,2187
49733,1965
49735,19515
49736,578
49738,9924
49740,7042
49743,769
49744,823
49745,1089
49746,3685
49747,1921
49748,170
49749,4283
49751,2087
49752,515
49753,2057
49755,1892
49756,3857
49757,492
49759,1682
49760,713
49762,639
49764,139
49765,4154
49766,2417
49768,476
49769,1644
49770,16862
49774,1851
49775,95
49776,1888
49777,1640
49779,4639
49780,1946
49781,4020
49782,657
49783,19668
49788,6609
49791,329
49793,322
49795,2097
49796,320
49799,2327
49801,11424
49802,6230
49805,336
49806,627
49807,3390
49808,352
49812,925
49814,1429
49815,488
49816,724
49817,615
49818,988
49819,36
49820,382
49821,1354
49822,220
49825,299
49826,137
49827,897
49829,17347
49831,780
49833,266
49834,284
49835,802
49836,938
49837,9795
49838,504
49839,479
49840,771
49841,7016
49847,998
49848,128
49849,12242
49852,120
49853,1278
49854,6469
49855,33561
49858,12088
49861,616
49862,5025
49863,130
49864,54
49866,8034
49868,5409
49870,3329
49871,510
49872,206
49873,120
49874,1126
49876,1240
49877,67
49878,3583
49879,1038
49880,1142
49881,345
49883,151
49884,552
49885,1897
49886,435
49887,2474
49891,816
49892,1948
49893,1784
49894,680
49895,765
49896,1749
49901,346
49902,145
49903,133
49905,2005
49908,3292
49910,385
49911,2744
49912,1081
49913,7248
49915,630
49916,2765
49917,205
49918,120
49919,242
49920,4273
49921,360
49922,1043
49925,494
49927,483
49929,216
49930,6987
49931,9630
49934,900
49935,6096
49938,7945
49942,156
49945,2621
49946,4040
49947,1818
49948,590
49950,1121
49952,143
49953,2879
49955,371
49958,1270
49959,344
49960,185
49961,107
49962,260
49963,1024
49965,440
49967,492
49968,2247
49969,1401
49970,243
49971,483
