GEOID,POP10
92003,4746
92004,3881
92007,10429
92008,27649
92009,40747
92010,14382
92011,22405
92014,13154
92019,42598
92020,57767
92021,65068
92024,49121
92025,49978
92026,48922
92027,53881
92028,46239
92029,19021
92036,3440
92037,46781
92040,41281
92054,40375
92055,15655
92056,51835
92057,54096
92058,42436
92059,1618
92060,218
92061,2499
92064,47904
92065,35414
92066,378
92067,9535
92069,46369
92070,1245
92071,53422
92075,12056
92078,42906
92081,27404
92082,19037
92083,36975
92084,47654
92086,1573
92091,1048
92101,37095
92102,43267
92103,31066
92104,44414
92105,69813
92106,19330
92107,28651
92108,18858
92109,45787
92110,25341
92111,45096
92113,56066
92114,65433
92115,58560
92116,31680
92117,51332
92118,23575
92119,23057
92120,26317
92121,4179
92122,43728
92123,26823
92124,30443
92126,73343
92127,39337
92128,47490
92129,51536
92130,48940
92131,32787
92132,0
92134,198
92135,571
92139,35125
92140,3435
92145,1449
92147,559
92154,79708
92155,550
92173,29429
92201,61827
92203,25605
92210,4677
92211,24294
92220,31638
92222,45
92223,43605
92225,24310
92227,26234
92230,2550
92231,39073
92233,8099
92234,51151
92236,41083
92239,223
92240,34722
92241,8803
92242,1539
92243,48030
92249,7334
92250,8285
92251,21583
92252,9647
92253,37262
92254,12768
92256,3588
92257,2326
92258,861
92259,390
92260,31753
92262,26179
92264,19383
92266,234
92267,126
92268,574
92270,17220
92273,1823
92274,19801
92275,1506
92276,7585
92277,23911
92278,3846
92280,14
92281,2432
92282,1239
92283,3158
92284,25095
92285,2632
92301,32725
92304,17
92305,535
92307,37630
92308,39837
92309,763
92310,8845
92311,31894
92313,12025
92314,10162
92315,5094
92316,30830
92320,7788
92321,1522
92322,1257
92324,56505
92325,9391
92327,632
92328,445
92332,65
92333,472
92335,95397
92336,88419
92337,37849
92338,12
92339,885
92341,410
92342,6379
92344,20769
92345,78715
92346,54923
92347,1692
92352,8004
92354,21559
92356,6455
92358,707
92359,8103
92363,5321
92364,90
92365,2637
92368,1113
92371,16763
92372,6220
92373,33423
92374,40267
92376,81516
92377,19989
92378,183
92382,5268
92384,36
92385,313
92386,2270
92389,156
92391,2534
92392,54858
92394,33237
92395,42400
92397,4894
92398,1379
92399,52606
92401,1932
92404,58271
92405,28873
92407,56689
92408,15271
92410,49410
92411,26214
92501,20970
92503,84519
92504,53778
92505,47672
92506,44001
92507,58002
92508,35000
92509,75196
92518,1162
92530,50216
92532,18644
92536,3810
92539,4734
92543,33555
92544,44734
92545,39457
92548,6643
92549,3926
92551,30815
92553,73722
92555,39076
92557,50320
92561,1661
92562,62079
92563,53892
92567,9459
92570,53697
92571,52516
92582,15649
92583,30236
92584,43400
92585,17797
92586,19815
92587,16675
92590,3660
92591,38272
92592,72492
92595,29851
92596,23172
92602,22871
92603,20184
92604,26853
92606,21495
92610,11248
92612,27522
92614,24748
92617,14044
92618,16366
92620,38486
92624,7248
92625,12478
92626,49341
92627,61510
92629,25756
92630,59182
92637,16012
92646,55224
92647,57245
92648,45317
92649,32463
92651,23881
92653,29291
92655,8337
92656,49046
92657,9741
92660,34797
92661,3744
92662,2756
92663,21649
92672,34464
92673,29309
92675,34731
92676,1945
92677,63297
92678,494
92679,32611
92683,89747
92688,43792
92691,47582
92692,47222
92694,21944
92701,53908
92703,65445
92704,88123
92705,44706
92706,36457
92707,59492
92708,56004
92780,57741
92782,23032
92801,62068
92802,42709
92804,85914
92805,70401
92806,37173
92807,36171
92808,20039
92821,35533
92823,3613
92831,34204
92832,24752
92833,51767
92835,24010
92840,54083
92841,32845
92843,45214
92844,24307
92845,16333
92860,27198
92861,5781
92865,19704
92866,14885
92867,44515
92868,25404
92869,37184
92870,52033
92879,46745
92880,58763
92881,30991
92882,67917
92883,29301
92886,46564
92887,20006
