GEOID,POP10
94002,25992
94005,4282
94010,40737
94014,47014
94015,60927
94019,18424
94020,1559
94021,192
94022,18500
94024,22385
94025,40526
94027,7089
94028,6534
94030,21536
94037,2913
94038,3040
94040,32996
94041,13292
94043,28358
94044,37296
94060,1554
94061,36245
94062,25876
94063,30949
94065,11359
94066,41130
94070,29166
94074,214
94080,63975
94085,21247
94086,45697
94087,54293
94089,19245
94102,31176
94103,27170
94104,406
94105,5846
94107,26599
94108,13768
94109,55984
94110,69333
94111,3713
94112,79407
94114,31124
94115,33021
94116,43698
94117,39169
94118,38319
94121,41203
94122,56023
94123,23088
94124,33996
94127,19289
94128,69
94129,3183
94130,2880
94131,26881
94132,28129
94133,26237
94134,40798
94158,4792
94301,16995
94303,45467
94304,3627
94305,13862
94306,26469
94401,34429
94402,23981
94403,39642
94404,33749
94501,60212
94502,13600
94503,19681
94505,13403
94506,22452
94507,14889
94508,3661
94509,62439
94510,27088
94511,2137
94512,108
94513,54605
94514,1360
94515,7050
94516,211
94517,12385
94518,26778
94519,18453
94520,37208
94521,41249
94523,33569
94525,3127
94526,31102
94528,964
94530,23877
94531,40290
94533,69277
94534,36416
94535,3793
94536,68790
94538,61148
94539,50031
94541,61635
94542,12717
94544,73026
94545,29707
94546,42209
94547,24092
94548,412
94549,26864
94550,46896
94551,36867
94552,14454
94553,47065
94555,34143
94556,15229
94558,66830
94559,27184
94560,42573
94561,36515
94563,17672
94564,18287
94565,84641
94566,40884
94567,623
94568,46016
94569,198
94571,7911
94572,8684
94573,94
94574,8742
94575,974
94576,164
94577,45560
94578,38558
94579,20571
94580,27152
94582,38537
94583,34859
94585,28263
94586,925
94587,69516
94588,30842
94589,29876
94590,35420
94591,53042
94592,742
94595,16425
94596,20037
94597,20277
94598,25818
94599,3021
94601,50294
94602,28329
94603,31403
94605,39016
94606,36672
94607,24978
94608,28019
94609,20596
94610,29287
94611,36565
94612,14389
94613,715
94618,16046
94619,23299
94621,29870
94702,15979
94703,19846
94704,25592
94705,12762
94706,19615
94707,11710
94708,10985
94709,11806
94710,6948
94720,2964
94801,29395
94803,24904
94804,38559
94805,13648
94806,59861
94850,0
94901,41157
94903,29040
94904,11995
94920,12474
94922,425
94923,1411
94924,1638
94925,9253
94928,43170
94929,264
94930,8500
94931,8470
94933,865
94937,837
94938,812
94939,6859
94940,268
94941,30496
94945,17167
94946,699
94947,24283
94949,17202
94950,89
94951,4124
94952,32858
94954,37365
94956,1756
94957,1332
94960,15740
94963,569
94964,5094
94965,10847
94970,683
94971,337
94972,52
94973,1429
