GEOID,POP10
24011,219
24012,29015
24013,8684
24014,16570
24015,15255
24016,9047
24017,23392
24018,36432
24019,26502
24020,455
24053,2715
24054,6797
24055,13674
24058,324
24059,872
24060,53311
24064,4963
24065,6141
24066,4883
24067,2230
24069,1879
24070,1363
24072,1298
24073,29793
24076,972
24077,932
24078,7115
24079,1766
24082,419
24083,2587
24084,11304
24085,2182
24086,210
24087,3914
24088,5408
24089,2640
24090,4781
24091,7215
24092,3063
24093,192
24095,4677
24101,6132
24102,1697
24104,3469
24105,500
24112,32646
24120,1860
24121,10501
24122,1683
24124,4352
24127,4261
24128,1872
24130,8
24131,140
24132,460
24133,2626
24134,5741
24136,3393
24137,2582
24138,1613
24139,575
24141,20668
24142,2470
24147,1201
24148,8013
24149,3339
24150,693
24151,20000
24153,37761
24161,471
24162,2421
24165,1613
24167,345
24168,187
24171,8250
24174,2539
24175,8818
24176,1360
24179,18616
24184,4705
24185,854
24201,17116
24202,12905
24210,16840
24211,9922
24216,2939
24217,406
24219,11265
24220,895
24221,938
24224,6734
24225,1697
24226,1433
24228,7016
24230,9597
24236,3085
24237,1192
24239,113
24243,2222
24244,5723
24245,1129
24246,455
24248,2596
24250,1319
24251,8773
24256,3491
24258,1624
24260,5734
24263,7950
24265,930
24266,9521
24269,324
24270,582
24271,2689
24272,527
24273,6262
24277,5849
24279,5541
24280,823
24281,2487
24282,727
24283,2171
24290,1874
24292,535
24293,10791
24301,14366
24311,1977
24312,2401
24313,884
24314,1560
24315,3774
24316,50
24317,3858
24318,639
24319,6979
24322,174
24323,644
24324,2013
24325,1039
24326,1058
24328,1726
24330,3401
24333,17996
24340,5657
24343,9267
24347,1931
24348,3958
24350,1261
24351,668
24352,890
24354,15315
24360,6169
24361,5431
24363,1365
24366,781
24368,4953
24370,6572
24374,787
24375,1611
24377,348
24378,1229
24380,2639
24381,3816
24382,14366
24401,35499
24411,112
24412,131
24413,178
24415,41
24416,8807
24421,3868
24422,6315
24426,14329
24430,2643
24431,2656
24432,336
24433,99
24435,1925
24437,904
24439,1253
24440,2916
24441,6140
24442,120
24445,2673
24448,376
24450,16741
24457,270
24458,442
24459,818
24460,1530
24464,213
24465,1382
24467,2212
24471,1355
24472,2271
24473,922
24474,544
24476,280
24477,10573
24479,1537
24482,4872
24483,587
24484,741
24485,389
24486,3490
24487,320
24501,26757
24502,43426
24503,19331
24504,9777
24517,5693
24520,2450
24521,10576
24522,9213
24523,18952
24526,1593
24527,3027
24528,3200
24529,1724
24530,1088
24531,9203
24534,1740
24536,194
24538,4742
24539,134
24540,32170
24541,28221
24549,4292
24550,7258
24551,20667
24553,1902
24554,3995
24555,2140
24556,3053
24557,7977
24558,6347
24562,426
24563,5489
24565,1026
24566,1402
24569,1064
24570,20
24571,1979
24572,16395
24574,3977
24577,5239
24578,1056
24579,1389
24580,613
24581,23
24586,5562
24588,9647
24589,2271
24590,8074
24592,13934
24593,1963
24594,1651
24595,679
24597,1257
24598,1984
24599,606
24601,77
24602,962
24603,978
24604,342
24605,9301
24606,170
24607,462
24609,7630
24612,229
24613,911
24614,8061
24620,2774
24622,1028
24628,295
24630,6774
24631,2843
24634,574
24635,1650
24637,3410
24639,3533
24641,5953
24646,750
24649,2760
24651,6314
24656,3404
24657,321
24701,20786
24712,2063
24714,257
24715,594
24716,508
24719,223
24724,66
24726,566
24729,149
24731,255
24733,853
24736,902
24737,243
24738,308
24740,30435
24747,3006
24801,3858
24808,675
24811,599
24813,511
24815,559
24816,151
24817,954
24818,1409
24822,955
24823,383
24826,150
24827,1501
24828,927
24830,139
24831,250
24834,412
24836,800
24839,1523
24843,158
24844,1810
24845,282
24846,244
24847,293
24848,262
24849,337
24850,1093
24851,419
24853,793
24854,550
24857,984
24860,552
24861,307
24862,651
24866,240
24867,409
24868,1686
24869,351
24870,2874
24871,309
24872,783
24873,600
24874,2729
24878,337
24879,657
24880,356
24881,601
24882,483
24884,265
24887,67
24888,167
24892,1513
24894,388
24898,198
24901,9128
24910,5383
24915,590
24916,558
24918,1677
24920,346
24924,512
24925,935
24927,365
24931,1544
24934,503
24935,688
24938,1518
24941,1059
24944,401
24945,393
24946,1533
24951,1489
24954,3514
24957,346
24962,186
24963,4095
24966,1286
24970,4575
24974,299
24976,1005
24977,441
24981,631
24983,2443
24984,185
24986,5216
24991,521
