GEOID,POP10
16001,40371
16002,15877
16020,1150
16022,368
16023,4169
16024,209
16025,5564
16027,306
16028,1886
16029,705
16030,316
16033,6165
16034,2054
16035,122
16036,200
16037,4589
16038,3517
16040,975
16041,1888
16045,1195
16046,14396
16048,139
16049,3241
16050,1546
16051,3043
16052,2447
16053,4020
16054,497
16055,8486
16056,4791
16057,13909
16059,7738
16061,2761
16063,6559
16066,28060
16101,34042
16102,5755
16105,15448
16110,314
16111,1409
16112,1571
16113,448
16114,606
16115,3287
16116,3074
16117,17185
16120,2463
16121,4941
16123,2237
16124,2228
16125,18186
16127,16145
16130,2023
16131,933
16132,355
16133,1573
16134,3886
16136,801
16137,12941
16140,123
16141,1806
16142,7056
16143,2901
16145,2726
16146,14040
16148,16959
16150,7426
16151,77
16153,2624
16154,2492
16155,103
16156,3319
16157,3477
16159,4706
16160,864
16161,644
16201,18214
16210,1014
16211,104
16212,339
16213,204
16214,10127
16217,101
16218,1195
16222,2526
16223,154
16224,1181
16226,8279
16228,371
16229,4997
16230,494
16232,4281
16233,1246
16235,1256
16236,262
16238,410
16239,4172
16240,1533
16242,4693
16244,265
16245,207
16246,252
16248,3130
16249,2089
16250,315
16253,91
16254,3471
16255,1943
16256,2084
16258,1869
16259,1934
16260,296
16262,3007
16263,317
16301,16321
16311,564
16312,25
16313,1848
16314,5507
16316,5436
16317,1456
16319,1355
16321,76
16322,158
16323,16372
16326,391
16327,2978
16328,80
16329,528
16331,88
16332,53
16333,240
16334,338
16335,28445
16340,1990
16341,2030
16342,2281
16343,449
16344,523
16345,3543
16346,3247
16347,2238
16350,2737
16351,1716
16352,245
16353,3348
16354,11379
16360,1383
16361,53
16362,1102
16364,1347
16365,18579
16370,358
16371,3260
16372,499
16373,3510
16374,1968
16401,6581
16402,956
16403,7029
16404,3269
16405,922
16406,3509
16407,11317
16410,1854
16411,1477
16412,10480
16415,8916
16416,203
16417,8329
16420,650
16421,2518
16422,401
16423,4450
16424,4676
16426,3730
16427,193
16428,12478
16433,5384
16434,2990
16435,2108
16436,756
16438,8083
16440,891
16441,10136
16442,2958
16443,1425
16444,1717
16501,2044
16502,16664
16503,16850
16504,17322
16505,17168
16506,23720
16507,11088
16508,16050
16509,26810
16510,25625
16511,11382
16546,1154
16563,1621
16601,33870
16602,29554
16611,2410
16613,1535
16616,116
16617,2806
16619,347
16620,414
16621,737
16622,175
16623,567
16624,204
16625,3868
16627,2278
16630,5080
16631,90
16633,200
16634,302
16635,11321
16636,742
16637,2873
16638,67
16639,1494
16640,817
16641,2598
16645,142
16646,2558
16647,764
16648,15538
16650,2036
16651,5813
16652,18028
16655,1601
16656,1297
16657,1343
16659,303
16661,951
16662,6040
16664,2104
16665,299
16666,2960
16667,1392
16668,3569
16669,2351
16670,47
16671,505
16672,187
16673,5519
16674,736
16677,481
16678,2689
16679,844
16680,427
16682,117
16683,383
16685,249
16686,13488
16689,462
16691,314
16692,753
16693,4185
16694,254
16695,1198
16699,1469
16701,17980
16720,1392
16724,143
16725,166
16726,542
16727,211
16728,25
16729,761
16730,121
16731,2818
16732,293
16733,222
16734,287
16735,6309
16738,2679
16740,1032
16743,3942
16744,332
16745,611
16746,1265
16748,2997
16749,4319
16750,417
16801,42812
16802,12764
16803,23685
16820,1217
16821,318
16822,2283
16823,26617
16825,240
16826,616
16827,3991
16828,4478
16829,666
16830,13695
16832,510
16833,5342
16834,299
16835,238
16836,1152
16837,186
16838,1821
16839,489
16840,510
16841,5934
16843,657
16844,2769
16845,1088
16847,335
16848,319
16849,331
16851,866
16852,371
16853,300
16854,947
16855,282
16858,3688
16859,542
16860,451
16861,311
16863,718
16865,1839
16866,9881
16868,483
16870,7046
16871,46
16872,1551
16874,1371
16875,3945
16876,311
16877,1762
16878,1762
16879,532
16881,2232
16882,300
16901,10243
16911,332
16912,1776
16914,2347
16915,5929
16917,1437
16920,2006
16921,475
16922,2002
16923,1470
16925,3186
16926,872
16927,651
16928,1387
16929,2320
16930,1300
16932,734
16933,7488
16935,1256
16936,2095
16937,172
16938,747
16939,295
16940,302
16941,69
16942,847
16943,549
16946,2484
16947,4818
16948,1634
16950,3378
