GEOID,POP10
53001,1901
53002,2299
53003,141
53004,3330
53005,19425
53006,1779
53007,1841
53010,7681
53011,2260
53012,18097
53013,3308
53014,7962
53015,2609
53016,384
53017,5538
53018,7899
53019,2027
53020,3500
53021,4709
53022,18920
53023,1496
53024,16579
53027,22041
53029,20799
53031,43
53032,4757
53033,4885
53034,1811
53035,2406
53036,2720
53037,9260
53038,4013
53039,4863
53040,8064
53042,6690
53044,2297
53045,21686
53046,1107
53047,78
53048,3364
53049,2451
53050,6986
53051,35651
53057,1928
53058,3243
53059,1767
53061,5196
53063,1552
53065,2226
53066,33830
53069,697
53070,4713
53072,23907
53073,15757
53074,12880
53075,3345
53076,3648
53078,1912
53079,1413
53080,5715
53081,43129
53083,20362
53085,11267
53086,8255
53088,379
53089,18568
53090,21873
53091,2018
53092,20024
53093,1981
53094,19169
53095,27139
53097,6319
53098,11965
53103,3724
53104,5426
53105,29225
53108,3329
53110,18320
53114,2678
53115,15788
53118,7202
53119,5608
53120,9679
53121,19045
53122,5985
53125,1895
53126,6431
53128,8947
53129,13973
53130,7755
53132,34863
53137,1702
53139,2802
53140,30017
53142,32375
53143,23264
53144,27256
53146,7458
53147,16457
53149,19057
53150,24850
53151,31987
53153,2328
53154,34451
53156,2992
53158,15917
53167,399
53168,8643
53170,2380
53172,21156
53177,8329
53178,2626
53179,6310
53181,7357
53182,9412
53183,2815
53184,4271
53185,18551
53186,33592
53188,35195
53189,26228
53190,19200
53191,2842
53192,217
53195,114
53202,23386
53203,938
53204,42355
53205,10050
53206,28210
53207,35149
53208,31133
53209,46917
53210,28126
53211,35406
53212,30416
53213,26020
53214,34725
53215,60953
53216,32264
53217,29192
53218,40625
53219,33880
53220,26303
53221,37701
53222,25165
53223,29230
53224,21284
53225,25706
53226,18370
53227,23357
53228,14369
53233,16453
53235,9270
53295,359
53402,33174
53403,27432
53404,15658
53405,25193
53406,25845
53501,23
53502,2421
53503,1947
53504,2084
53505,354
53506,1125
53507,2196
53508,5262
53510,1482
53511,48929
53515,2268
53516,2152
53517,1752
53518,1330
53520,6810
53521,3656
53522,1085
53523,4949
53525,4052
53526,565
53527,9963
53528,5734
53529,2031
53530,4566
53531,4338
53532,13606
53533,7276
53534,11512
53536,8503
53537,781
53538,18468
53540,169
53541,861
53543,1641
53544,800
53545,23117
53546,30648
53548,18558
53549,10414
53550,1239
53551,8273
53553,624
53554,1134
53555,8465
53556,2594
53557,482
53558,10742
53559,6063
53560,3458
53561,1618
53562,23627
53563,10728
53565,4765
53566,15217
53569,1155
53570,2627
53571,280
53572,9970
53573,3062
53574,3877
53575,15494
53576,2319
53577,1371
53578,5924
53579,1760
53580,564
53581,10699
53582,1079
53583,5747
53585,2215
53586,2284
53587,1290
53588,4077
53589,19427
53590,36294
53593,19225
53594,5144
53597,16844
53598,2511
53599,69
53702,50
53703,27958
53704,44034
53705,23494
53706,5133
53711,45728
53713,22146
53714,16463
53715,12136
53716,18419
53717,11962
53718,11753
53719,28487
53726,5177
53792,0
53801,878
53802,58
53803,1306
53804,1372
53805,5269
53806,1831
53807,4843
53808,1049
53809,4120
53810,429
53811,3371
53813,6075
53816,810
53817,205
53818,15091
53820,2532
53821,8456
53825,487
53826,1332
53827,292
53901,14445
53910,3508
53911,1351
53913,19881
53916,22507
53919,2629
53920,414
53922,1036
53923,2098
53924,1360
53925,7781
53926,1628
53928,128
53929,2782
53930,1285
53931,237
53932,2573
53933,4117
53934,4396
53935,307
53936,1610
53937,1053
53939,244
53941,2932
53943,1065
53944,2224
53946,4386
53947,137
53948,8414
53949,6011
53950,5449
53951,2601
53952,4377
53953,282
53954,6926
53955,5692
53956,3397
53959,13384
53960,3268
53961,837
53963,13910
53964,3604
53965,10398
53968,2329
53969,419
