GEOID,POP10
11001,26883
11003,41356
11004,14016
11005,1806
11010,23821
11020,5914
11021,17729
11023,9027
11024,8002
11030,17962
11040,40782
11042,520
11050,30171
11096,8344
11101,25484
11102,34133
11103,38780
11104,27232
11105,36688
11106,38875
11109,3523
11201,51128
11203,76174
11204,78134
11205,40366
11206,81677
11207,93386
11208,94469
11209,68853
11210,62008
11211,90117
11212,84500
11213,63767
11214,88630
11215,63488
11216,54316
11217,35881
11218,75220
11219,92221
11220,99598
11221,78895
11222,36934
11223,78731
11224,47621
11225,56829
11226,101572
11228,41788
11229,80018
11230,86408
11231,33336
11232,28265
11233,67053
11234,87757
11235,79132
11236,93877
11237,49896
11238,49262
11239,13393
11351,0
11354,54878
11355,85871
11356,23438
11357,39150
11358,37546
11359,0
11360,18884
11361,28606
11362,17823
11363,6988
11364,34555
11365,42252
11366,13532
11367,41047
11368,109931
11369,38615
11370,39688
11371,0
11372,66636
11373,100820
11374,43600
11375,68733
11377,89830
11378,34981
11379,34821
11385,98592
11411,18556
11412,34882
11413,38912
11414,26148
11415,19341
11416,24861
11417,28967
11418,36256
11419,47211
11420,44354
11421,39127
11422,30425
11423,29987
11424,0
11425,0
11426,17590
11427,23593
11428,19168
11429,25105
11430,184
11432,60809
11433,32687
11434,59129
11435,53687
11436,17949
11451,0
11501,19148
11507,7406
11509,2653
11510,33048
11514,4673
11516,7556
11518,10549
11520,43341
11530,27273
11542,27633
11545,12065
11547,793
11548,2780
11549,2922
11550,56435
11552,23616
11553,26034
11554,38132
11556,17
11557,7823
11558,8370
11559,8176
11560,6464
11561,37280
11563,22666
11565,8690
11566,35321
11568,4555
11569,1398
11570,26646
11572,30574
11575,16272
11576,12366
11577,12337
11579,5055
11580,40113
11581,20844
11590,45768
11596,10480
11598,13328
11691,60035
11692,18540
11693,11916
11694,20408
11697,4079
11701,27109
11702,14498
11703,16415
11704,40222
11705,8030
11706,62543
11709,6669
11710,34496
11713,10401
11714,22658
11715,4752
11716,10700
11717,60745
11718,3103
11719,3589
11720,29189
11721,6292
11722,35177
11724,3220
11725,29150
11726,19857
11727,29030
11729,28032
11730,14712
11731,30184
11732,3430
11733,18949
11735,32098
11738,17638
11739,1223
11740,9454
11741,27655
11742,13261
11743,42230
11746,67094
11747,19803
11749,3345
11751,14961
11752,9531
11753,12014
11754,18958
11755,12387
11756,42791
11757,45700
11758,53804
11762,22360
11763,28506
11764,13200
11765,737
11766,12635
11767,14530
11768,21902
11769,9506
11770,137
11771,10007
11772,44837
11776,24235
11777,8968
11778,12709
11779,38421
11780,15524
11782,15814
11783,21288
11784,24655
11786,6344
11787,35772
11788,16821
11789,7895
11790,18511
11791,25076
11792,8523
11793,32298
11794,3165
11795,26030
11796,4056
11797,9041
11798,15347
11801,39553
11803,28127
11804,5010
11901,27172
11930,1343
11931,151
11932,1398
11933,6844
11934,7263
11935,3304
11937,15398
11939,926
11940,5210
11941,1986
11942,4603
11944,4299
11946,14068
11947,416
11948,1123
11949,14573
11950,16268
11951,13680
11952,4637
11953,13553
11954,3326
11955,3285
11956,349
11957,743
11958,635
11959,939
11960,1084
11961,12834
11962,494
11963,6622
11964,1858
11965,534
11967,26583
11968,11593
11970,522
11971,5818
11972,1321
11973,9
11975,408
11976,1565
11977,2467
11978,3255
11980,4990
