GEOID,POP10
88001,37484
88002,1656
88003,894
88004,699
88005,27116
88007,24048
88008,5747
88009,88
88011,27698
88012,25961
88020,882
88021,18421
88022,1343
88023,2406
88024,236
88025,256
88026,1658
88027,493
88028,492
88029,1873
88030,23222
88032,195
88033,11
88034,96
88038,431
88039,465
88040,116
88041,1243
88042,250
88043,1621
88044,3896
88045,3662
88046,697
88047,1967
88048,3862
88049,408
88051,94
88052,270
88053,133
88055,37
88056,233
88061,18585
88063,12799
88065,624
88072,2501
88081,15708
88101,45006
88103,278
88112,123
88113,103
88114,35
88115,44
88116,455
88118,180
88119,1932
88120,239
88121,152
88124,1165
88125,90
88126,30
88130,18651
88132,199
88134,46
88135,1804
88136,44
88201,25490
88203,31561
88210,17217
88220,33725
88230,5179
88231,3238
88232,2525
88240,37149
88242,6141
88250,270
88252,2160
88253,935
88254,191
88255,128
88256,1925
88260,14343
88262,30
88263,175
88264,39
88265,243
88267,1349
88268,7
88301,1386
88310,35776
88311,854
88312,2586
88314,210
88316,2351
88317,1751
88318,381
88321,187
88323,14
88324,210
88325,899
88330,3054
88336,267
88337,2295
88338,189
88339,618
88340,3616
88341,538
88342,52
88343,48
88344,159
88345,8845
88346,3132
88347,100
88348,314
88349,70
88350,368
88351,256
88352,5188
88353,473
88354,108
88355,29
88401,6944
88410,129
88411,82
88414,39
88415,3569
88416,189
88417,25
88418,294
88419,229
88421,19
88422,68
88424,128
88426,1212
88427,119
88430,162
88431,49
88434,369
88435,3559
88436,185
