GEOID,POP10
66002,13755
66006,7459
66007,5614
66008,286
66010,606
66012,11210
66013,1839
66014,349
66015,782
66016,519
66017,304
66018,5760
66019,246
66020,1442
66021,2612
66023,1124
66024,927
66025,7704
66026,698
66027,5742
66030,20961
66031,1072
66032,5115
66033,767
66035,1311
66039,628
66040,3404
66041,725
66042,657
66043,10787
66044,28417
66045,2023
66046,19452
66047,18268
66048,35475
66049,25957
66050,1822
66052,2031
66053,7524
66054,2860
66056,1694
66058,393
66060,1122
66061,55805
66062,74411
66064,6098
66066,2636
66067,16170
66070,2661
66071,12360
66072,1054
66073,2537
66075,2103
66076,2200
66078,961
66079,781
66080,1065
66083,8910
66085,7779
66086,9759
66087,2042
66088,2457
66090,2520
66091,352
66092,4084
66093,609
66094,416
66095,896
66097,1071
66101,13220
66102,29282
66103,13934
66104,25401
66105,2924
66106,23367
66109,20480
66111,10155
66112,11458
66115,0
66118,3
66202,16173
66203,19156
66204,18832
66205,13216
66206,9693
66207,13004
66208,20945
66209,19561
66210,18102
66211,4276
66212,32096
66213,27322
66214,11691
66215,24770
66216,24368
66217,5319
66218,7754
66219,10486
66220,7133
66221,15219
66223,21759
66224,11917
66226,12877
66227,4543
66401,1721
66402,2955
66403,757
66404,530
66406,421
66407,479
66408,434
66409,2997
66411,1292
66412,287
66413,1802
66414,2914
66415,885
66416,489
66417,310
66418,707
66419,442
66422,487
66423,985
66424,610
66425,465
66427,1281
66428,415
66429,579
66431,671
66432,396
66434,4828
66436,5879
66438,149
66439,2747
66440,2063
66441,26746
66442,14283
66449,846
66451,1793
66501,260
66502,43850
66503,13428
66506,3614
66507,1247
66508,4375
66509,2596
66510,779
66512,3361
66514,1657
66515,425
66516,378
66517,2087
66518,189
66520,577
66521,1532
66522,49
66523,3833
66524,2499
66526,801
66527,267
66528,945
66531,1380
66532,668
66533,1832
66534,3725
66535,2616
66536,3922
66537,1448
66538,3264
66539,2806
66540,540
66541,264
66542,3335
66543,725
66544,337
66546,1012
66547,7617
66548,961
66549,1646
66550,607
66552,396
66554,567
66603,2001
66604,23344
66605,19919
66606,11284
66607,10498
66608,5991
66609,7068
66610,9080
66611,9832
66612,2477
66614,31354
66615,2814
66616,5874
66617,8688
66618,9402
66619,3070
66621,643
66622,76
66701,12325
66710,746
66711,610
66712,1939
66713,5836
66714,177
66716,567
66717,497
66720,11299
66724,1065
66725,5739
66728,91
66732,291
66733,2215
66734,332
66735,421
66736,3954
66738,376
66739,5453
66740,477
66741,237
66743,4373
66746,261
66748,2750
66749,7974
66751,849
66753,1077
66754,451
66755,1178
66756,1007
66757,3560
66758,216
66760,98
66761,238
66762,24786
66763,3369
66767,511
66769,557
66770,1158
66771,1028
66772,253
66773,866
66775,191
66776,1288
66777,639
66778,139
66779,650
66780,589
66781,1347
66782,178
66783,2230
66801,28492
66830,262
66833,536
66834,848
66835,1360
66838,182
66839,4007
66840,777
66842,324
66843,205
66845,1232
66846,3504
66849,485
66850,228
66851,583
66852,631
66853,429
66854,816
66856,1613
66857,943
66858,456
66859,178
66860,1258
66861,3204
66862,116
66863,63
66864,456
66865,1124
66866,1789
66868,764
66869,748
66870,166
66871,1346
66872,1134
66873,319
66901,6605
66930,186
66932,157
66933,298
66935,2563
66936,344
66937,893
66938,1005
66939,537
66940,339
66941,242
66942,247
66943,505
66944,195
66945,1096
66946,126
66948,494
66949,668
66951,764
66952,499
66953,703
66955,114
66956,1157
66958,314
66959,203
66960,167
66962,264
66963,135
66964,204
66966,624
66967,2096
66968,1626
66970,97
