GEOID,INTPTLAT,INTPTLONG
77002,29.756845,-95.365652
77003,29.749808,-95.345901
77004,29.724893,-95.363752
77005,29.718435,-95.423555
77006,29.740970,-95.391302
77007,29.771545,-95.411083
77008,29.798249,-95.416933
77009,29.795344,-95.367590
77010,29.753624,-95.359810
77011,29.743564,-95.308910
77012,29.718525,-95.274137
77013,29.791808,-95.228991
77014,29.981209,-95.463971
77015,29.763930,-95.173121
77016,29.862532,-95.299980
77017,29.689824,-95.252393
77018,29.826448,-95.426267
77019,29.754150,-95.409498
77020,29.773179,-95.314327
77021,29.698430,-95.356900
77022,29.831590,-95.379553
77023,29.721825,-95.318275
77024,29.771225,-95.511751
77025,29.685706,-95.434764
77026,29.800187,-95.328888
77027,29.740079,-95.446409
77028,29.825715,-95.286149
77029,29.759665,-95.256251
77030,29.706787,-95.401748
77031,29.652205,-95.546230
77032,29.987805,-95.353412
77033,29.666880,-95.335133
77034,29.619365,-95.191192
77035,29.653418,-95.475296
77036,29.701847,-95.534537
77037,29.890360,-95.392527
77038,29.918595,-95.441194
77039,29.911171,-95.341182
77040,29.874575,-95.527099
77041,29.858600,-95.580768
77042,29.741325,-95.560254
77043,29.812687,-95.583634
77044,29.906619,-95.180595
77045,29.635793,-95.432889
77046,29.733777,-95.433346
77047,29.610650,-95.386863
77048,29.618714,-95.324221
77049,29.832928,-95.149040
77050,29.902887,-95.269296
77051,29.656113,-95.378696
77053,29.583542,-95.460693
77054,29.680250,-95.404913
77055,29.796871,-95.491650
77056,29.748202,-95.468948
77057,29.744081,-95.487974
77058,29.561579,-95.099626
77059,29.613602,-95.119370
77060,29.934695,-95.394872
77061,29.647012,-95.276630
77062,29.573552,-95.130613
77063,29.736295,-95.523292
77064,29.918045,-95.535685
77065,29.926556,-95.603242
77066,29.957234,-95.503258
77067,29.952629,-95.446609
77068,30.007063,-95.488362
77069,29.988446,-95.531201
77070,29.979670,-95.572835
77071,29.652393,-95.521183
77072,29.699688,-95.584817
77073,29.999296,-95.400207
77074,29.687947,-95.515725
77075,29.620420,-95.268939
77076,29.860021,-95.382184
77077,29.750233,-95.615384
77078,29.852379,-95.254076
77079,29.776093,-95.603037
77080,29.815893,-95.522964
77081,29.712099,-95.480935
77082,29.724490,-95.640002
77083,29.694472,-95.649627
77084,29.827486,-95.659920
77085,29.620736,-95.486150
77086,29.917695,-95.489993
77087,29.685621,-95.304159
77088,29.881487,-95.452619
77089,29.586959,-95.225601
77090,30.008240,-95.438996
77091,29.853067,-95.435966
77092,29.830024,-95.474409
77093,29.863400,-95.341409
77094,29.769285,-95.681292
77095,29.909215,-95.651234
77096,29.675339,-95.479372
77098,29.734813,-95.416098
77099,29.670869,-95.585990
77201,29.766003,-95.364364
77301,30.307375,-95.438548
77302,30.221853,-95.338811
77303,30.377954,-95.377140
77304,30.324546,-95.505008
77306,30.285840,-95.312397
77316,30.306163,-95.686390
