GEOID,POP10
73002,1062
73003,20617
73004,857
73005,9541
73006,3718
73007,2178
73008,19800
73009,1264
73010,17563
73011,416
73012,25851
73013,43933
73014,1431
73015,2877
73016,1850
73017,1780
73018,19936
73019,0
73020,20810
73021,352
73024,637
73025,11579
73026,10437
73027,1493
73028,3454
73029,1818
73030,4464
73032,222
73033,387
73034,39872
73036,18595
73038,2032
73040,1976
73041,366
73042,1073
73043,125
73044,20226
73045,10378
73047,4774
73048,2020
73049,5910
73050,1370
73051,10264
73052,6315
73053,745
73054,4189
73055,9942
73056,441
73057,2384
73058,332
73059,2924
73061,1596
73062,1396
73063,691
73064,20611
73065,6546
73066,417
73067,2161
73068,11707
73069,23912
73071,36711
73072,42797
73073,541
73074,1190
73075,9519
73077,7135
73078,7786
73079,643
73080,9276
73082,2980
73084,6518
73086,8345
73089,11522
73090,1198
73092,908
73093,2612
73095,1895
73096,13037
73097,187
73098,4227
73099,57492
73102,3858
73103,4315
73104,1664
73105,5210
73106,13581
73107,26561
73108,15350
73109,20594
73110,32666
73111,11781
73112,30943
73114,17422
73115,20541
73116,9241
73117,5191
73118,13571
73119,31347
73120,34824
73121,3053
73122,13164
73127,24077
73128,4200
73129,20126
73130,19439
73131,3145
73132,26432
73134,4312
73135,20529
73139,17253
73141,2727
73142,10707
73145,2859
73149,4643
73150,4609
73151,1446
73159,30350
73160,53666
73162,27758
73165,5809
73169,1782
73170,35343
73173,1299
73179,3082
73401,34927
73425,84
73430,1176
73432,974
73433,2761
73434,699
73437,107
73438,3708
73439,7400
73440,398
73441,165
73442,428
73443,3585
73444,156
73446,8042
73447,1205
73448,5784
73449,2987
73450,1248
73453,661
73455,673
73456,2082
73458,952
73459,1132
73460,4747
73461,795
73463,3501
73481,978
73487,232
73491,721
73501,20935
73503,10996
73505,49809
73507,22847
73520,149
73521,21636
73526,2133
73527,5184
73528,680
73529,5344
73530,442
73531,401
73532,600
73533,28434
73537,643
73538,4675
73539,218
73540,439
73541,3106
73542,4659
73543,1859
73544,268
73546,1232
73547,2319
73548,519
73549,296
73550,2512
73551,65
73552,1612
73553,46
73554,3614
73555,214
73556,166
73557,427
73559,540
73560,829
73562,772
73564,551
73565,1092
73566,1674
73567,860
73568,1182
73569,537
73570,1128
73571,87
73572,3699
73573,2551
73601,10299
73620,1194
73622,266
73624,2142
73625,554
73626,1136
73627,628
73628,1583
73632,3433
73638,142
73639,602
73641,762
73642,187
73644,14147
73645,1538
73646,384
73647,519
73650,1020
73651,4268
73654,866
73655,864
73658,260
73659,160
73660,430
73661,420
73662,6093
73663,1332
73664,1184
73666,180
73667,517
73669,1675
73673,319
73701,24808
73703,27951
73705,267
73716,510
73717,6846
73718,501
73719,83
73720,265
73722,427
73724,1190
73726,472
73727,267
73728,1861
73729,578
73730,734
73731,171
73733,221
73734,1067
73735,684
73736,356
73737,3367
73738,1134
73739,369
73741,1614
73742,3824
73743,122
73744,267
73746,37
73747,285
73749,448
73750,7025
73753,468
73754,1078
73755,905
73756,352
73757,178
73758,197
73759,1468
73760,470
73761,395
73762,2156
73763,1623
73764,144
73766,1096
73768,1568
73771,495
73772,6119
73773,1744
73801,15228
73832,929
73834,1643
73835,309
73838,462
73840,691
73841,1482
73842,494
73843,883
73844,269
73848,2156
73851,80
73852,2051
73853,379
73855,106
73857,623
73858,1666
73859,1459
73860,1337
73901,156
73931,510
73932,2092
73933,1697
73937,173
73938,781
73939,1695
73942,12953
73944,388
73945,2889
73946,45
73947,472
73949,1688
73950,1736
73951,1141
