GEOID,POP10,INTPTLAT,INTPTLONG
83001,15851,43.39455,-110.62976299999998
83011,240,43.52418,-110.455876
83012,180,43.732465000000005,-110.79064199999999
83013,395,43.993776000000004,-110.465484
83014,3595,43.456152,-110.97438400000001
83025,400,43.593599,-110.848171
83101,3104,41.964275,-110.55543300000001
83110,4307,42.725902000000005,-110.84921899999999
83111,519,42.77175,-111.17436200000002
83112,666,42.920608,-110.832476
83113,3278,42.531855,-110.25786799999999
83114,828,42.205382,-110.97657
83115,830,42.890755,-110.31563100000001
83116,728,41.768997999999996,-110.53334
83118,1139,43.047855,-110.997576
83119,172,42.643918,-110.988197
83120,471,42.918126,-111.118724
83121,14,41.819716,-110.533905
83122,494,42.820258,-110.946526
83123,711,42.221111,-110.250207
83124,137,41.773109000000005,-110.234012
83126,334,42.593740999999994,-110.83076299999999
83127,3041,42.96043,-110.96390500000001
83128,1601,43.064401000000004,-110.776831
83201,37199,42.904933,-112.38007900000001
83202,21608,42.925509000000005,-112.182744
83203,309,43.042388,-112.49594499999999
83204,18026,42.856338,-112.62986599999999
83209,1175,42.857791,-112.426322
83210,3449,43.01833,-112.866464
83211,6374,42.701149,-113.028458
83212,137,42.538792,-112.54398400000001
83213,1644,43.539144,-113.266673
83214,671,42.539852,-112.307658
83215,26,43.443158000000004,-112.812491
83217,843,42.777857,-111.94271499999999
83218,338,43.317687,-112.165272
83220,137,42.376948,-111.42393700000001
83221,27021,43.324081,-112.55204499999999
83223,139,42.181781,-111.40695900000001
83226,2504,44.631956,-114.349893
83227,142,44.248912,-114.50663300000001
83228,522,42.233732,-112.060367
83232,467,42.138463,-111.971088
83233,109,42.132912,-111.237351
83234,1213,42.422579,-112.10109399999999
83235,99,44.575992,-113.69670500000001
83236,2275,43.191056,-111.87246
83237,1146,42.027452000000004,-111.778558
83238,109,42.321016,-111.11642900000001
83239,572,42.51462,-111.30743999999999
83241,1980,42.514851,-111.76536200000001
83243,80,42.297425,-112.65128
83244,358,44.116803000000004,-113.12386799999999
83245,2257,42.818119,-112.20773200000001
83246,1069,42.611018,-112.02467
83250,1637,42.672528,-112.204751
83251,1097,43.942426,-113.88417700000001
83252,4154,42.174414,-112.40656499999999
83253,165,44.315204,-113.690673
83254,3617,42.328790999999995,-111.271892
83255,1213,43.685697,-113.58363700000001
83261,536,42.216058000000004,-111.433149
83262,1386,43.225761,-112.774496
83263,9258,42.181249,-111.75321299999999
83271,531,42.442204,-112.91278
83272,313,42.166402000000005,-111.509215
83274,9246,43.348121,-112.098021
83276,4097,42.757689,-111.51590800000001
83277,111,43.066895,-112.667158
83278,186,44.336337,-114.813801
83281,93,42.329852,-111.965452
83283,147,42.371097,-111.632456
83285,131,43.072445,-111.326986
83286,1241,42.063423,-112.015748
83287,299,42.042246,-111.39919099999999
83301,52010,42.400555,-114.524876
83302,196,42.226893,-115.009033
83311,562,42.391735,-113.56472
83312,168,41.975984999999994,-113.650773
83313,3625,43.351684000000006,-114.25719099999999
83314,898,42.985015999999995,-114.95159199999999
83316,9626,42.606181,-114.880351
83318,17226,42.437884000000004,-113.816498
83320,1006,43.481455,-113.872708
83321,550,42.463501,-114.914924
83322,42,43.349499,-114.978595
83323,1951,42.50359,-113.392146
83324,788,42.87274,-114.27211000000001
83325,918,42.587877,-114.24084599999999
83327,970,43.492599,-114.809455
83328,5347,42.570448,-114.61316699999999
83330,6599,42.951933000000004,-114.707998
83332,2361,42.803115000000005,-114.924985
83333,10472,43.568303,-114.31089399999999
83334,2060,42.44446,-114.29208899999999
83335,1840,42.579582,-114.066822
83336,4951,42.564676,-113.824649
83337,33,43.224071,-115.15205800000001
83338,19782,42.725103999999995,-114.431903
83340,4682,43.706431,-114.618421
83341,6491,42.419134,-114.37083500000001
83342,1371,42.177465999999995,-113.25509699999999
83344,1128,42.446919,-114.138302
83346,1442,42.278315,-113.81991299999999
83347,3258,42.663622,-113.80901999999999
83348,132,43.249472,-114.10768
83349,1062,43.096594,-114.181472
83350,12268,42.694326000000004,-113.579982
83352,3330,43.070085,-114.41232600000001
83353,1335,43.692284,-114.32081799999999
83354,18,43.670188,-114.32226399999999
83355,5405,42.757435,-114.722206
83401,37966,43.542409,-111.877936
83402,26069,43.534558000000004,-112.173804
83404,21606,43.422784,-112.012073
83406,15902,43.443948,-111.811633
83414,544,43.905297999999995,-110.943196
83420,2539,44.077471,-111.34644399999999
83421,319,44.020108,-111.529228
83422,3392,43.728569,-111.231457
83423,860,44.300087,-112.28054499999999
83424,290,43.909949,-111.16811399999999
83425,581,43.912196,-112.24243100000001
83427,1372,43.524613,-111.932544
83428,416,43.473108,-111.168679
83429,1048,44.477202,-111.39811599999999
83431,876,43.688427000000004,-112.03293500000001
83433,44,44.484482,-111.33310300000001
83434,1741,43.752646999999996,-112.00638500000001
83435,653,43.988863,-112.568602
83436,491,43.857158,-111.47204599999999
83440,34610,43.81469,-111.822546
83442,19250,43.671181,-111.893735
83443,1107,43.515951,-111.518092
83444,1381,43.719411,-112.30158600000001
83445,7406,43.979292,-111.767357
83446,48,44.472573,-112.18763600000001
83448,2451,43.850004,-111.692649
83449,249,43.259048,-111.41719099999999
83450,1104,43.830648,-112.405569
83451,791,43.866555,-111.633321
83452,1484,43.835421000000004,-111.218327
83454,531,43.595424,-111.952242
83455,4970,43.614042,-111.183881
83460,860,43.81702,-111.782214
83462,464,45.301183,-113.80933700000001
83463,130,45.582568,-114.05395700000001
83464,345,44.525949,-113.249572
83465,109,44.784888,-113.67473700000001
83466,273,45.414846000000004,-114.04662900000001
83467,6270,44.980596999999996,-113.897498
83468,170,44.922259000000004,-113.59233200000001
83469,32,45.388152000000005,-114.420694
83501,34230,46.210115,-116.928725
83520,194,46.546310999999996,-116.32501699999999
83522,2215,45.9196,-116.51154
83523,759,46.248903999999996,-116.44353600000001
83524,989,46.365734,-116.66554199999999
83525,376,45.803736,-115.51037099999999
83526,278,46.147763,-116.412071
83530,5404,45.919928000000006,-116.084204
83533,178,46.094501,-116.236915
83535,1089,46.534195000000004,-116.724005
83536,4230,46.224382,-116.001351
83537,1044,46.637598,-116.55086299999999
83539,2001,46.177855,-114.980094
83540,2190,46.345211,-116.782679
83541,1076,46.513376,-116.46946499999999
83542,129,45.569134999999996,-116.357252
83543,717,46.273204,-116.233428
83544,6092,46.497315,-116.14305800000001
83545,484,46.42642,-116.4218
83546,587,46.560005,-115.82223799999998
83547,219,45.173515,-116.218129
83548,117,46.360925,-116.50503300000001
83549,908,45.344169,-116.190931
83552,1225,46.008057,-115.932942
83553,1100,46.383615999999996,-115.89057700000001
83554,638,45.714301,-116.27066599999999
83555,564,46.127543,-116.689431
83601,41,43.89117,-115.25993799999999
83602,24,44.070601,-116.10868
83604,762,42.515345,-115.747855
83605,39649,43.661908000000004,-116.65628999999998
83607,21732,43.709410999999996,-116.750541
83610,946,44.743435999999996,-116.77331699999999
83611,2453,44.727283,-115.367783
83612,1925,44.919575,-116.58859199999999
83615,1571,44.720244,-116.054852
83616,22780,43.775559,-116.39491799999999
83617,15422,43.936885,-116.505201
83619,7201,43.9661,-116.910261
83622,1737,44.103371,-115.89806200000001
83623,1517,43.082032,-115.39263100000001
83624,1195,42.900895,-116.15836100000001
83626,1192,43.667499,-116.83212900000001
83627,620,42.917840000000005,-115.54731299999999
83628,4329,43.595444,-116.985621
83629,1721,43.911839,-116.130431
83631,1333,43.865442,-115.64048500000001
83632,214,44.540009999999995,-116.41289099999999
83633,540,43.013653000000005,-115.22081200000001
83634,24494,43.455781,-116.328453
83636,153,43.908912,-116.66350800000001
83637,206,44.109258000000004,-115.24948
83638,5903,45.066978000000006,-115.965305
83639,3300,43.397377,-116.86652600000001
83641,3438,43.354103,-116.58468400000001
83642,37008,43.568795,-116.40373100000001
83643,129,44.632146999999996,-116.440976
83644,9976,43.750958000000004,-116.579646
83645,636,44.368971,-116.58349299999999
83646,47098,43.649557,-116.43175600000001
83647,20789,43.400294,-115.523354
83648,3238,43.049579,-115.86640200000001
83650,552,42.853438,-116.67356799999999
83651,28611,43.587749,-116.62033799999999
83654,1672,45.109953000000004,-116.35941499999998
83655,4397,43.951269,-116.78964599999999
83656,582,43.726469,-116.799128
83657,174,44.223025,-116.296435
83660,5890,43.797717,-116.929571
83661,9881,44.080715999999995,-116.708522
83666,52,43.963326,-115.975879
83669,7365,43.719715,-116.495406
83670,553,44.018634000000006,-116.312919
83671,33,45.282734999999995,-115.27121299999999
83672,8583,44.374143,-116.957074
83676,4347,43.656040999999995,-116.907523
83677,44,45.080689,-115.481385
83686,46224,43.492217,-116.60770500000001
83687,29697,43.609971,-116.52913400000001
83702,22293,43.676435,-116.15210400000001
83703,16565,43.665568,-116.24303300000001
83704,39628,43.627161,-116.287653
83705,26631,43.561591,-116.21489199999999
83706,29732,43.591127,-116.19436
83709,50034,43.551111999999996,-116.290079
83712,8148,43.614926000000004,-116.107716
83713,28103,43.639768,-116.33361299999999
83714,20290,43.732675,-116.28843300000001
83716,14523,43.546065000000006,-115.944475
83801,6150,47.936834999999995,-116.666177
83802,68,47.049875,-115.57172
83803,744,48.031501,-116.44356599999999
83804,1254,48.045266,-116.97131100000001
83805,7437,48.867052,-116.540727
83806,220,46.894062,-116.36116200000001
83808,147,47.332912,-116.011684
83809,401,48.063601,-116.573546
83810,1189,47.542484,-116.45078500000001
83811,1411,48.10796,-116.138084
83812,66,47.023228,-116.23358700000001
83813,1158,48.085042,-116.672772
83814,23371,47.691736,-116.654109
83815,31015,47.726282,-116.789948
83821,210,48.538977,-116.850647
83822,2006,48.179546,-116.98956799999999
83823,1318,46.821265000000004,-116.544647
83824,348,47.113599,-116.91003700000002
83825,190,48.245783,-116.59463400000001
83826,45,48.976124,-116.188948
83827,143,46.778612,-116.173759
83830,733,47.086727,-116.36499099999999
83832,1524,46.552294,-116.909567
83833,1164,47.509953,-116.718369
83834,254,46.990696,-116.63960800000001
83835,19990,47.797214000000004,-116.660205
83836,1033,48.250939,-116.26911000000001
83837,3063,47.505619,-116.111104
83839,1417,47.609496,-116.163816
83840,227,48.310572,-116.515166
83841,338,48.201518,-116.751107
83842,148,47.444837,-116.546548
83843,25866,46.722245,-116.94015800000001
83844,1353,46.730066,-117.01480600000001
83845,1742,48.789034,-116.114617
83846,770,47.480713,-115.767256
83847,1719,48.577859000000004,-116.44909299999999
83848,137,48.672214000000004,-116.89153799999998
83849,1925,47.538107000000004,-115.991945
83850,2129,47.454339000000004,-116.234095
83851,1691,47.296877,-116.922804
83852,884,48.31108,-116.543458
83854,37245,47.719291999999996,-116.96746
83855,2111,46.994808,-116.888117
83856,6340,48.298487,-116.907683
83857,691,46.896561,-116.796131
83858,13656,47.863127,-116.949074
83860,6119,48.180561,-116.53629099999999
83861,6360,47.264602000000004,-116.540566
83864,17076,48.455281,-116.51238000000001
83866,320,47.155053,-116.42477199999999
83867,616,47.512968,-115.945426
83868,769,47.516289,-116.18261100000001
83869,4161,47.982344,-116.89235900000001
83870,312,47.125873999999996,-116.831523
83871,1938,46.741942,-116.742676
83872,705,46.867496,-116.97695900000001
83873,1591,47.582863,-115.843577
83874,64,47.643351,-115.804004
83876,1442,47.45747,-116.93056100000001
