GEOID,POP10,INTPTLAT,INTPTLONG
41001,16412,38.917606,-84.40337
41002,2510,38.740005,-83.968175
41003,2786,38.52964,-84.39024599999999
41004,4122,38.644125,-84.087983
41005,22569,39.006759,-84.760116
41006,4434,38.78443,-84.345639
41007,4193,38.892187,-84.294627
41008,7457,38.663314,-85.16864
41010,3217,38.499633,-84.608194
41011,25872,39.067114000000004,-84.532685
41014,6942,39.06629,-84.505282
41015,20864,38.979011,-84.484328
41016,6075,39.089673,-84.54799
41017,38940,39.029089,-84.561887
41018,27345,39.014901,-84.602186
41030,6299,38.788499,-84.589506
41031,15886,38.418648,-84.28871600000001
41033,1976,38.767235,-84.45875500000001
41034,1032,38.723934,-83.891318
41035,10785,38.719224,-84.654354
41039,2502,38.415115,-83.869813
41040,7265,38.650874,-84.331458
41041,7153,38.407395,-83.720679
41042,49968,39.000968,-84.651005
41043,1745,38.763933,-84.19550699999999
41044,1116,38.610431,-83.97243399999999
41045,1273,38.726929,-85.038033
41046,1414,38.717378000000004,-84.803336
41048,13959,39.098839,-84.706333
41049,2261,38.268969,-83.640286
41051,26796,38.934248,-84.548265
41052,107,38.677987,-84.768518
41055,1813,38.525392,-83.866465
41056,14228,38.594901,-83.778115
41059,2712,39.013395,-84.35138
41062,35,38.70401,-83.92284000000001
41063,3378,38.84653,-84.49512299999999
41064,2073,38.513826,-84.063757
41071,20869,39.073947,-84.48331999999999
41073,5955,39.102398,-84.479187
41074,5338,39.112758,-84.46446
41075,16459,39.081974,-84.453172
41076,16468,39.012728,-84.453965
41080,1849,39.05469,-84.824178
41083,1326,38.666019,-84.96746
41085,724,39.03641,-84.393332
41086,2771,38.689205,-84.87144
41091,16873,38.910267,-84.736327
41092,3514,38.815603,-84.691082
41093,2869,38.387403000000006,-83.558464
41094,13631,38.882754,-84.62410799999999
41095,3540,38.773680999999996,-84.747515
41097,7349,38.621179,-84.58144399999999
41098,2037,38.586870000000005,-85.00817099999999
41099,1169,39.035893,-84.468189
41101,18758,38.473824,-82.647933
41102,21712,38.427628000000006,-82.73018499999999
41121,1852,38.439426,-82.833635
41124,1039,38.033073,-82.851398
41129,9922,38.322078000000005,-82.64895600000001
41132,425,38.272196,-82.812826
41135,172,38.344302,-83.301975
41139,8271,38.514155,-82.726618
41141,2461,38.538083,-83.170636
41142,91,38.277675,-83.073062
41143,14535,38.334906,-82.975412
41144,10279,38.539423,-82.943173
41146,412,38.279174,-82.896006
41149,733,38.107118,-83.06203000000001
41159,583,37.999169,-82.997365
41164,13125,38.288377000000004,-83.157131
41166,919,38.637168,-83.09370899999999
41168,3043,38.30699,-82.751009
41169,5354,38.535531,-82.73789000000001
41171,5042,38.088864,-83.106178
41174,1122,38.704035,-83.011802
41175,5591,38.650335999999996,-82.96955200000001
41179,7852,38.532051,-83.373303
41180,1087,38.137267,-82.874882
41183,1618,38.553369,-82.737832
41189,2264,38.546434999999995,-83.56156800000001
41201,238,38.074459000000004,-82.73830500000001
41203,696,37.840703999999995,-82.459536
41204,560,37.814671000000004,-82.676404
41214,750,37.793735999999996,-82.626345
41216,1297,37.732572999999995,-82.80336899999999
41219,2053,37.926111999999996,-82.905328
41222,2627,37.755891,-82.85845400000001
41224,6414,37.798001,-82.559913
41226,168,37.981562,-82.952067
41230,11730,38.043724,-82.672792
41231,1002,37.807549,-82.38571400000001
41232,782,37.941055,-82.729722
41234,601,37.78866,-82.746785
41238,860,37.846222999999995,-82.961186
41240,6916,37.823945,-82.796748
41250,1195,37.722435,-82.46910600000001
41254,571,37.887162,-82.715358
41255,1036,37.904268,-82.832837
41256,2433,37.837353,-82.891812
41257,390,37.930009999999996,-82.79566899999999
41260,885,37.825557,-82.752825
41262,1474,37.845089,-82.630111
41263,525,37.856896,-82.75218000000001
41264,389,37.924913000000004,-82.681439
41265,1857,37.748314,-82.705776
41267,1245,37.878227,-82.44098699999999
41268,395,37.788779,-82.785602
41271,237,37.822449,-82.723584
41274,585,37.86416,-82.810705
41301,6159,37.728709,-83.492319
41311,7538,37.583220000000004,-83.710711
41314,5239,37.425581,-83.64020699999999
41317,190,37.445626000000004,-83.153213
41332,1184,37.800748,-83.389223
41339,10957,37.51618,-83.269101
41348,1219,37.409359,-83.301029
41352,677,37.822932,-83.33029
41360,500,37.801388,-83.614611
41365,501,37.706784000000006,-83.628873
41366,20,37.595031,-83.21778
41367,179,37.40869,-83.232979
41385,470,37.663801,-83.314769
41390,52,37.409391,-83.376921
41397,64,37.689048,-83.67335600000001
41408,445,37.778659000000005,-83.28496700000001
41421,233,37.995371,-83.19335799999999
41425,1138,37.888469,-83.39430300000001
41464,722,37.669803,-82.954481
41465,11979,37.705079,-83.104679
41472,10985,37.947390999999996,-83.219757
41501,23298,37.514701,-82.513614
41503,570,37.664367,-82.287483
41512,976,37.253714,-82.476079
41513,590,37.346646,-82.340427
41514,3491,37.670612,-82.3171
41517,109,37.195397,-82.578639
41519,1108,37.58404,-82.321568
41522,5352,37.303497,-82.398684
41524,384,37.417987,-82.231133
41526,125,37.433325,-82.510757
41527,675,37.632121000000005,-82.289018
41528,999,37.548982,-82.13990600000001
41531,985,37.592806,-82.23275600000001
41534,273,37.277524,-82.476578
41535,526,37.596357,-82.27967199999999
41537,5373,37.22262,-82.613734
41538,97,37.31558,-82.59007199999999
41539,1722,37.506832,-82.32713199999999
41540,302,37.390941,-82.334873
41543,543,37.547897999999996,-82.285498
41544,931,37.593903000000005,-82.17409
41547,369,37.536055,-82.09074100000001
41548,862,37.392305,-82.269778
41553,2288,37.477137,-82.163613
41554,1102,37.436457,-82.289057
41555,915,37.538033,-82.258488
41557,1716,37.482067,-82.402869
41558,809,37.538579999999996,-82.209218
41559,339,37.37443,-82.383098
41560,384,37.395551,-82.578344
41562,2807,37.398709999999994,-82.463611
41563,445,37.232192,-82.53663399999999
41564,1159,37.607594,-82.364783
41566,714,37.403386,-82.201444
41567,369,37.575019,-82.283322
41568,1073,37.501616,-82.093744
41571,639,37.627536,-82.435568
41572,3754,37.313497999999996,-82.64358100000001
41601,755,37.600072999999995,-82.721784
41602,819,37.745909000000005,-82.754891
