GEOID,POP10,INTPTLAT,INTPTLONG
1001,16769,42.062332,-72.628274
1002,29049,42.363977,-72.458507
1003,10372,42.389941,-72.524108
1005,5079,42.418848,-72.10659799999999
1007,14649,42.27901,-72.400468
1008,1263,42.191846000000005,-72.957325
1009,741,42.211969,-72.341433
1010,3609,42.129477,-72.205302
1011,1370,42.300281,-72.968716
1012,661,42.375425,-72.858192
1013,23188,42.154903999999995,-72.602804
1020,29668,42.172698,-72.561835
1022,2451,42.197741,-72.542713
1026,946,42.465495000000004,-72.918267
1027,17660,42.295008,-72.75187700000001
1028,15720,42.059614,-72.501234
1029,789,42.193395,-73.044647
1030,11669,42.072925,-72.686972
1031,1308,42.329398,-72.19819
1032,570,42.457613,-72.81478
1033,6227,42.244958000000004,-72.500034
1034,2021,42.098207,-72.961272
1035,5250,42.356482,-72.56857600000001
1036,5109,42.062946000000004,-72.41729699999999
1037,838,42.367961,-72.18871
1038,2545,42.385496,-72.60692900000001
1039,1336,42.404278000000005,-72.68892199999999
1040,39880,42.211656,-72.642448
1050,2530,42.28675,-72.869693
1053,1685,42.356301,-72.713584
1054,1851,42.469588,-72.484502
1056,21103,42.188865,-72.459078
1057,8534,42.093596000000005,-72.321494
1060,15284,42.321488,-72.630588
1062,11150,42.328314,-72.703923
1063,430,42.318882,-72.63853
1066,64,42.406903,-72.655018
1068,1902,42.350862,-72.044248
1069,8469,42.187794,-72.30846899999999
1070,629,42.518446000000004,-72.91901700000001
1071,1596,42.160059999999994,-72.873853
1072,1478,42.456967999999996,-72.417244
1073,5792,42.226949,-72.74158800000001
1074,319,42.387603000000006,-72.09323
1075,17527,42.256346,-72.580763
1077,9502,42.05257,-72.777353
1079,692,42.197424,-72.32701999999999
1080,2334,42.182218,-72.365654
1081,1698,42.061313,-72.234411
1082,10322,42.293533000000004,-72.278599
1083,2888,42.203641999999995,-72.194599
1084,176,42.39237,-72.882235
1085,41117,42.153503,-72.771602
1086,687,42.130446,-72.79396700000001
1088,670,42.391709000000006,-72.64649399999999
1089,28391,42.125451,-72.649734
1092,1394,42.191868,-72.235108
1093,325,42.435121,-72.654963
1094,351,42.359108,-72.1368
1095,14319,42.127327,-72.42740400000001
1096,2217,42.39714,-72.763572
1097,111,42.178038,-72.832612
1098,1101,42.394315,-72.943115
1103,2479,42.104106,-72.592027
1104,22865,42.134009000000006,-72.56537800000001
1105,12350,42.095207,-72.577579
1106,16021,42.047565000000006,-72.57113000000001
1107,11611,42.12106,-72.607068
1108,26688,42.080692,-72.56079100000001
1109,30250,42.119673999999996,-72.549726
1118,14071,42.093732,-72.52590500000001
1119,14152,42.124978000000006,-72.51120999999999
1128,2631,42.092296000000005,-72.489135
1129,7019,42.119062,-72.487401
1151,8698,42.15186,-72.50913100000001
1199,0,42.120563,-72.60446800000001
1201,46504,42.448236,-73.27372700000001
1220,8603,42.623799,-73.116736
1222,829,42.058703,-73.322175
1223,2314,42.312225,-73.110124
1224,182,42.513356,-73.195594
1225,3117,42.563363,-73.153566
1226,6945,42.481119,-73.13507299999999
1229,95,42.276338,-73.33589599999999
1230,8430,42.172940999999994,-73.324463
1235,2766,42.430620000000005,-73.064073
1236,1509,42.266496000000004,-73.378393
1237,2496,42.547818,-73.268033
1238,6047,42.297501000000004,-73.230148
1240,4534,42.367862,-73.269768
1242,476,42.333734,-73.249199
1243,334,42.350122,-73.024112
1244,151,42.118094,-73.257497
1245,985,42.186893,-73.223105
1247,16087,42.698437,-73.08409
1253,731,42.206683,-73.113214
1254,972,42.382019,-73.365492
1255,915,42.107496000000005,-73.118607
1256,692,42.594165999999994,-73.02232
1257,2121,42.085245,-73.367482
1258,374,42.10928,-73.462886
1259,635,42.075469,-73.234376
1260,240,42.295696,-73.342543
1262,1238,42.292202,-73.319209
1264,137,42.231590000000004,-73.202428
1266,1463,42.312338000000004,-73.387824
1267,7989,42.671616,-73.246981
1270,778,42.515271999999996,-73.031166
1301,17700,42.626761,-72.60153000000001
1330,1506,42.513946999999995,-72.821517
1331,13263,42.562408000000005,-72.19108
1337,2596,42.689307,-72.582249
1338,187,42.572652000000005,-72.824428
1339,1438,42.603776,-72.88964399999999
1340,1701,42.694726,-72.711079
1341,1833,42.496937,-72.709414
1342,1492,42.543889,-72.60945799999999
1343,75,42.657625,-72.978931
1344,1498,42.613417999999996,-72.426427
1346,533,42.693275,-72.823113
1347,166,42.559294,-72.518753
1349,1091,42.563061,-72.482122
1350,121,42.727771999999995,-72.98534599999999
1351,2270,42.53988,-72.521689
1354,1500,42.624076,-72.508643
1355,878,42.458521999999995,-72.327219
1360,3032,42.677091,-72.453876
1364,7969,42.615152,-72.289902
1366,1277,42.475621000000004,-72.192468
1367,522,42.695532,-72.909148
1368,1261,42.679456,-72.176935
1370,4084,42.593338,-72.726941
1373,4600,42.473862,-72.615612
1375,3684,42.466762,-72.54685500000001
1376,5247,42.595279999999995,-72.555002
1378,774,42.673533,-72.353213
1379,813,42.556309999999996,-72.40714799999999
1420,40337,42.584925,-71.816862
1430,6089,42.657005,-71.92344200000001
1431,3074,42.676293,-71.832523
1432,7089,42.566573,-71.575135
1434,1795,42.539088,-71.611613
1436,3336,42.603374,-72.08839499999999
1438,559,42.562243,-72.031402
1440,20347,42.586515999999996,-71.988062
1450,10646,42.61176,-71.565269
1451,4747,42.501908,-71.568201
1452,4382,42.489598,-72.00287800000001
1453,40883,42.51996,-71.763075
1460,8924,42.535931,-71.490569
1462,10086,42.582607,-71.720464
1463,11497,42.670643,-71.602858
1464,7211,42.573654,-71.640986
1467,316,42.492367,-71.609303
1468,4021,42.542767,-72.068345
1469,6801,42.665059,-71.69533299999999
1473,7277,42.5546,-71.90544
1474,2125,42.669685,-71.752751
1475,10270,42.66816,-72.055644
1501,16075,42.198708,-71.846006
1503,2866,42.384929,-71.633889
1504,9026,42.039991,-71.53240600000001
1505,4355,42.355049,-71.716157
1506,3390,42.181793,-72.107473
1507,12981,42.133935,-71.968025
1510,13606,42.411887,-71.690005
1515,2183,42.209682,-72.040178
1516,8500,42.053072,-71.752241
1518,2974,42.127477,-72.118818
1519,6595,42.203404,-71.679739
1520,13997,42.336372,-71.850626
1521,2481,42.046797999999995,-72.180149
1522,3310,42.375634000000005,-71.86738199999999
1523,7582,42.482819,-71.675513
1524,6696,42.249603,-71.919217
1525,290,42.106794,-71.63051800000001
1527,13246,42.192246000000004,-71.777649
1529,3190,42.036642,-71.578779
1531,999,42.319125,-72.130814
1532,14155,42.323342,-71.646236
1534,5631,42.142074,-71.643348
