GEOID,POP10,INTPTLAT,INTPTLONG
4001,2429,43.51984,-70.923659
4002,7351,43.489069,-70.661906
4003,330,43.727261,-69.95689899999999
4005,23146,43.492125,-70.48536800000001
4006,96,43.444292,-70.34456999999999
4008,2723,44.034239,-69.867048
4009,5151,44.046240999999995,-70.728424
4010,1597,43.930799,-70.918584
4011,20278,43.896431,-69.973386
4015,3808,43.976287,-70.521109
4017,341,43.738955,-70.088396
4019,71,43.686215999999995,-70.102838
4020,1403,43.767185999999995,-70.808862
4021,5820,43.792289000000004,-70.266527
4022,1148,43.99463,-70.81454699999999
4024,608,43.83632,-70.685245
4027,6031,43.399909,-70.912785
4029,1725,43.902532,-70.689564
4030,2208,43.589062,-70.696275
4032,7879,43.843503000000005,-70.091699
4037,3834,44.094355,-70.946608
4038,16381,43.703617,-70.46378
4039,7422,43.904551,-70.36702700000001
4040,3111,44.143452,-70.820154
4041,1613,43.848913,-70.83156899999999
4042,4281,43.631019,-70.614369
4043,10810,43.393277000000005,-70.576994
4046,7496,43.42948,-70.474113
4047,1892,43.732787,-70.89915400000001
4048,2946,43.688481,-70.781883
4049,3659,43.745003999999994,-70.70298000000001
4050,230,43.685939000000005,-70.15391899999999
4051,1153,44.192471000000005,-70.88580300000001
4055,3793,43.975769,-70.639298
4056,257,43.659808,-70.877492
4057,56,44.101552000000005,-70.69891899999999
4061,3369,43.635495,-70.741783
4062,17020,43.794689,-70.40532900000001
4063,412,43.499153,-70.394191
4064,8212,43.525044,-70.38825
4066,539,43.769148,-69.965439
4068,1505,43.838843,-70.94704499999999
4069,1465,43.903914,-70.182018
4071,4801,43.928049,-70.450242
4072,18482,43.550411,-70.466341
4073,16189,43.418644,-70.747751
4074,18760,43.589627,-70.366191
4076,2683,43.554017,-70.832796
4079,3871,43.790591,-69.97153
4083,4525,43.464121,-70.814398
4084,8088,43.762147,-70.56668
4085,1786,43.77332,-70.616514
4086,8787,43.964977000000005,-69.955624
4087,2116,43.569932,-70.744025
4088,1516,44.202833,-70.722362
4090,9589,43.331432,-70.645586
4091,911,43.839352000000005,-70.744187
4092,17515,43.707947,-70.352614
4093,8034,43.636387,-70.538831
4095,1274,43.628909,-70.906834
4096,8349,43.787819,-70.159447
4097,3574,43.850998,-70.234109
4101,17227,43.662607,-70.257949
4102,17335,43.657977,-70.304301
4103,30606,43.69413,-70.288071
4105,11158,43.740479,-70.277172
4106,25175,43.631402,-70.285989
4107,8980,43.587173,-70.236476
4108,862,43.660255,-70.186052
4109,93,43.637528,-70.171426
4110,1391,43.746027000000005,-70.180065
4210,23045,44.084537,-70.249649
4216,640,44.708613,-70.855362
4217,3312,44.3801,-70.815239
4219,1472,44.400755,-70.55811
4220,3077,44.343734000000005,-70.351732
4221,1098,44.462329,-70.300563
4222,3848,43.964603000000004,-70.126598
4224,3040,44.559953,-70.415749
4226,190,44.597871999999995,-70.676912
4227,79,44.568123,-70.293139
4228,6,44.433489,-70.11525
4231,236,44.263039,-70.87553199999999
4234,168,44.623831,-70.19189300000001
4236,4350,44.189754,-70.145088
4237,238,44.494585,-70.734687
4238,1416,44.209257,-70.388878
4239,4851,44.516897,-70.202187
4240,36592,44.089594,-70.172185
4250,4228,44.01052,-70.12747
4252,4799,44.036688,-70.058799
4253,2095,44.404127,-70.21556
4254,3181,44.445003,-70.137715
4255,802,44.344761,-70.66983
4256,3064,44.104896999999994,-70.40468
4257,2681,44.553364,-70.49577099999999
4258,2617,44.13794,-70.336334
4259,3264,44.233505,-70.014723
4260,5542,43.957508000000004,-70.296011
4261,444,44.503368,-70.961471
4263,2326,44.295351000000004,-70.133074
4265,918,44.279255,-70.042845
4267,37,44.206590999999996,-70.792354
4268,5023,44.225867,-70.610021
4270,5880,44.117335,-70.527478
4271,67,44.263611,-70.49819000000001
4274,5343,44.048106,-70.393563
4275,514,44.702191,-70.646426
4276,5841,44.559954,-70.625313
4280,6474,44.119863,-70.05935799999999
4281,5116,44.248001,-70.49081600000001
4282,5734,44.265107,-70.24798
4284,1138,44.362503000000004,-70.06123000000001
4285,433,44.697513,-70.448975
4286,47,44.401438,-70.86507900000001
4287,3224,44.065403,-69.974982
4289,1815,44.319278000000004,-70.52264699999999
4290,1541,44.473718,-70.430225
4292,948,44.385909000000005,-70.449596
4294,3995,44.637914,-70.27543399999999
4330,26086,44.351875,-69.747639
4342,1672,44.086084,-69.737021
4343,25,44.328790000000005,-69.891409
4344,2951,44.260548,-69.827805
4345,11646,44.195062,-69.793915
4346,1772,44.236607,-69.751356
4347,2355,44.287240999999995,-69.81804
4348,2976,44.210864,-69.499152
4349,1158,44.434007,-70.06703399999999
4350,3577,44.172144,-69.9345
4351,2571,44.342538,-69.862257
4352,1632,44.466488,-69.96045
4353,2300,44.198048,-69.619628
4354,1535,44.396114000000004,-69.43063000000001
4355,2600,44.381571,-69.945747
4357,3399,44.116833,-69.829607
4358,4276,44.414473,-69.535271
4359,388,44.177786,-69.762624
4360,560,44.554840000000006,-69.99963100000001
4363,2575,44.316673,-69.573032
4364,6025,44.309991,-69.963093
4401,44899,44.848517,-68.85040500000001
4406,819,45.2293,-69.596917
4408,176,44.893162,-68.302785
4410,1290,45.08826,-68.906681
4411,1492,44.869056,-68.58046999999999
4412,9482,44.784690999999995,-68.735075
4413,196,45.561415000000004,-67.764628
4414,1248,45.442861,-69.11457
4415,276,45.400376,-69.057877
4416,5468,44.623798,-68.749742
4417,370,45.231514000000004,-68.341886
4418,1771,45.088415999999995,-68.46140600000001
4419,2794,44.800453999999995,-69.003117
4421,1366,44.409667999999996,-68.814192
4422,1409,45.077653000000005,-69.031437
4424,823,45.680310999999996,-67.876199
4426,4720,45.213059,-69.189134
4427,2858,44.980538,-69.010879
4428,3146,44.805781,-68.553983
4429,4717,44.720612,-68.61623
4430,1728,45.636841,-68.575197
4431,81,44.557581,-68.668816
4434,1246,44.785632,-69.13289499999999
4435,1092,44.963218,-69.124994
4438,1124,44.598953,-68.928337
4441,1840,45.702416,-69.623233
4442,93,45.497827,-69.727274
4443,2537,45.228047,-69.353525
4444,8824,44.728984000000004,-68.949961
4448,1431,45.296196,-68.71106
4449,1489,44.992639000000004,-68.888485
4450,1368,44.916047999999996,-68.92799000000001
4451,259,45.607009999999995,-68.222173
4453,779,45.16225,-68.760531
4454,69,45.552116999999996,-67.561059
4455,923,45.299494,-68.25975600000001
4456,2851,44.876869,-68.996713
4457,5948,45.413429,-68.479867
4459,773,45.588735,-68.339985
4460,1419,45.711395,-68.539963
4461,3070,44.954786999999996,-68.582438
4462,4835,45.972769,-69.012445
4463,2847,45.28233,-68.90254
4464,684,45.41704,-69.276365
4468,9521,45.023431,-68.733419
4469,2702,44.901059000000004,-68.668316
4471,609,45.90829,-67.861428
4472,2144,44.576095,-68.67012199999999
4473,7660,44.881679,-68.738649
4474,3733,44.706955,-68.77034300000001
4475,418,45.183587,-68.589614
4476,1259,44.482702,-68.706001
4478,316,45.86523,-69.815675
4479,1343,45.14118,-69.321792
4481,559,45.245979,-69.092775
4485,233,45.358461,-69.624361
4487,964,45.387737,-68.10447099999999
4488,1202,44.875433,-69.104698
4489,197,44.910384,-68.690173
4490,273,45.436636,-67.867623
4491,140,45.572693,-67.47335600000001
4492,166,45.367045000000005,-67.681322
4493,1967,45.236824,-68.524576
4495,407,45.454119,-68.333804
4496,3757,44.650384,-68.90889
4497,389,45.75461,-68.06094399999999
4530,10818,43.88824,-69.826702
4535,709,44.098471,-69.629175
4537,2073,43.875516,-69.618394
4538,2080,43.851504999999996,-69.627611
4539,1168,43.974967,-69.500783
4541,80,43.894242,-69.476881
4543,2218,44.022865,-69.49758800000001
4544,724,43.844559999999994,-69.582479
4547,1152,43.979859999999995,-69.33495
4548,1042,43.833447,-69.738561
4551,806,43.975714,-69.430661
4553,1752,44.052277000000004,-69.567522
4554,710,43.864965999999995,-69.512332
4555,1643,44.101202,-69.48276700000001
4556,1249,43.972254,-69.623536
4558,308,43.885128,-69.514471
4562,2216,43.770817,-69.819176
4563,1534,44.013923999999996,-69.258706
4564,489,43.93185,-69.457458
4568,391,43.878003,-69.558472
4570,2,43.808546,-69.630765
4571,323,43.896656,-69.67416999999999
4572,5075,44.122083,-69.38335
4573,501,43.951357,-69.55233
4574,1510,44.260639000000005,-69.391524
4575,85,43.852011,-69.662658
4576,604,43.813345,-69.662868
4578,4450,43.982445,-69.69275400000001
4579,3072,43.959656,-69.769351
4605,12974,44.672809,-68.391841
4606,1272,44.540726,-67.71236400000001
4607,1182,44.467314,-68.087772
4609,5222,44.39747,-68.263808
4611,508,44.466957,-67.612596
