GEOID,POP10,INTPTLAT,INTPTLONG
39038,6258,33.18606,-90.484577
39039,2193,32.81655,-90.217495
39040,3295,32.641738000000004,-90.423181
39041,3404,32.404857,-90.4688
39042,34198,32.198147999999996,-89.895597
39044,3872,32.029303000000006,-89.97466800000001
39045,1353,32.819534999999995,-89.784552
39046,26398,32.632163,-89.983933
39047,34539,32.421114,-89.9455
39051,16569,32.773554,-89.493725
39054,341,32.774344,-90.939277
39056,25621,32.377538,-90.35175799999999
39057,2291,32.490854,-89.28442700000001
39059,12073,31.982082000000002,-90.355929
39061,88,33.085796,-90.8178
39062,467,31.985096999999996,-89.89831
39063,3620,33.116673999999996,-89.89748900000001
39066,4338,32.298256,-90.605851
39067,1434,33.110083,-89.443782
39069,5409,31.686159999999997,-91.043249
39071,5346,32.554114,-90.318382
39073,19685,32.102431,-90.135817
39074,14896,32.393704,-89.47800699999999
39078,755,31.878048,-90.188204
39079,2037,32.935327,-89.89855
39082,1312,31.941844,-90.120075
39083,10626,31.844615,-90.477306
39086,1635,31.947443,-90.759188
39088,135,32.766647,-90.708326
39090,13398,33.002016,-89.543898
39092,2934,32.319548,-89.362401
39094,3956,32.58625,-89.663156
39095,7324,33.129605,-90.087121
39096,2338,31.820913,-91.115372
39097,873,32.989535,-90.607517
39108,1974,33.149349,-89.338532
39110,36143,32.50421,-90.147164
39111,10460,31.896634999999996,-89.718092
39113,595,32.913834,-91.017222
39114,9998,31.951840999999998,-89.824616
39115,155,33.044863,-90.566898
39116,2538,31.896440999999996,-89.53825400000001
39117,10697,32.306434,-89.654596
39119,5506,31.751549,-89.670777
39120,32334,31.509057000000002,-91.35749399999999
39140,2250,31.750881,-90.008555
39144,867,31.822622999999997,-90.79293299999999
39145,5170,32.340469,-89.7943
39146,2841,32.876001,-89.994907
39149,1649,31.831965000000004,-90.010649
39150,5914,32.004742,-90.97604799999999
39152,1284,32.207475,-89.585474
39153,3724,32.046463,-89.48828
39154,10526,32.225111,-90.444671
39156,513,32.548314000000005,-90.778416
39157,24645,32.425874,-90.169852
39159,3334,32.826566,-90.935377
39160,2889,32.993805,-89.76230699999999
39162,205,32.622735,-90.63006800000001
39166,613,33.040820000000004,-90.481639
39167,47,32.094088,-90.041116
39168,6643,31.831878000000003,-89.411823
39169,2957,33.218364,-90.23862
39170,9407,32.111889,-90.33000600000001
39174,715,32.401521,-90.159625
39175,4843,32.090647,-90.631288
39176,2106,33.306079,-89.768327
39177,136,32.623273,-90.800274
39179,1228,32.802438,-90.096939
39180,32603,32.230115000000005,-90.857925
39183,15661,32.447095000000004,-90.806574
39189,5263,32.608003000000004,-89.400149
39191,8074,31.711309000000004,-90.424334
39192,1733,33.183639,-89.76223399999999
39193,968,32.234476,-90.079336
39194,20925,32.828894,-90.51298299999999
39201,536,32.289656,-90.184201
39202,8411,32.311113,-90.170982
39203,7091,32.308884,-90.200338
39204,19468,32.278603000000004,-90.206753
39206,25341,32.372405,-90.172455
39208,31371,32.259772999999996,-90.091589
39209,29617,32.395522,-90.293193
39211,24515,32.372134,-90.12260500000001
39212,33263,32.243261,-90.280351
39213,22328,32.392757,-90.23659
39216,3454,32.333861,-90.15955100000001
39217,1103,32.299131,-90.210495
39218,6943,32.230403,-90.15970300000001
39232,7068,32.330663,-90.09179300000001
39269,0,32.301109000000004,-90.18889
39272,12551,32.19061,-90.25832700000001
39301,27449,32.273648,-88.580363
39305,20431,32.463029,-88.714721
39307,18603,32.337934999999995,-88.798726
39309,601,32.548966,-88.615563
39320,1828,32.569334999999995,-88.744163
39322,1882,31.535469,-88.50369599999999
39323,1290,32.352251,-88.923736
39325,5983,32.562024,-88.877932
39326,720,32.602744,-88.656165
39327,4190,32.446464,-89.119043
39328,4806,32.743509,-88.698611
39330,2746,32.180797,-88.84339399999999
39332,1923,32.302524,-88.996763
39335,3160,32.533136,-88.49109
39336,1235,32.300601,-89.2622
39337,1808,32.513555,-88.97995300000001
39338,3319,32.106782,-89.230935
39339,15619,33.101905,-89.011663
39341,7156,33.098546999999996,-88.566395
39342,1287,32.424496000000005,-88.648338
39345,6127,32.291789,-89.121899
39346,2241,32.965029,-89.095516
39347,1497,32.060443,-88.942004
39348,838,32.013622999999995,-89.023995
39350,24865,32.796469,-89.125241
39352,812,32.684044,-88.48169399999999
39354,2094,32.874511,-88.833423
39355,7131,32.054731,-88.624649
39356,659,32.134212,-89.021973
39358,1679,32.870415,-88.47111600000001
