GEOID,POP10,INTPTLAT,INTPTLONG
56001,46327,44.128325,-93.978863
56003,14335,44.215472,-94.090358
56007,21228,43.660992,-93.324423
56009,1613,43.661834000000006,-93.546424
56010,1129,43.886164,-94.179805
56011,8925,44.602565000000006,-93.77264100000001
56013,4531,43.62018,-94.103786
56014,797,43.583158000000005,-93.817898
56016,1096,43.762065,-93.34310699999999
56017,1620,44.30535,-93.819535
56019,914,44.115896,-94.888926
56020,115,43.607381,-93.538328
56021,1038,44.289313,-94.316025
56022,70,44.053561,-94.839326
56023,485,43.782339,-94.013565
56024,2759,44.143592,-93.838818
56025,507,43.753245,-93.917351
56026,2012,43.885775,-93.290995
56027,969,43.516714,-94.116644
56028,1372,44.226257000000004,-93.71741999999999
56029,744,43.530046999999996,-93.522279
56031,12401,43.622571,-94.468513
56032,313,43.763635,-93.556877
56033,345,43.565059999999995,-93.938149
56034,496,44.028597999999995,-94.181962
56035,546,43.820045,-93.270999
56036,1959,43.551882,-93.221023
56037,1635,44.016946999999995,-94.051769
56039,957,43.663252,-94.31187
56041,1066,44.161305,-94.533087
56042,720,43.804234,-93.483758
56043,486,43.649401,-93.222394
56044,2082,44.564803999999995,-93.95660500000001
56045,813,43.757063,-93.214342
56046,94,43.964524,-93.271449
56047,117,43.732263,-94.233494
56048,3898,44.092772,-93.721097
56050,1464,44.266104999999996,-93.94543399999999
56051,703,43.537461,-93.71055799999999
56052,699,44.327421,-93.557905
56054,923,44.435233000000004,-94.373758
56055,3902,44.1285,-94.23533
56056,96,44.072691,-94.579483
56057,3867,44.39079,-93.711668
56058,5985,44.441769,-93.913719
56060,452,43.930383,-94.43974399999999
56062,3208,44.046244,-94.414124
56063,2724,44.21803,-93.815742
56065,2844,43.942225,-93.92843
56068,1087,43.865306,-93.80614200000001
56069,4467,44.412094,-93.542436
56071,11817,44.534971,-93.579424
56072,2389,43.899229,-93.517081
56073,16759,44.304829999999995,-94.464745
56074,2004,44.332862,-94.19686999999999
56075,171,43.735046000000004,-94.436687
56078,476,44.005921,-93.760875
56080,770,44.080438,-93.854419
56081,6098,43.991089,-94.629348
56082,13597,44.357287,-94.03696500000001
56083,874,44.200924,-95.134152
56085,5451,44.294971000000004,-94.738556
56087,3179,44.240509,-94.975248
56088,1946,43.824262,-94.443294
56089,155,43.561574,-93.43113100000001
56090,694,43.956354,-94.24404
56091,367,43.927424,-93.681297
56093,12831,44.05857,-93.519385
56096,3021,44.244889,-93.603466
56097,3715,43.720968,-93.71328199999999
56098,2124,43.793015999999994,-94.18176600000001
56101,5867,43.879976,-95.134004
56110,1843,43.621544,-95.944678
56111,420,43.639357000000004,-94.882713
56113,238,44.395415,-96.15316800000001
56114,361,43.976217,-95.593254
56115,1366,44.209457,-95.905771
56116,628,43.614381,-96.38634300000001
56117,399,43.523115999999995,-95.687376
56118,421,43.950579,-95.02918000000001
56119,1017,43.713719,-95.462992
56120,1121,43.962378,-94.79264
56121,659,43.535981,-94.596765
56122,586,43.898445,-95.956
56123,514,44.086937,-95.592414
56125,65,44.058188,-95.55286600000001
56127,398,43.547469,-94.764701
56128,1984,43.881541999999996,-96.110303
56129,741,43.529140999999996,-96.041931
56131,2293,43.855847,-95.572539
56132,540,44.203493,-95.764924
56134,462,43.795694,-96.238401
56136,1118,44.500249,-96.395226
56137,1149,43.840365999999996,-95.33069499999999
56138,899,43.534582,-96.389525
56139,430,44.103929,-96.179427
56140,59,43.907739,-96.36940899999999
56141,323,43.87708,-95.80388
56142,981,44.467549,-96.231207
56143,4478,43.632603,-95.00868
56144,1143,43.851392,-96.392004
56145,622,44.054734,-95.175721
56146,40,43.580062,-96.103432
56147,192,43.75741,-96.057786
56149,1268,44.304157000000004,-96.305564
56150,2742,43.62827,-95.197164
56151,823,44.031451000000004,-95.929422
56152,1507,44.230458,-95.272944
56153,224,43.826655,-96.00310400000001
56155,419,43.77245,-95.944787
56156,6066,43.661782,-96.22706099999999
56157,788,44.404175,-95.94837700000001
56158,434,43.640634000000006,-96.0785
