GEOID,POP10,INTPTLAT,INTPTLONG
53001,1901,43.607877,-88.055245
53002,2299,43.463947999999995,-88.352067
53003,141,43.206569,-88.509682
53004,3330,43.497834999999995,-87.875646
53005,19425,43.062401,-88.098804
53006,1779,43.620098,-88.533555
53007,1841,43.108447999999996,-88.072232
53010,7681,43.612528000000005,-88.272017
53011,2260,43.659584,-88.091389
53012,18097,43.314732,-88.034639
53013,3308,43.565318,-87.846917
53014,7962,44.026076,-88.176312
53015,2609,43.907689000000005,-87.785999
53016,384,43.31024,-88.71013
53017,5538,43.201013,-88.251366
53018,7899,43.048165000000004,-88.39051500000001
53019,2027,43.697711,-88.32105899999999
53020,3500,43.861777000000004,-88.011415
53021,4709,43.494647,-88.00931700000001
53022,18920,43.232227,-88.11585500000001
53023,1496,43.780438000000004,-88.10667
53024,16579,43.333529999999996,-87.928563
53027,22041,43.317984,-88.372522
53029,20799,43.146603000000006,-88.340998
53031,43,43.639144,-87.915628
53032,4757,43.449385,-88.625904
53033,4885,43.234938,-88.253996
53034,1811,43.330168,-88.61878399999999
53035,2406,43.390640999999995,-88.54691899999999
53036,2720,43.179660999999996,-88.57504499999999
53037,9260,43.312363,-88.16315999999999
53038,4013,43.084329,-88.78765200000001
53039,4863,43.369846,-88.713347
53040,8064,43.526965000000004,-88.191027
53042,6690,43.956873,-87.972329
53044,2297,43.742514,-87.782195
53045,21686,43.058938,-88.15277900000001
53046,1107,43.157247,-88.157895
53047,78,43.257123,-88.63011999999999
53048,3364,43.57379,-88.45715600000001
53049,2451,43.886115999999994,-88.288605
53050,6986,43.510549,-88.547354
53051,35651,43.159363,-88.121527
53057,1928,43.788987,-88.244893
53058,3243,43.112241999999995,-88.41150400000001
53059,1767,43.288569,-88.525133
53061,5196,43.945458,-88.120622
53063,1552,43.957651,-87.790583
53065,2226,43.679777,-88.571629
53066,33830,43.112853,-88.490036
53069,697,43.110890000000005,-88.435005
53070,4713,43.62043,-87.807118
53072,23907,43.081609,-88.270816
53073,15757,43.750854,-87.988185
53074,12880,43.41985,-87.88451500000001
53075,3345,43.564515,-87.99096899999999
53076,3648,43.268398,-88.207066
53078,1912,43.317703,-88.466213
53079,1413,43.813683000000005,-88.18016899999999
53080,5715,43.405793,-87.98633000000001
53081,43129,43.71011,-87.735217
53083,20362,43.815871,-87.764212
53085,11267,43.732821,-87.855577
53086,8255,43.317652,-88.271254
53088,379,44.070499,-88.300913
53089,18568,43.144615,-88.233772
53090,21873,43.462856,-88.188952
53091,2018,43.499624,-88.434562
53092,20024,43.214964,-87.95121800000001
53093,1981,43.652874,-87.94795
53094,19169,43.14332,-88.723069
53095,27139,43.38963,-88.158004
53097,6319,43.242049,-88.009823
53098,11965,43.253741999999995,-88.710584
53103,3724,42.881555,-88.212849
53104,5426,42.547457,-88.03928
53105,29225,42.663216,-88.280346
53108,3329,42.815,-87.943306
53110,18320,42.948443,-87.860803
53114,2678,42.596990000000005,-88.751804
53115,15788,42.656603000000004,-88.668293
53118,7202,42.962493,-88.49154
53119,5608,42.893005,-88.485525
53120,9679,42.809128,-88.422434
53121,19045,42.717008,-88.535398
53122,5985,43.04752,-88.087029
53125,1895,42.550039,-88.554372
53126,6431,42.794482,-87.997744
53128,8947,42.526865,-88.33622700000001
53129,13973,42.939993,-88.000857
53130,7755,42.941233000000004,-88.049449
53132,34863,42.883879,-88.011548
53137,1702,43.007883,-88.669078
53139,2802,42.685512,-88.120797
53140,30017,42.622309,-87.82880300000001
53142,32375,42.518443,-87.98263399999999
53143,23264,42.561312,-87.82993
53144,27256,42.615013,-87.922461
53146,7458,42.973704999999995,-88.155385
53147,16457,42.565922,-88.457346
53149,19057,42.87809,-88.342088
53150,24850,42.871352,-88.13431800000001
53151,31987,42.974779,-88.098607
53153,2328,42.934471,-88.407089
53154,34451,42.878693,-87.898676
53156,2992,42.889865,-88.588838
53158,15917,42.524359999999994,-87.88553
53167,399,42.744549,-88.228216
53168,8643,42.575072,-88.135698
53170,2380,42.550836,-88.153803
53172,21156,42.911998,-87.859664
53177,8329,42.704212,-87.932874
53178,2626,43.029545,-88.596788
53179,6310,42.513801,-88.130588
53181,7357,42.512663,-88.243347
53182,9412,42.702391,-88.041279
53183,2815,43.005837,-88.370357
53184,4271,42.52624,-88.605447
53185,18551,42.798204999999996,-88.194451
53186,33592,43.022155,-88.204676
53188,35195,43.022273,-88.292435
53189,26228,42.944023,-88.29103
53190,19200,42.807771,-88.736201
53191,2842,42.579924,-88.54467700000001
53192,217,42.502590000000005,-88.184228
53195,114,42.513993,-88.490181
