GEOID,POP10,INTPTLAT,INTPTLONG
71001,4531,32.591547,-92.889253
71003,989,32.629546000000005,-93.030824
71004,644,32.748798,-93.859811
71006,12158,32.722679,-93.630387
71007,1141,32.362527,-94.006751
71008,739,32.346501,-92.96727
71016,2070,32.224416,-93.11627
71018,1622,32.823719,-93.42670600000001
71019,8555,32.048755,-93.31696600000001
71021,772,32.967708,-93.44654200000001
71023,3632,32.476212,-93.410302
71024,1420,32.498109,-93.201695
71027,1585,32.253378000000005,-93.64001800000001
71028,1666,32.497702000000004,-93.07516700000001
71029,219,32.8372,-93.841034
71030,1537,32.195972,-93.784896
71031,1064,32.002968,-92.904241
71032,2164,32.094865000000006,-93.795369
71033,3510,32.412084,-94.01058499999999
71034,313,32.181488,-93.311368
71037,19325,32.474983,-93.48749699999999
71038,4064,32.951539000000004,-93.06286999999999
71039,1934,32.430294,-93.2897
71040,10268,32.772861999999996,-93.02373
71043,546,32.886012,-93.887836
71044,657,32.954178000000006,-93.882456
71045,663,32.331678000000004,-93.184616
71046,1351,32.163058,-93.948825
71047,12203,32.289524,-93.914938
71048,104,32.838519,-92.845589
71049,3460,32.009206,-93.96655200000001
71051,2409,32.319454,-93.477953
71052,10259,32.003718,-93.663325
71055,20268,32.677002,-93.293272
71060,3089,32.65415,-93.980594
71061,1712,32.778379,-93.95534599999999
71063,748,31.911493,-93.515127
71064,4096,32.91318,-93.67960699999999
71065,1232,31.800690000000003,-93.504181
71067,3297,32.598628999999995,-93.503881
71068,3627,32.278612,-93.31039399999999
71069,812,32.967888,-93.98796800000001
71070,1833,32.101917,-93.012875
71071,2685,32.921887,-93.456762
71072,1530,32.937113000000004,-93.311269
71073,2319,32.520965999999994,-93.311594
71075,6416,32.994946999999996,-93.50917700000001
71078,5546,32.256499,-93.78182199999999
71079,272,32.933417,-92.810705
71082,5119,32.832885,-93.964837
71101,8197,32.506371,-93.747221
71103,7813,32.491935999999995,-93.772098
71104,14802,32.483775,-93.731646
71105,21907,32.456691,-93.70989
71106,34814,32.378473,-93.730665
71107,33800,32.595618,-93.859525
71108,20388,32.443173,-93.787826
71109,22154,32.467911,-93.813872
71110,2793,32.504882,-93.596138
71111,38456,32.573112,-93.699378
71112,31358,32.444413,-93.63311999999999
71115,14506,32.268803000000005,-93.579561
71118,24761,32.393679,-93.804064
