GEOID,POP10,INTPTLAT,INTPTLONG
68001,77,41.331136,-96.960029
68002,2150,41.499022,-96.337716
68003,4284,41.081263,-96.382497
68004,885,42.009736,-96.623048
68005,22132,41.142686,-95.892969
68007,7612,41.367445000000004,-96.190097
68008,12285,41.546712,-96.162811
68010,745,41.255102,-96.132638
68014,287,41.282025,-96.961996
68015,1151,41.38558,-96.64341800000001
68016,413,41.041447999999995,-96.10539399999999
68017,1692,41.053678000000005,-96.657761
68018,516,41.302096999999996,-96.615195
68019,550,41.781019,-96.375352
68020,749,41.971179,-96.264175
68022,16422,41.278064,-96.24653599999999
68023,2536,41.447225,-96.016389
68025,30376,41.437235,-96.48788
68028,10839,41.105185,-96.258314
68029,899,41.657003,-96.273537
68030,835,42.322905,-96.455432
68031,1745,41.640586,-96.525171
68033,392,41.124967,-96.511022
68034,886,41.459558,-96.225269
68036,402,41.387378000000005,-96.952344
68037,2286,40.983506,-96.13004699999999
68038,1280,41.947113,-96.45275600000001
68039,1421,42.116251,-96.34545200000001
68040,369,41.283485,-96.734999
68041,955,41.241423,-96.49338900000001
68042,122,41.098862,-96.437726
68044,724,41.551677000000005,-96.44219100000001
68045,1801,41.825554,-96.492473
68046,25191,41.12182,-96.052767
68047,1614,42.111188,-96.733089
68048,12422,40.98408,-95.942013
68050,609,41.300053000000005,-96.842321
68055,341,42.054161,-96.47219
68057,1544,41.66187,-96.723527
68058,252,41.005824,-96.244785
68059,3158,41.06445,-96.158755
68061,2504,41.793192,-96.20783
68062,311,42.198845,-96.67751
68063,234,41.73532,-96.49708199999999
68064,3376,41.355752,-96.357708
68065,1510,41.068901000000004,-96.839466
68066,5640,41.186819,-96.627933
68067,1288,42.160437,-96.482508
68068,127,41.397892,-96.20850300000001
68069,2558,41.241065,-96.315939
68070,836,41.196681,-96.80094799999999
68071,1934,42.236096999999994,-96.47141500000001
68072,66,41.609181,-96.504788
68073,1960,41.256126,-96.415363
68102,6102,41.262128999999995,-95.933854
68104,34664,41.295431,-96.002289
68105,23842,41.240737,-95.96366
68106,19936,41.238785,-96.002274
68107,29491,41.208271,-95.953445
68108,14664,41.237553000000005,-95.930102
68110,9173,41.302503,-95.892521
68111,23393,41.295458,-95.964916
68112,11508,41.374859,-95.959052
68113,994,41.117846,-95.90649599999999
68114,16928,41.263205,-96.050513
68116,25429,41.298964,-96.167128
68117,8032,41.20713,-96.000564
68118,9389,41.263857,-96.179006
68122,9794,41.372501,-96.049201
68123,27926,41.101821,-95.943504
68124,15690,41.235473,-96.051334
68127,21117,41.20561,-96.04975999999999
68128,17784,41.182074,-96.065315
68130,17972,41.235704,-96.19535400000001
68131,12302,41.264565999999995,-95.96448000000001
68132,14101,41.262331,-96.001137
68133,9703,41.112563,-95.995482
68134,28257,41.301477,-96.048846
68135,25875,41.207378999999996,-96.193646
68136,13829,41.168702,-96.18694599999999
68137,24921,41.205825,-96.118601
68138,12013,41.155995000000004,-96.127966
68142,3072,41.371146,-96.10708000000001
68144,24233,41.234983,-96.11845
68147,10351,41.173061,-95.959746
68152,5837,41.368528999999995,-95.999998
68154,22692,41.265139000000005,-96.11444499999999
68157,5213,41.178455,-95.993951
68164,27387,41.296881,-96.106748
68178,1573,41.265696000000005,-95.94765799999999
68301,1466,40.458675,-96.53246
68303,289,40.268358,-97.428607
68304,330,40.878837,-96.397869
68305,4389,40.368596999999994,-95.86461700000001
68307,515,40.788872999999995,-96.131003
68309,121,40.055766999999996,-96.567159
68310,14546,40.249821000000004,-96.74949000000001
68313,900,40.783683,-97.271315
68314,351,41.011259,-97.035931
68315,129,40.252618,-97.544115
68316,447,41.024569,-97.6264
68317,1495,40.671741,-96.507292
68318,526,40.150996,-96.637561
68319,552,40.937754999999996,-97.75971
68320,369,40.487145,-95.939002
68321,311,40.389213,-95.68826999999999
68322,440,40.342479,-97.549592
68323,315,40.14265,-96.382238
68324,174,40.560049,-96.292163
68325,232,40.024095,-97.753101
68326,241,40.283408,-97.684246
68327,299,40.024106,-97.624004
68328,429,40.485026,-96.835829
68329,673,40.497921000000005,-96.169239
68331,961,40.472865000000006,-96.714782
68332,146,40.315108,-96.400251
68333,8327,40.622183,-96.949812
68335,518,40.274892,-97.804048
68336,557,40.965855,-96.690917
68337,383,40.098408,-95.83189399999999
68338,324,40.31391,-97.26495200000001
68339,1311,40.732053,-96.870103
68340,992,40.125343,-97.755279
68341,1041,40.381113,-96.920261
68342,530,40.097171,-96.94631700000001
68343,1050,40.618234,-97.132103
68344,441,40.566742,-96.399847
68345,269,40.040583000000005,-96.024862
68346,493,40.657703000000005,-96.025186
68347,2570,40.804571,-96.42583499999999
68348,256,40.310315,-96.132908
68349,1098,40.83163,-96.29689599999999
68350,216,40.041678999999995,-97.069689
68351,853,40.661361,-97.434635
68352,5222,40.142403,-97.229238
68354,839,40.638978,-97.577161
68355,5113,40.109001,-95.567883
68357,421,40.312925,-96.547756
68358,1877,40.531423,-96.608292
68359,1585,40.631291999999995,-97.284829
68360,501,40.950556,-96.956412
68361,2573,40.512146,-97.598807
68362,46,40.15225,-97.441445
68364,142,40.832667,-97.218787
68365,245,40.604554,-97.71843199999999
68366,1047,40.974112,-96.434942
68367,461,41.039521,-97.39684
68368,485,40.557745000000004,-96.822721
68370,2075,40.139641999999995,-97.547632
68371,1467,40.771376000000004,-97.79014000000001
68372,2827,40.608346000000004,-96.60548
68375,121,40.033188,-97.45614499999999
68376,1445,40.174357,-95.945332
68377,425,40.213937,-97.0191
68378,680,40.385989,-96.018413
68379,59,40.519884999999995,-95.867366
68380,81,40.243149,-96.384102
68381,249,40.076648999999996,-96.480625
68382,41,40.597299,-96.02405999999999
68401,717,40.7386,-97.59113
68402,1210,40.907803,-96.857212
68403,206,40.920637,-96.168023
68404,902,40.613627,-96.752842
68405,3257,40.76205,-97.073498
68406,458,40.500089,-97.385641
68407,747,40.9167,-96.266964
68409,807,40.907713,-95.95418000000001
68410,8716,40.634941,-95.883057
68413,533,40.838846000000004,-96.01263900000001
68414,256,40.308102000000005,-95.665835
68415,649,40.069634,-96.821216
68416,226,40.4103,-97.459542
68417,292,40.733168,-96.09414699999999
68418,1070,40.687767,-96.403382
68419,256,40.599806,-96.51117099999999
68420,1285,40.09297,-96.209452
68421,1107,40.493981,-95.743549
68422,513,40.388735,-96.694709
68423,898,40.807477,-96.95745
68424,730,40.299195000000005,-97.016261
68428,1375,40.964424,-96.793115
68430,1402,40.668621,-96.663354
68431,353,40.067562,-95.438183
68433,265,40.053339,-95.73853199999999
68434,8576,40.909586,-97.116949
68436,581,40.43026,-97.738261
68437,261,40.226069,-95.64395
68438,142,40.626605,-96.744615
68439,478,40.995896,-97.205463
68440,110,40.060556,-97.001788
68441,302,40.222440999999996,-96.240128
68442,313,40.238673,-95.77323299999999
68443,1047,40.447459,-96.350076
68444,97,40.411381,-97.57708000000001
68445,152,40.389231,-97.079163
68446,2690,40.653402,-96.175404
68447,464,40.208884999999995,-96.072644
68448,399,40.557858,-96.024165
68450,3182,40.363539,-96.229749
68452,86,40.394441,-97.852288
68453,304,40.412994,-97.325813
68454,625,40.691824,-96.288481
68455,681,40.820046999999995,-95.897286
68456,1127,40.909053,-97.320861
68457,343,40.153193,-95.699364
68458,135,40.227499,-96.509005
68460,788,40.890741,-97.43514
68461,734,40.762334,-96.511432
68462,3827,40.952129,-96.51965899999999
68463,1517,40.875803000000005,-96.12903100000001
68464,478,40.428738,-97.206836
68465,2404,40.486338,-97.022227
68466,1861,40.066854,-96.642831
68467,9338,40.866364000000004,-97.595637
68502,26238,40.78581,-96.698002
68503,15264,40.824554,-96.67404
68504,16444,40.854478,-96.660184
68505,15137,40.824839000000004,-96.619262
68506,27952,40.783654999999996,-96.632223
68507,13429,40.858885,-96.614848
68508,14475,40.818272,-96.703937
68510,20514,40.806237,-96.635703
68512,11659,40.738801,-96.707513
68514,127,40.921979,-96.653112
68516,38956,40.735276,-96.64279
68517,538,40.936246999999995,-96.61502
68520,1143,40.799995,-96.55228199999999
68521,31733,40.868266,-96.705455
68522,12728,40.790110999999996,-96.762488
68523,1390,40.735633,-96.758183
68524,5983,40.907022999999995,-96.787442
68526,4800,40.729968,-96.582101
68527,696,40.847113,-96.524224
68528,6285,40.820839,-96.83021600000001
68531,48,40.901432,-96.723224
68532,493,40.792052000000005,-96.84265500000001
68601,28185,41.4545,-97.398273
68620,2967,41.7452,-98.074478
68621,517,41.492162,-96.639488
68622,275,41.94897,-98.625436
68623,313,41.441472999999995,-98.151971
68624,1062,41.345613,-97.22935799999999
68626,614,41.169497,-96.992008
68627,622,41.55901,-98.17438100000001
68628,826,41.22762,-97.836915
68629,1344,41.719653,-97.13261700000001
68631,480,41.692093,-97.34463000000001
68632,3989,41.246154,-97.131198
68633,1179,41.706202000000005,-96.896404
68634,345,41.389897999999995,-97.49306899999999
68635,491,41.083416,-97.015909
68636,1254,42.009223999999996,-98.152606
68637,267,41.881019,-98.72180300000001
68638,1749,41.375492,-97.992939
68640,1613,41.460369,-97.785881
68641,1063,41.73567,-97.015265
68642,1721,41.689215000000004,-97.513932
68643,903,41.705976,-97.263334
68644,721,41.704257,-97.670015
68647,646,41.518774,-97.62834000000001
68648,484,41.400719,-96.800326
68649,1835,41.505047999999995,-96.785365
68651,1470,41.228224,-97.57012900000001
68652,715,41.861404,-98.04418100000001
68653,783,41.558234999999996,-97.485954
68654,541,41.067027,-97.77913199999999
68655,159,41.655561,-98.242514
68658,683,41.197668,-97.291232
68659,215,41.545943,-96.935406
68660,1137,41.572817,-97.869571
68661,7282,41.492505,-97.088623
68662,1231,41.210704,-97.417564
68663,761,41.319184,-97.68513399999999
68664,300,41.704011,-96.786542
68665,940,41.769883,-98.392246
68666,1611,41.110595,-97.611211
68667,92,41.109766,-97.304753
68669,422,41.079231,-97.236898
68701,30670,42.019977000000004,-97.442988
68710,830,42.441865,-96.859268
68711,141,42.198074,-99.040962
68713,2212,42.54015,-98.95956600000001
68714,1224,42.431105,-99.495233
68715,1446,41.963891,-97.609897
68716,1011,41.926838000000004,-96.822632
68717,198,42.38787,-97.222971
68718,1765,42.668353,-97.69295799999999
68719,146,42.954456,-98.560153
68720,340,42.344997,-98.01465999999999
68722,555,42.929935,-98.869016
68723,566,42.282752,-97.20824
68724,140,42.638007,-97.89400699999999
68725,501,42.197414,-98.777902
68726,893,42.184661,-98.21011
68727,730,42.515296,-97.202478
68728,254,42.375131,-96.94712
68729,1745,42.471872,-97.905075
68730,1860,42.767263,-97.53463199999999
68731,2637,42.404578,-96.472928
68732,260,42.493826,-96.97873299999999
68733,1286,42.285115999999995,-96.72518000000001
68734,155,42.458508,-98.803963
68735,922,42.139520000000005,-98.466036
68736,726,42.735371,-97.367806
68739,3002,42.625997,-97.269952
68740,892,42.152347,-97.29616999999999
68741,790,42.343022,-96.59447800000001
68742,243,42.352415,-98.529412
68743,693,42.458331,-96.630154
68745,1572,42.456196999999996,-97.083883
68746,480,42.809636,-98.437442
68747,174,42.391145,-97.496125
68748,3260,41.842603000000004,-97.473669
68749,65,42.453088,-97.475351
68751,76,42.690453999999995,-96.98091600000001
68752,789,42.028776,-97.723726
68753,111,42.889507,-99.427656
68755,259,42.926512,-99.130016
68756,2058,42.18246,-97.98185
68757,754,42.652949,-96.929689
68758,1164,41.792434,-97.785946
68759,295,42.70414,-99.31054
68760,1364,42.708842,-97.87497900000001
68761,434,42.049904,-97.96205
68763,4887,42.501043,-98.60820799999999
68764,753,42.404882,-98.23167
68765,1380,42.3423,-97.613711
68766,393,42.433234000000006,-98.403063
68767,3174,42.199402,-97.552777
68768,642,41.995221,-97.066425
68769,1806,42.325158,-97.811327
68770,1552,42.561623,-96.764827
68771,1637,42.395624,-97.35999100000001
68773,173,42.359065,-98.118578
68774,348,42.812870000000004,-97.274313
68776,15447,42.467422,-96.44705
68777,774,42.860843,-98.688029
68778,572,42.853013,-99.798484
68779,2433,41.957174,-97.19901
68780,1028,42.632961,-99.12819
68781,1407,42.025745,-97.863783
68783,1086,42.618474,-98.159234
68784,2104,42.257166999999995,-96.891367
68785,274,42.426528000000005,-96.724096
68786,1079,42.50156,-97.55744200000001
68787,6647,42.213113,-97.03097
68788,4898,41.839631,-96.721283
68789,176,42.543523,-97.97032
68790,777,42.156671,-97.181822
68791,1800,41.988425,-96.984375
68792,407,42.742919,-97.108243
68801,30005,40.94804,-98.290699
68803,22560,40.956077,-98.414575
68810,1109,40.855284000000005,-98.463677
68812,785,40.887782,-99.283842
68813,534,41.699128,-99.856377
68814,911,41.316486,-99.412938
68815,596,41.418284,-99.14399
68816,180,41.177383,-98.132949
68817,386,41.26748,-98.79382199999999
68818,5475,40.817854,-98.005876
68820,391,41.112899,-98.70141600000001
68821,134,42.010446,-99.76759200000001
68822,4834,41.380918,-99.63171899999999
68823,2401,41.924397,-99.111788
68824,1414,40.994135,-98.597716
68825,1024,41.264062,-99.968062
68826,3955,41.163588,-98.01639899999999
68827,693,41.042659,-98.181454
68828,240,41.54954,-99.237374
68831,812,41.108676,-98.554699
68832,1974,40.7633,-98.369182
68833,299,41.825835,-100.205383
68834,226,41.031607,-99.658913
68835,485,41.331899,-98.61724
68836,1688,40.709811,-99.373986
68837,103,41.659793,-99.076621
68838,301,41.217662,-98.670906
