GEOID,POP10,INTPTLAT,INTPTLONG
86001,40776,35.287661,-111.639303
86003,23,35.189708,-111.224015
86004,37338,35.380939,-111.37346299999999
86011,6362,35.180062,-111.65503500000001
86015,385,35.231027000000005,-111.838598
86016,62,35.752417,-111.64183899999999
86017,667,34.889309999999995,-111.62613600000002
86018,759,35.188694,-111.916128
86020,1941,35.99279,-111.497809
86021,6085,36.972279,-113.024318
86022,2210,36.856316,-112.836996
86023,2627,36.033131,-112.02261599999999
86024,703,34.651938,-111.343217
86025,5676,34.930781,-110.104808
86028,47,35.073762,-109.764547
86029,320,35.021012,-109.992631
86030,1374,35.968491,-110.73047199999999
86031,1856,35.386596999999995,-110.051698
86032,1509,35.079609999999995,-110.283924
86033,7844,36.675775,-110.228223
86034,2271,35.794204,-110.125868
86035,1802,35.456718,-110.944184
86036,388,36.738246000000004,-111.823136
86038,77,34.983818,-111.43031299999998
86039,1467,36.055803000000004,-110.52521599999999
86040,10283,36.705495,-111.42750600000001
86042,1778,35.861758,-110.384151
86043,1798,35.809743,-110.535077
86044,4251,36.693191999999996,-110.81027399999999
86045,11354,36.096621999999996,-111.116082
86046,6090,35.415890999999995,-112.124541
86047,14970,35.113436,-110.67124799999999
86052,28,36.146572,-112.03048600000001
86053,2311,36.735052,-111.055195
86054,1935,36.724637,-110.612172
86301,20626,34.591349,-112.42631200000001
86303,17082,34.482438,-112.44973600000002
86305,17356,34.864252,-112.912153
86313,257,34.553561,-112.4524
86314,34401,34.625976,-112.30619399999999
86315,7234,34.703415,-112.27020800000001
86320,1885,35.346129,-112.64548400000001
86321,2219,34.492831,-113.10311100000001
86322,11480,34.500279,-111.801158
86323,15822,34.777226,-112.405819
86324,4168,34.857440999999994,-112.120427
86325,5152,34.734673,-111.89795500000001
86326,23344,34.700031,-112.02363400000002
86327,8858,34.571319,-112.105026
86329,1179,34.471629,-112.224999
86331,477,34.726842,-112.143872
86332,1637,34.320536,-112.63293200000001
86333,5734,34.322744,-112.081924
86334,4985,34.949042,-112.54456
86335,4806,34.694711,-111.6734
86336,11320,34.909886,-111.86725200000001
86337,1267,35.359804,-113.031283
86338,743,34.581751000000004,-112.753836
86343,177,34.176983,-112.299986
86351,6349,34.778447,-111.785069
86401,24289,35.131719,-113.70393200000001
86403,15802,34.48025,-114.348518
86404,16243,34.590011,-114.307852
86406,23763,34.423235999999996,-114.10986299999999
86409,26471,35.460834000000006,-114.021257
86411,224,35.58084,-113.78315500000001
86413,12103,35.210542,-114.346048
86426,13863,35.007621,-114.56958999999999
86429,7162,35.163628,-114.484927
86431,403,35.415566999999996,-114.219825
86432,3933,36.366634000000005,-113.446572
86433,111,34.917564,-114.348809
86434,1490,35.676651,-113.620551
86435,487,36.044171999999996,-112.90388999999999
86436,2104,34.757087,-114.38500800000001
86437,76,35.37885,-113.614085
86438,913,34.548925,-113.805421
86440,6906,34.896683,-114.52531699999999
86441,2224,35.571314,-114.372332
86442,33382,35.089613,-114.560868
86443,76,35.971296,-114.440288
86444,1289,35.897037,-114.04721200000002
86445,311,35.773740999999994,-114.50202
86502,1464,35.217949,-109.591862
86503,10714,36.153388,-109.68536599999999
86504,6589,35.932269,-109.135461
86505,7682,35.627097,-109.712349
86506,1321,35.358053000000005,-109.220401
86507,2340,36.411213000000004,-109.265689
86508,752,35.329904,-109.095689
86510,5358,36.257984,-110.22037399999999
86511,3694,35.550101,-109.153663
86512,2439,35.095074,-109.24316499999999
86514,3317,36.880257,-109.33287800000001
86515,4479,35.67925,-108.954226
86520,1793,36.109913,-109.935612
86535,1199,36.794027,-109.855226
86538,2338,36.407631,-109.59569099999999
86540,1088,35.941437,-109.443978
86544,1267,36.625751,-109.15076699999999
86545,1650,36.711413,-109.606619
86547,1171,36.512528,-109.494082
86556,2090,36.288363000000004,-109.255499
