GEOID,INTPTLAT,INTPTLONG
59001,45.532893,-109.532582
59002,46.008342,-108.657558
59003,45.445763,-106.202189
59006,45.920830,-108.088880
59007,45.141007,-109.129926
59008,45.061726,-109.087750
59010,45.992710,-107.286066
59011,45.924753,-109.949163
59012,45.274847,-106.439398
59013,45.456107,-109.087117
59014,45.193946,-108.759696
59015,46.054068,-108.803789
59016,45.392677,-106.947305
59018,45.852744,-110.541821
59019,45.651783,-109.217531
59020,45.107963,-110.101355
59022,45.537869,-107.287695
59024,46.278426,-107.807114
59025,45.107180,-106.633203
59026,45.485364,-108.784370
59027,45.242152,-110.912914
59028,45.302402,-109.713875
59029,45.407971,-108.798810
59030,45.104515,-110.518994
59031,45.502431,-107.414815
59032,47.024621,-108.703075
59033,45.729478,-109.701409
59034,45.697254,-107.693463
59035,45.283000,-107.963105
59036,46.480275,-109.933967
59037,45.823982,-108.242236
59038,46.203126,-107.207584
59039,46.686774,-107.291122
59041,45.526812,-108.982487
59043,45.550799,-106.676381
59044,45.630153,-108.728479
59046,46.398482,-109.015696
59047,45.547286,-110.571103
59050,45.236633,-107.544498
59052,45.466295,-110.145130
59053,46.461290,-110.459635
59054,46.644536,-107.748778
59055,46.108998,-109.809893
59057,45.853502,-108.933193
59058,47.147005,-107.717565
59059,46.407918,-108.072627
59061,45.266327,-109.890082
59062,45.092944,-106.150400
59063,45.669765,-108.948235
59064,45.819184,-107.977538
59065,45.271428,-110.715080
59066,45.335866,-108.510339
59067,46.000389,-109.217637
59068,45.119299,-109.446013
59069,45.820354,-109.500979
59070,45.375314,-109.186103
59071,45.245669,-109.631058
59072,46.471295,-108.545192
59074,46.363060,-109.353209
59075,45.405332,-107.883610
59076,46.278750,-107.073958
59077,47.205086,-107.600605
59078,46.333651,-109.610551
59079,46.062118,-108.363307
59081,45.008320,-109.973519
59082,45.743009,-110.225294
59085,46.331578,-110.185230
59086,46.072243,-110.561218
59087,47.141917,-108.226575
59088,46.074337,-108.093579
59089,45.083475,-107.361533
59101,45.613054,-108.390305
59102,45.775649,-108.580206
59105,45.892816,-108.497574
59106,45.813662,-108.705501
59201,48.172933,-105.699503
59211,48.698644,-104.349863
59212,48.222386,-104.143067
59213,48.189413,-104.886609
59214,47.307279,-105.993835
59215,47.518194,-105.774820
59217,47.579319,-104.249465
59218,48.082623,-104.560133
59219,48.526096,-104.219763
59221,47.934085,-104.188313
59222,48.693491,-105.116454
59223,47.833775,-106.212668
59225,48.284384,-105.975287
59226,48.352474,-104.571021
59230,48.101697,-106.836150
59231,48.398053,-106.547859
59240,48.842166,-106.235732
59241,48.477635,-107.059858
59242,48.443672,-104.450943
59243,47.757547,-104.679209
59244,48.590447,-106.306396
59247,48.516199,-104.523506
59248,48.291580,-106.299423
59250,48.874816,-106.556891
59252,48.917904,-104.816259
59253,48.701091,-105.898705
59254,48.754335,-104.607972
59255,48.244168,-105.169231
59256,48.925113,-104.563481
59257,48.751314,-104.962457
59258,48.584700,-104.691284
59259,47.680957,-105.099851
59260,48.826953,-106.087919
59261,48.573615,-107.386829
59262,47.489619,-104.497095
59263,48.788149,-105.529249
59270,47.609455,-104.086128
59274,47.821893,-105.484790
59275,48.874467,-104.199016
59276,48.952233,-105.212453
59301,46.293338,-105.759506
59311,45.171683,-104.417202
59312,47.002377,-106.214844
59313,46.309664,-104.244522
59314,45.075613,-105.374924
59315,47.436500,-104.858271
59317,45.356538,-105.488298
59318,47.501154,-107.513850
59322,47.010502,-106.686345
59323,45.984210,-106.666467
59324,45.783736,-104.542550
59326,46.770357,-104.859402
59327,46.236772,-106.682233
59330,47.098693,-104.748781
59332,45.328163,-104.862100
59333,46.277368,-106.219986
59336,46.331998,-105.022988
59337,47.384253,-106.798410
59338,46.640459,-105.640492
59339,47.270550,-105.195851
59343,45.662588,-105.465132
59344,46.398877,-104.593818
